,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
2738,Carlos Sánchez,Uruguay,77,88,71,74,75,54,72
2739,Renato Tapia,Peru,77,66,57,70,78,76,79
2740,Gabriel Mercado,Argentina,77,75,55,66,62,79,81
2741,Ola Toivonen,Sweden,77,53,77,74,74,42,74
2742,Luke Shaw,England,77,82,51,70,76,75,75
2743,Jakub Błaszczykowski,Poland,77,76,70,75,77,58,70
2744,Enzo Pérez,Argentina,77,72,70,73,73,75,80
2745,Ramiro Funes Mori,Argentina,77,67,49,61,65,76,77
2746,Adam Frączczak,Poland,77,87,77,74,74,70,88
2747,Óscar Murillo,Colombia,77,70,39,55,52,77,78
2748,Frank Fabra,Colombia,77,87,54,60,78,71,82
2749,Ahmed Hassan,Egypt,77,60,77,53,70,30,80
2750,John Obi Mikel,Nigeria,77,55,66,73,72,76,80
2751,Mbark Boussoufa,Morocco,77,77,71,79,81,49,52
2752,Kara Mbodj,Senegal,77,68,56,52,63,75,88
2753,Cheikhou Kouyaté,Senegal,77,75,65,62,69,77,86
2754,Alireza Jahanbakhsh,Iran,77,86,74,68,78,40,72
2755,Makoto Hasebe,Japan,77,63,51,75,71,76,72
2756,Shinji Okazaki,Japan,77,74,74,68,78,49,76
2757,Fagner,Brazil,77,86,64,71,77,73,72
2758,Julian Green,United States,77,84,80,72,81,29,60
2759,Adam Le Fondre,England,77,78,82,75,75,29,70
2760,Jordan Amavi,France,77,79,67,70,74,73,72
2761,Carlos Salcedo,Mexico,77,68,36,62,64,76,75
2762,Diego Reyes,Mexico,77,65,45,62,70,78,68
2763,Elías Hernández,Mexico,77,75,73,76,80,50,58
2764,Leander Dendoncker,Belgium,77,66,71,76,68,76,83
2765,Laurent Ciman,Belgium,77,67,57,70,68,74,76
2766,Reziuan Mirzov,Russia,77,85,78,75,80,51,75
2767,Mohamed Eisa,Sudan,77,90,78,68,78,28,76
2768,Amine Harit,Morocco,77,81,66,73,83,42,45
2769,Tolgay Arslan,Germany,77,74,71,77,80,62,70
2770,Renaud Emond,Belgium,77,71,80,60,70,32,67
2771,Lamine Sané,Senegal,77,60,44,60,61,77,77
2772,Ivelin Popov,Bulgaria,77,79,73,74,75,48,70
2773,Vladimir Hernández,Colombia,77,88,70,71,78,22,46
2774,Harry Arter,Republic of Ireland,77,68,74,76,75,67,79
2775,Jordan Lukaku,Belgium,77,89,60,68,76,72,81
2776,Bismark,Brazil,77,92,78,70,80,43,70
2777,Erhun Oztumer,England,77,84,77,75,80,24,57
2778,Viktor Vasin,Russia,77,67,41,58,46,76,81
2779,Daler Kuzyaev,Russia,77,80,68,73,77,73,68
2780,Alexey Miranchuk,Russia,77,73,68,73,77,30,64
2781,Hans Vanaken,Belgium,77,47,73,78,75,48,66
2782,Emanuel Mammana,Argentina,77,79,42,67,71,77,74
2783,Germán Conti,Argentina,77,70,38,47,50,80,75
2784,Carlos Eduardo,Brazil,77,73,78,77,74,51,72
2785,Alireza Jahanbakhsh,Iran,77,86,75,69,79,42,72
2786,Omar Kharbin,Syria,77,80,78,56,73,26,68
2787,Nabil Dirar,Morocco,77,79,66,73,79,52,75
2788,Jozy Altidore,United States,77,73,75,64,70,35,85
2789,Borja García,Spain,77,82,70,74,77,59,65
2790,Pione Sisto,Denmark,77,85,74,72,80,52,67
2791,Jonathan Calleri,Argentina,77,74,75,61,76,39,72
2792,Fabian Schär,Switzerland,77,56,66,72,67,77,75
2793,Rodrigo,Spain,77,70,62,74,73,74,75
2794,Maximiliano Gómez,Uruguay,77,66,79,61,69,27,73
2795,Juanmi,Spain,77,79,76,67,80,30,56
2796,Amine Harit,France,77,81,66,73,83,42,45
2797,Philipp Max,Germany,77,82,49,72,75,71,71
2798,Denis Zakaria,Switzerland,77,74,54,74,76,75,79
2799,Jordan Amavi,France,77,79,67,70,74,73,72
2800,Léo Dubois,France,77,69,61,74,75,76,66
2801,Allan Saint-Maximin,France,77,90,70,66,84,22,56
2802,Lucas Torreira,Uruguay,77,80,57,74,78,66,74
2803,Federico Chiesa,Italy,77,82,73,69,80,32,61
2804,Ashley Young,England,77,79,69,79,78,69,65
2805,Nathan Aké,Netherlands,77,76,49,69,67,78,76
2806,Jürgen Locadia,Netherlands,77,80,76,70,73,36,77
2807,Ognjen Vranješ,Bosnia Herzegovina,77,76,60,69,66,77,78
2808,Henry Martín,Mexico,77,84,77,73,82,32,62
2809,Martin Braithwaite,Denmark,77,84,75,73,77,34,78
2810,Juan Fernando Quintero,Colombia,77,74,70,77,84,28,43
2811,Sofiane Hanni,Algeria,77,75,74,74,77,46,65
2812,Loïc Rémy,France,77,76,76,65,73,33,69
2813,Mauricio Lemos,Uruguay,77,70,54,57,70,78,74
2814,Badou Ndiaye,Senegal,77,85,74,72,78,61,75
2815,Sandro,Spain,77,75,80,64,78,27,66
2816,Abdul Rahman Baba,Ghana,77,82,50,66,76,74,73
2817,Florentin Pogba,Guinea,77,66,45,61,57,76,85
2818,Mehdi Carcela-González,Morocco,77,83,71,71,83,33,55
2819,Neven Subotić,Serbia,77,59,45,50,46,80,76
2820,Henri Saivet,Senegal,77,74,71,78,78,64,70
2821,Carlos Sánchez,Colombia,77,67,58,70,70,74,84
2822,Aaron Lennon,England,77,83,64,71,82,38,62
2823,Jürgen Locadia,Netherlands,77,80,76,70,73,36,77
2824,Castán,Brazil,77,63,33,47,58,78,71
2825,Juan Fernando Quintero,Colombia,77,74,70,77,84,28,43
2826,Soualiho Meïté,France,77,71,54,70,73,74,82
2827,Gálvez,Spain,77,43,37,60,59,76,82
2828,Simon Terodde,Germany,77,70,78,54,66,30,77
2829,Georges-Kévin Nkoudou,France,77,91,72,71,78,35,62
2830,Renato Steffen,Switzerland,77,89,71,74,78,31,68
2831,Mauro Zárate,Argentina,77,77,79,68,85,33,65
2832,Jérémy Ménez,France,77,78,74,71,84,26,62
2833,Martín Cáceres,Uruguay,77,74,51,63,65,79,75
2834,Terence Kongolo,Netherlands,77,81,42,64,68,78,76
2835,Danny Wilson,Scotland,77,70,50,63,68,77,85
2836,Will Grigg,Northern Ireland,77,85,77,60,75,42,81
2837,Lennart Thy,Germany,77,83,81,71,74,55,84
2838,Houssem Aouar,France,77,84,70,76,83,57,66
2839,Brett Pitman,England,77,69,80,74,76,32,80
2840,Charly Musonda,Belgium,77,87,67,71,83,23,50
2841,Adam Rooney,Republic of Ireland,77,70,79,68,77,33,82
2842,Sascha Bigalke,Germany,77,87,72,78,82,35,53
2843,Rafael Carioca,Brazil,77,76,64,74,75,74,70
2844,Nicolás Burdisso,Argentina,77,61,29,45,49,79,73
2845,Vitor Hugo,Brazil,77,68,31,36,46,79,76
2846,Bruno Gaspar,Portugal,77,84,61,69,77,72,73
2847,Şener Özbayraklı,Turkey,77,83,62,72,77,72,76
2848,Sebastián Driussi,Argentina,77,83,76,68,74,25,70
2849,Badou Ndiaye,Senegal,77,85,74,72,78,61,75
2850,Kenny Tete,Netherlands,77,77,40,60,64,79,78
2851,Sardar Azmoun,Iran,77,82,75,64,75,40,68
2852,Roman Zobnin,Russia,77,76,56,71,76,75,71
2853,Óscar Duarte,Costa Rica,77,65,31,52,54,78,72
2854,Ricardo Ferreira,Portugal,77,55,32,46,53,79,73
2855,Otávio,Brazil,77,76,66,75,83,37,60
2856,Sébastien Haller,France,77,76,75,55,72,35,76
2857,Soualiho Meïté,France,77,71,54,70,73,74,82
2858,Marcelo,Brazil,77,70,28,48,54,78,73
2859,Luís Neto,Portugal,77,58,37,59,54,80,69
2860,Santiago Arias,Colombia,77,84,45,65,75,72,72
2861,Terence Kongolo,Netherlands,77,81,42,64,68,78,76
2862,André Carrillo,Peru,77,84,73,71,78,32,67
2863,Nicolás Blandi,Argentina,77,66,78,59,70,38,64
2864,Campaña,Spain,77,66,69,78,76,73,72
2865,Jens Toornstra,Netherlands,77,70,76,78,75,51,74
2866,Nemanja Pejčinović,Serbia,77,53,40,61,55,76,78
2867,Bruno César,Brazil,77,63,78,81,79,66,71
2868,Tolgay Arslan,Turkey,77,74,71,77,80,62,70
2869,Benjamin André,France,77,71,64,75,75,74,77
2870,Mehmet Ekici,Turkey,77,75,74,78,78,61,70
2871,Sofiane Hanni,Algeria,77,75,74,74,77,46,65
2872,Elías Hernández,Mexico,77,74,71,76,78,50,58
2873,Ivelin Popov,Bulgaria,77,79,73,74,75,48,70
2874,Michael Lang,Switzerland,77,74,69,67,66,78,79
2875,Simon Terodde,Germany,77,70,78,54,66,30,77
2876,Aurélien Chedjou,Cameroon,77,66,56,66,62,75,79
2877,Martín Cáceres,Uruguay,77,74,51,63,65,79,75
2878,Charles Kaboré,Burkina Faso,77,71,61,70,70,75,80
2879,Ruud Vormer,Netherlands,77,64,75,77,68,71,80
2880,Bryan Ruíz,Costa Rica,77,65,71,77,82,44,57
2881,Ján Ďurica,Slovakia,77,33,45,60,59,79,77
2882,Jonatan Maidana,Argentina,77,60,37,61,52,77,79
2883,Gökhan İnler,Switzerland,77,51,69,74,72,74,72
2884,Guillaume Hoarau,France,77,53,77,69,68,48,76
2885,Alexey Berezutskiy,Russia,77,46,47,63,49,78,76
2886,Javier Pinola,Argentina,77,70,50,66,68,75,77
2887,Tranquillo Barnetta,Switzerland,77,72,69,77,79,56,64
2888,Kim Källström,Sweden,77,36,70,82,72,62,73
2889,Alexander Sørloth,Norway,77,82,80,65,73,35,82
2890,Javier Aquino,Mexico,77,91,66,72,80,34,54
2891,Diogo Jota,Portugal,77,81,74,66,82,44,67
2892,Tom Cairney,Scotland,77,71,69,76,77,60,68
2893,Rui Fonte,Portugal,77,71,75,69,75,35,75
2894,Scott Sinclair,England,77,91,74,68,79,33,66
2895,Renato Steffen,Switzerland,77,89,71,74,78,31,68
2896,Carlos Sánchez,Uruguay,77,88,72,74,75,54,72
2897,Ari,Brazil,77,77,77,71,76,35,80
2898,Andrija Živković,Serbia,77,85,69,73,80,32,49
2899,Alexandre Song,Cameroon,77,66,56,68,73,74,77
2900,Wes Hoolahan,Republic of Ireland,77,62,69,76,79,40,51
2901,Pablo Pérez,Argentina,77,71,63,75,74,70,80
2902,Jonjo Shelvey,England,77,62,73,79,73,60,77
2903,Joël Veltman,Netherlands,77,66,49,66,70,79,76
2904,Joel Campbell,Costa Rica,77,85,73,73,78,42,71
2905,Davy Pröpper,Netherlands,77,67,72,73,75,61,75
2906,Amin Younes,Germany,77,80,61,72,85,27,56
2907,Danny Ings,England,77,82,74,64,77,35,71
2908,Rúben Neves,Portugal,77,66,68,78,73,72,71
2909,Lasse Schøne,Denmark,77,50,76,82,76,59,60
2910,Jetro Willems,Netherlands,77,79,62,78,78,72,75
2911,André Pinto,Portugal,77,50,45,54,51,78,80
2912,Alper Potuk,Turkey,77,86,68,73,80,49,68
2913,Juan Fernando Quintero,Colombia,77,74,70,77,84,28,43
2914,Jelle Van Damme,Belgium,77,64,61,67,64,72,92
2915,Pedro Henrique,Brazil,77,51,42,46,56,77,84
2916,Dorlan Pabón,Colombia,77,88,79,71,78,41,81
2917,Vitinho,Brazil,77,79,79,74,81,39,61
2918,Wilson Eduardo,Portugal,77,80,78,73,77,30,68
2919,Moussa Marega,Mali,77,84,78,59,60,36,88
2920,Aaron Mooy,Australia,77,69,70,77,74,66,76
2921,Romain Alessandrini,France,77,89,75,73,79,35,64
2922,Wes Morgan,Jamaica,77,37,30,41,57,77,82
2923,Paul Verhaegh,Netherlands,77,69,51,70,72,76,72
2924,Klaas-Jan Huntelaar,Netherlands,77,55,77,64,69,31,72
2925,Matteo Politano,Italy,77,82,69,70,82,17,50
2926,Mirko Valdifiori,Italy,77,63,56,81,74,69,71
2927,Martin Braithwaite,Denmark,77,84,75,73,77,34,78
2928,Juan Jesus,Brazil,77,79,33,53,60,77,83
2929,Ramiro Funes Mori,Argentina,77,68,49,61,65,76,78
2930,Aleksandar Dragović,Austria,77,72,51,61,65,78,76
2931,Marcel Risse,Germany,77,80,77,74,76,67,67
2932,Daryl Janmaat,Netherlands,77,74,63,70,74,74,81
2933,Jesé,Spain,77,83,71,73,80,24,56
2934,Younousse Sankharé,Senegal,77,66,69,73,73,75,80
2935,Roberto Rosales,Venezuela,77,77,59,71,78,71,72
2936,Matías Kranevitter,Argentina,77,71,49,68,70,77,77
2937,Bruno,Spain,77,37,33,48,46,78,81
2938,Adnan Januzaj,Belgium,77,79,66,75,81,21,50
2939,Luís Hernández,Spain,77,72,50,66,66,78,76
2940,Fernando,Brazil,77,64,61,66,68,78,82
2941,Alessandro Schöpf,Austria,77,78,71,70,79,53,68
2942,Amadou Diawara,Guinea,77,74,50,73,77,69,76
2943,Joshua King,Norway,77,90,77,60,75,29,70
2944,Matt Phillips,Scotland,77,87,71,69,77,35,71
2945,Jeffrey Gouweleeuw,Netherlands,77,73,59,64,63,78,74
2946,Yannis Salibur,France,77,87,74,71,77,40,64
2947,Daniel Torres,Colombia,77,58,61,70,72,72,80
2948,Nadiem Amiri,Germany,77,73,67,76,81,51,60
2949,Joe Allen,Wales,77,62,63,73,77,70,70
2950,Santiago Gentiletti,Argentina,77,69,36,57,63,78,73
2951,Yuri,Spain,77,78,56,64,70,76,81
2952,Rafael Tolói,Brazil,77,58,46,53,61,78,70
2953,Loïc Rémy,France,77,76,76,65,73,33,69
2954,Vincenzo Grifo,Italy,77,75,73,73,83,33,63
2955,Timor,Spain,77,52,61,74,67,71,78
2956,Mauro Zárate,Argentina,77,77,79,68,85,33,65
2957,Vieirinha,Portugal,77,75,73,74,82,64,62
2958,David García,Spain,77,56,45,64,59,76,78
2959,Felipe Caicedo,Ecuador,77,72,74,63,72,47,81
2960,Lee Cattermole,England,77,65,57,68,67,76,81
2961,Christophe Jallet,France,77,71,64,76,74,76,73
2962,Gaël Clichy,France,77,79,43,65,73,75,68
2963,Perparim Hetemaj,Finland,77,78,65,76,78,70,79
2964,Yūya Ōsako,Japan,77,76,72,67,80,36,66
2965,Maximilian Philipp,Germany,77,80,75,70,79,31,65
2966,Patrik Schick,Czech Republic,77,76,75,69,79,26,68
2967,Andrea Masiello,Italy,77,64,37,55,59,78,72
2968,Marko Baša,Montenegro,77,35,56,57,53,77,79
2969,Jhon Córdoba,Colombia,77,80,73,61,73,41,84
2970,Leonardo Pavoletti,Italy,77,67,76,49,69,27,76
2971,Andreas Pereira,Brazil,77,72,71,76,81,62,69
2972,Vincent Janssen,Netherlands,77,70,78,56,70,26,78
2973,Aaron Lennon,England,77,83,64,71,82,38,62
2974,Facundo Roncaglia,Argentina,77,67,53,68,64,78,72
2975,Alexander Meier,Germany,77,37,81,70,70,42,69
2976,Alen Halilović,Croatia,77,76,64,76,80,28,44
2977,Håvard Nordtveit,Norway,77,64,53,71,67,77,79
2978,Silvan Widmer,Switzerland,77,81,63,73,76,71,78
2979,Bruno Fernandes,Portugal,77,78,70,76,80,63,70
2980,Max Gradel,Ivory Coast,77,85,73,71,80,44,60
2981,Eric Maxim Choupo-Moting,Cameroon,77,77,73,68,82,36,72
2982,Marco Andreolli,Italy,77,56,28,40,54,80,71
2983,Pedro Obiang,Spain,77,68,59,75,74,75,77
2984,Jérémy Ménez,France,77,78,74,71,84,26,62
2985,Rony Lopes,Portugal,77,79,70,74,81,30,55
2986,Moussa Sissoko,France,77,77,74,75,75,72,85
2987,Cyril Théréau,France,77,72,78,71,77,27,71
2988,Luka Milivojević,Serbia,77,62,62,70,66,74,81
2989,Sergio Álvarez,Spain,77,69,66,69,69,72,76
2990,Henri Saivet,Senegal,77,74,71,78,78,64,70
2991,Nicolas De Préville,France,77,84,77,73,78,34,64
2992,Danny Latza,Germany,77,68,54,75,75,70,76
2993,Lamine Sané,Senegal,77,60,44,60,61,77,77
2994,Nathan Redmond,England,77,87,69,70,81,24,52
2995,Gregoire Defrel,France,77,89,77,68,82,25,54
2996,Diego Reyes,Mexico,77,65,45,62,70,78,68
2997,Valon Behrami,Switzerland,77,63,64,72,71,74,79
2998,Fábio Coentrão,Portugal,77,75,65,72,76,76,69
2999,Luisinho,Portugal,77,70,53,73,76,76,65
3000,Charles,Brazil,77,64,78,55,79,34,69
3001,Georges-Kévin Nkoudou,France,77,91,72,71,78,35,62
3002,Recio,Spain,77,56,66,75,73,72,73
3003,Stefano Okaka,Italy,77,72,74,57,71,27,83
3004,Leandro Paredes,Argentina,77,72,66,80,78,69,73
3005,Johannes Geis,Germany,77,48,66,81,69,73,77
3006,Antonio Rukavina,Serbia,77,74,48,69,68,76,72
3007,Tomás Rincón,Venezuela,77,74,58,73,76,76,80
3008,Gálvez,Spain,77,43,37,60,59,76,82
3009,Frederik Sørensen,Denmark,77,60,33,62,63,77,77
3010,Dalbert,Brazil,77,91,62,71,77,72,72
3011,Vlad Chiricheş,Romania,77,68,64,56,63,79,73
3012,Steve Cook,England,77,56,27,51,61,77,77
3013,Mame Diouf,Senegal,77,83,75,56,68,42,78
3014,Aritz Elustondo,Spain,77,71,33,56,60,78,71
3015,Ivan Radovanović,Serbia,77,60,59,73,69,74,80
3016,Jordan Veretout,France,77,66,74,77,75,65,71
3017,Jonathan De Guzmán,Netherlands,77,78,74,76,80,50,65
3018,Francesco Magnanelli,Italy,77,68,56,71,65,74,74
3019,Fabian Delph,England,77,74,69,73,82,68,75
3020,Mário Rui,Portugal,77,86,49,70,74,72,69
3021,Marcus Coco,France,77,88,70,70,78,41,59
3022,Luis Alberto,Spain,77,63,71,77,76,27,50
3023,Leroy Fer,Netherlands,77,71,75,72,74,70,81
3024,Bastian Oczipka,Germany,77,71,59,71,72,76,77
3025,Mohamed Elneny,Egypt,77,60,61,72,71,72,78
3026,Pablo Fornals,Spain,77,61,66,76,75,69,65
3027,Daniele Bonera,Italy,77,34,38,52,48,80,68
3028,Diego Rolán,Uruguay,77,75,75,72,77,31,64
3029,Carlos Sánchez,Colombia,77,67,58,70,70,74,84
3030,Ladislav Krejčí,Czech Republic,77,85,70,76,80,42,60
3031,Álvaro,Spain,77,70,30,54,58,76,76
3032,Stefano Sturaro,Italy,77,76,67,73,76,74,79
3033,Wesley Hoedt,Netherlands,77,66,47,59,60,78,74
3034,Iván Ramis,Spain,77,38,61,63,59,77,83
3035,Jozabed,Spain,77,66,72,72,74,66,65
3036,Castán,Brazil,77,63,33,47,58,78,71
3037,Martin Hinteregger,Austria,77,68,61,64,59,77,81
3038,Cristian Tello,Spain,77,90,70,70,80,28,59
3039,Shinji Okazaki,Japan,77,74,74,69,78,47,75
3040,Wallace,Brazil,77,69,28,44,50,78,76
3041,Steven Davis,Northern Ireland,77,64,61,77,77,66,74
3042,Andrea Bertolacci,Italy,77,74,69,76,78,66,72
3043,Bastos,Angola,77,72,37,50,60,78,74
3044,Jordan Lukaku,Belgium,77,89,60,68,76,72,81
3045,Jordi Amat,Spain,77,68,48,53,58,76,76
3046,Damien Da Silva,France,77,57,31,53,55,78,73
3047,Benjamin Stambouli,France,77,65,56,66,71,76,77
3048,Thomas Partey,Ghana,77,76,60,68,72,73,83
3049,Vallejo,Spain,77,73,41,56,63,79,70
3050,Aymen Abdennour,Tunisia,77,63,55,56,54,77,81
3051,Allan Nyom,Cameroon,77,75,47,63,67,78,83
3052,Montoya,Spain,77,83,50,69,72,75,71
3053,Jonny,Spain,77,77,42,64,69,77,76
3054,Mehdi Carcela-González,Morocco,77,83,71,71,83,33,55
3055,Cheikhou Kouyaté,Senegal,77,74,65,61,69,77,88
3056,Wendell,Brazil,77,86,48,72,77,71,72
3057,Marc Albrighton,England,77,79,69,74,77,47,70
3058,Sergio León,Spain,77,76,78,56,76,34,69
3059,Stefan Bell,Germany,77,61,40,56,53,80,74
3060,Lorenzo Pellegrini,Italy,77,76,66,75,75,70,72
3061,Charles Aránguiz,Chile,77,75,71,80,77,57,69
3062,Neven Subotić,Serbia,77,59,45,50,46,80,76
3063,Mark Uth,Germany,77,75,79,69,76,33,67
3064,Jordy Clasie,Netherlands,77,63,66,76,76,66,73
3065,Sergi Gómez,Spain,77,43,41,64,63,78,73
3066,Alessandro Gamberini,Italy,77,65,40,41,57,82,70
3067,Marcos Llorente,Spain,77,55,48,72,70,71,71
3068,Mario Lemina,Gabon,77,78,66,76,79,66,75
3069,Gareth McAuley,Northern Ireland,77,33,43,50,44,79,76
3070,Makoto Hasebe,Japan,77,63,51,75,71,76,72
3071,Óscar Trejo,Argentina,77,71,71,76,80,62,73
3072,Leon Britton,England,77,46,53,77,79,69,63
3073,Marçal,Brazil,77,80,60,68,75,72,72
3074,Erik Durm,Germany,77,83,53,65,68,73,72
3075,Jonas Hofmann,Germany,77,79,68,75,78,36,58
3076,Sandro,Spain,77,75,80,64,78,27,66
3077,Pablo De Blasis,Argentina,77,80,72,71,83,39,62
3078,Florentin Pogba,Guinea,77,66,45,61,57,76,85
3079,Andre Gray,England,77,89,76,62,72,29,78
3080,Mauricio Lemos,Uruguay,77,70,54,57,70,78,74
3081,Curtis Davies,England,77,64,38,48,55,77,76
3082,Abdul Rahman Baba,Ghana,77,82,50,66,76,74,73
3083,Zouhair Feddal,Morocco,77,55,49,58,58,78,76
3084,Mark Noble,England,77,46,67,76,74,71,76
3085,Lewis Holtby,Germany,77,70,68,78,79,55,73
3086,Giannelli Imbula,France,77,72,61,73,80,62,72
3087,Onyinye Ndidi,Nigeria,77,74,60,65,67,78,80
3088,Sören Bertram,Germany,76,83,82,76,78,42,65
3089,Charly Musonda,Belgium,76,87,64,69,82,23,46
3090,Manuel Akanji,Switzerland,76,74,39,53,62,76,75
3091,Mathias Jørgensen,Denmark,76,69,39,59,56,74,81
3092,Georgiy Dzhikiya,Russia,76,82,54,61,63,76,77
3093,Aymen Abdennour,Tunisia,76,63,55,56,54,76,81
3094,Ivan Santini,Croatia,76,48,78,54,67,37,84
3095,Steven Zuber,Switzerland,76,79,69,72,77,72,76
3096,André André,Portugal,76,71,71,74,78,69,64
3097,Luka Milivojević,Serbia,76,62,63,70,66,73,82
3098,Antonio Rukavina,Serbia,76,74,48,69,68,75,71
3099,Facundo Roncaglia,Argentina,76,67,53,68,64,77,72
3100,Martín Cáceres,Uruguay,76,78,51,64,66,79,75
3101,Haris Seferović,Switzerland,76,71,74,66,71,39,82
3102,Marko Rog,Croatia,76,76,66,77,76,60,68
3103,Adrián Ramos,Colombia,76,77,73,65,72,36,70
3104,Emil Hallfreðsson,Iceland,76,67,64,76,74,70,75
3105,Admir Mehmedi,Switzerland,76,76,76,71,78,39,71
3106,Jakob Johansson,Sweden,76,55,63,65,65,74,82
3107,Birkir Bjarnason,Iceland,76,74,70,71,73,55,78
3108,Giancarlo González,Costa Rica,76,69,45,49,60,77,76
3109,Bryan Ruíz,Costa Rica,76,65,71,77,82,44,56
3110,Joel Campbell,Costa Rica,76,85,73,73,78,42,71
3111,Odion Ighalo,Nigeria,76,82,72,56,77,40,76
3112,Trezeguet,Egypt,76,84,70,72,77,21,65
3113,Kahraba,Egypt,76,84,73,67,79,30,67
3114,Ramadan Sobhi,Egypt,76,77,64,74,80,46,67
3115,Zouhair Feddal,Morocco,76,55,49,58,58,76,77
3116,Sofiane Boufal,Morocco,76,82,69,69,85,36,43
3117,Alex Iwobi,Nigeria,76,79,61,69,81,28,66
3118,Badou Ndiaye,Senegal,76,85,74,73,78,67,79
3119,Salif Sané,Senegal,76,65,48,63,66,76,80
3120,Aaron Mooy,Australia,76,69,70,76,74,65,76
3121,Hiroki Sakai,Japan,76,76,48,65,65,75,77
3122,Yoshinori Mutō,Japan,76,78,73,69,79,39,61
3123,Lee Jae Sung,Korea Republic,76,68,68,73,73,60,72
3124,Ki Sung Yueng,Korea Republic,76,64,73,80,73,62,70
3125,Koo Ja Cheol,Korea Republic,76,73,76,73,78,56,65
3126,Steven Lewerenz,Germany,76,87,77,70,75,30,68
3127,Néstor Araujo,Mexico,76,70,40,53,58,76,78
3128,Hugo Ayala,Mexico,76,67,55,61,60,77,73
3129,Oribe Peralta,Mexico,76,72,74,67,74,38,76
3130,Javier Aquino,Mexico,76,90,66,72,80,34,54
3131,Paul Aguilar,Mexico,76,83,66,69,70,72,74
3132,Erick Gutiérrez,Mexico,76,77,71,74,74,67,66
3133,José Juan Vázquez,Mexico,76,75,54,68,69,73,72
3134,Christian Kabasele,Belgium,76,74,50,49,62,75,81
3135,Stefan Hierländer,Austria,76,78,74,72,77,65,70
3136,Steven MacLean,Scotland,76,72,78,68,75,40,84
3137,Michael Frey,Switzerland,76,72,78,65,72,28,76
3138,Leonardo Mancuso,Italy,76,85,75,68,76,32,71
3139,Gjermund Åsen,Norway,76,69,76,80,78,56,76
3140,Adriano Grimaldi,Germany,76,74,80,60,68,30,83
3141,Marcus Pedersen,Norway,76,78,80,63,73,40,85
3142,Abdulrahman Al Ghamdi,Saudi Arabia,76,84,76,71,77,27,79
3143,Stefan Lainer,Austria,76,85,73,69,74,73,77
3144,Trent Alexander-Arnold,England,76,88,64,76,76,73,74
3145,Luca Tremolada,Italy,76,82,69,74,78,28,65
3146,Youssouf Sabaly,Senegal,76,76,38,64,74,75,69
3147,Osayamen Osawe,England,76,87,75,54,73,27,71
3148,César Carrillo,Colombia,76,75,55,64,71,74,77
3149,Liam Walker,Gibraltar,76,81,73,72,72,40,68
3150,Danilo,Brazil,76,68,64,71,74,75,77
3151,Liam Moore,England,76,71,31,62,66,74,80
3152,Bashkim Kadrii,Denmark,76,88,73,64,80,65,80
3153,José Manuel Flores Mo...,Spain,76,63,34,51,64,75,80
3154,Tanguy Ndombele,France,76,80,66,74,79,71,76
3155,Néstor Ortigoza,Paraguay,76,42,55,78,70,64,76
3156,Gregory van der Wiel,Netherlands,76,79,64,71,75,73,75
3157,Aiden McGeady,Republic of Ireland,76,78,73,74,85,43,63
3158,Fran Sol,Spain,76,74,83,58,68,30,70
3159,Jürgen Damm,Mexico,76,95,65,67,77,42,69
3160,Ognjen Vranješ,Bosnia Herzegovina,76,70,47,61,59,77,76
3161,Héldon,Cape Verde Islands,76,85,72,69,79,30,56
3162,Yu Kobayashi,Japan,76,81,75,65,76,31,65
3163,Marvelous Nakamba,Zimbabwe,76,72,51,61,70,75,83
3164,Duško Tošić,Serbia,76,57,50,64,61,75,80
3165,Lee Jae Sung,Korea Republic,76,68,69,74,73,59,72
3166,Héctor Villalba,Argentina,76,92,76,65,80,36,61
3167,Haris Medunjanin,Bosnia Herzegovina,76,65,75,78,76,67,73
3168,Ignacio Scocco,Argentina,76,77,79,71,78,31,68
3169,Zakaria Labyad,Morocco,76,80,73,74,79,32,56
3170,Stefan Ristovski,FYR Macedonia,76,82,61,68,74,73,75
3171,Rúben Ribeiro,Portugal,76,73,71,73,81,50,66
3172,Pere Pons,Spain,76,71,56,73,73,73,74
3173,Joaquín Correa,Argentina,76,78,70,73,77,33,63
3174,Juanpe,Spain,76,60,35,54,47,78,78
3175,Mikel Rico,Spain,76,53,63,72,68,72,78
3176,Alcalá,Spain,76,46,48,60,54,77,81
3177,Enes Ünal,Turkey,76,77,79,61,73,32,70
3178,Abdou Diallo,France,76,69,33,65,66,77,75
3179,Ante Rebić,Croatia,76,78,76,69,75,33,74
3180,Benjamin Pavard,France,76,71,43,68,69,76,68
3181,Michael Gregoritsch,Austria,76,68,79,73,74,40,69
3182,Santiago Ascacibar,Argentina,76,73,47,64,68,75,74
3183,Nico Elvedi,Switzerland,76,71,34,63,68,78,76
3184,Gabriel Torres,Panama,76,83,76,68,75,36,70
3185,Ronny Rodelin,France,76,68,76,74,73,40,68
3186,Ivan Santini,Croatia,76,50,79,54,67,37,84
3187,Thiago Mendes,Brazil,76,81,70,73,76,72,72
3188,Alexander Djiku,France,76,79,40,61,68,76,76
3189,Federico Di Francesco,Italy,76,84,66,73,81,31,57
3190,Rômulo,Italy,76,75,66,75,78,70,73
3191,Jóhann Berg Guðmundsson,Iceland,76,79,73,74,77,55,73
