,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
1791,André Santos,Brazil,75,78,71,78,75,73,71
1792,Thiago Ribeiro,Brazil,75,78,76,67,82,54,66
1793,Zhano Ananidze,Georgia,75,73,72,73,75,46,55
1794,Yohan Mollo,France,75,84,68,72,78,41,62
1795,Dorlan Pabón,Colombia,75,78,74,71,81,40,61
1796,Jorge Henrique,Brazil,75,90,69,66,78,59,75
1797,Ibson,Brazil,75,81,73,78,80,66,66
1798,Igor de Camargo,Belgium,75,67,70,69,73,57,87
1799,Rolando Bianchi,Italy,75,70,69,56,70,45,80
1800,Jozy Altidore,United States,75,74,74,52,68,53,80
1801,Panagiotis Tachtsidis,Greece,75,53,66,80,66,72,72
1802,Tomás Pina,Spain,75,67,57,69,66,73,68
1803,Luca Toni,Italy,75,46,69,54,58,44,85
1804,Simon Kjær,Denmark,75,62,43,62,52,77,74
1805,Miguel Lopes,Portugal,75,83,43,74,75,73,64
1806,Alejandro Domínguez,Argentina,75,70,74,72,81,44,58
1807,Zhano Ananidze,Georgia,75,73,72,73,75,46,55
1808,Christian Tiffert,Germany,75,71,73,78,74,66,63
1809,Dean Whitehead,England,75,65,65,79,71,72,70
1810,Johan Djourou,Switzerland,75,75,34,63,59,76,77
1811,Konstantin Rausch,Germany,75,79,64,74,76,69,61
1812,Artem Dzyuba,Russia,75,76,77,67,68,46,78
1813,Shinji Okazaki,Japan,75,78,70,69,79,45,78
1814,Václav Pilař,Czech Republic,75,82,69,72,78,45,60
1815,Cédric Makiadi,DR Congo,75,78,73,73,76,75,77
1816,Ruben Yttergård Jenssen,Norway,75,71,68,73,77,68,58
1817,Roque Santa Cruz,Paraguay,75,51,72,58,66,47,75
1818,Mike Hanke,Germany,75,61,72,71,71,54,81
1819,Steve von Bergen,Switzerland,75,72,34,60,45,76,75
1820,Alexander Farnerud,Sweden,75,73,68,76,68,53,60
1821,Andreas Ivanschitz,Austria,75,53,77,74,73,47,62
1822,Daniel Caligiuri,Germany,75,83,73,69,83,45,63
1823,Fábio,Brazil,75,80,56,74,77,74,61
1824,Jonathan De Guzmán,Holland,75,77,75,72,78,48,57
1825,André,Brazil,75,77,70,57,74,41,73
1826,Mohammed Noor,Saudi Arabia,75,53,67,78,77,51,59
1827,Kléberson,Brazil,75,76,69,76,79,66,73
1828,Josué,Brazil,75,65,62,70,70,76,71
1829,Javi Fuego,Spain,75,67,63,75,65,76,58
1830,André Santos,Brazil,75,78,71,78,75,73,71
1831,Kléber,Brazil,75,65,72,66,72,45,77
1832,Vegard Forren,Norway,75,67,47,68,56,78,74
1833,Dorlan Pabón,Colombia,75,78,74,71,81,40,61
1834,Marvin Compper,Germany,75,62,40,69,59,75,76
1835,Paul Scharner,Austria,75,55,60,68,60,76,78
1836,Matthew Upson,England,75,65,27,55,47,74,82
1837,Isaac Cuenca,Spain,75,79,56,74,83,35,39
1838,Emmanuel Riviere,France,75,79,67,69,74,47,76
1839,Daniel Ludueña,Argentina,75,57,74,80,74,38,58
1840,Obafemi Martins,Nigeria,75,90,71,60,72,40,74
1841,Moussa Sissoko,France,75,85,73,70,75,76,74
1842,Igor de Camargo,Belgium,75,67,70,69,73,57,87
1843,Eduardo Vargas,Chile,75,89,72,67,83,41,62
1844,Felipe,Brazil,75,70,47,61,60,75,75
1845,Eugen Polanski,Poland,75,66,66,72,67,77,68
1846,Danijel Pranjić,Croatia,75,75,68,75,75,66,51
1847,Diego Buonanotte,Argentina,75,76,67,70,82,33,44
1848,Rafael Márquez,Mexico,75,48,58,72,64,74,74
1849,Nicolás Bertolo,Argentina,75,75,67,72,82,61,72
1850,Kim Ojo,Nigeria,75,78,68,53,69,52,80
1851,Valdo,Cape Verde Islands,75,81,66,72,78,44,66
1852,Rubén Olivera,Uruguay,75,71,72,70,81,53,66
1853,Roland Lamah,Belgium,75,90,64,68,75,63,66
1854,Miguel Lopes,Portugal,75,83,43,74,75,73,64
1855,Alexander Merkel,Germany,75,74,66,75,79,50,54
1856,Federico Peluso,Italy,75,81,54,69,54,75,77
1857,Johan Djourou,Switzerland,75,75,34,63,59,76,77
1858,Jorge Fucile,Uruguay,75,74,42,73,74,76,67
1859,Yohan Mollo,France,75,84,68,72,78,41,62
1860,Patricio Rodríguez,Argentina,75,75,70,77,80,39,51
1861,Eduardo Vargas,Chile,75,89,72,67,83,41,62
1862,Cristóbal Jorquera,Chile,75,70,69,75,78,53,53
1863,Matija Nastasić,Serbia,75,68,30,57,44,76,76
1864,Julian Draxler,Germany,75,75,72,73,80,42,55
1865,Ekiza,Spain,75,71,28,55,40,78,73
1866,Kim Ojo,Nigeria,75,78,68,53,69,52,80
1867,Álvaro,Spain,75,78,69,47,74,45,72
1868,Milan Badelj,Croatia,75,65,68,74,78,60,66
1869,Isaac Cuenca,Spain,75,79,56,74,83,35,39
1870,Alexander Merkel,Germany,75,74,66,75,79,50,54
1871,Granit Xhaka,Switzerland,75,61,67,74,76,68,63
1872,Václav Pilař,Czech Republic,75,82,69,72,78,45,60
1873,Tomás Pina,Spain,75,67,57,69,66,73,68
1874,Lorenzo Insigne,Italy,75,89,69,70,85,38,50
1875,Arribas,Spain,75,56,31,58,51,77,70
1876,Daniel Caligiuri,Germany,75,83,73,69,83,45,63
1877,Dorlan Pabón,Colombia,75,78,74,71,81,40,61
1878,André,Brazil,75,77,70,57,74,41,73
1879,Shinji Okazaki,Japan,75,78,70,69,79,45,78
1880,Armin Bačinovič,Slovenia,75,68,65,80,75,66,63
1881,Zhano Ananidze,Georgia,75,73,72,73,75,46,55
1882,Daniel Didavi,Germany,75,71,72,70,75,46,64
1883,Mário Fernandes,Brazil,75,78,51,66,66,75,75
1884,Rémy Cabella,France,75,80,68,70,80,44,47
1885,Manuel Schmiedebach,Germany,75,73,52,73,69,74,67
1886,Dany Nounkeu,Cameroon,75,69,31,65,54,74,80
1887,Elkeson,Brazil,75,74,75,74,78,58,76
1888,Papá Babacar Diawara,Senegal,75,77,70,48,71,43,83
1889,Abdelaziz Barrada,Morocco,75,82,68,69,79,51,57
1890,Hernán Barcos,Argentina,75,64,69,58,72,46,77
1891,Kléber,Brazil,75,65,72,66,72,45,77
1892,Nemanja Matić,Serbia,75,59,65,74,73,74,76
1893,Alex Sandro,Brazil,75,80,62,74,78,75,68
1894,Gökhan Töre,Turkey,75,80,68,71,82,45,68
1895,Fredy Montero,Colombia,75,78,76,63,78,45,61
1896,Adem Ljajić,Serbia,75,77,66,73,82,50,58
1897,Panagiotis Tachtsidis,Greece,75,53,66,80,66,72,72
1898,Georg Niedermeier,Germany,75,71,39,61,49,75,76
1899,Fábio,Brazil,75,80,56,74,77,74,61
1900,Iturraspe,Spain,75,57,62,72,70,73,68
1901,Davide Santon,Italy,75,83,58,73,75,73,71
1902,Jean,Brazil,75,76,67,75,75,73,67
1903,Alexander Esswein,Germany,75,90,70,67,75,42,73
1904,Stefan Reinartz,Germany,75,62,53,72,50,78,74
1905,Giacomo Bonaventura,Italy,75,79,64,76,80,67,62
1906,Miguel Lopes,Portugal,75,83,43,74,75,73,64
1907,Delvin Ndinga,Congo,75,71,50,63,59,79,64
1908,Johannes Flum,Germany,75,67,67,76,72,74,72
1909,Abel Hernández,Uruguay,75,89,68,56,74,43,68
1910,Carlos Carmona,Chile,75,82,57,74,73,71,58
1911,Emmanuel Riviere,France,75,79,67,69,74,47,76
1912,Camacho,Spain,75,68,49,66,63,73,80
1913,Pavel Mamaev,Russia,75,80,64,77,74,69,62
1914,Artem Dzyuba,Russia,75,76,77,67,68,46,78
1915,Henrique,Brazil,75,59,49,68,63,78,77
1916,Claudemir,Brazil,75,72,72,74,74,67,67
1917,Ezequiel Muñoz,Argentina,75,59,33,52,45,76,80
1918,Theodor Gebre Selassie,Czech Republic,75,83,44,74,75,71,68
1919,Roman Neustädter,Germany,75,66,55,71,69,73,69
1920,Konstantin Rausch,Germany,75,79,64,74,76,69,61
1921,Vegard Forren,Norway,75,67,47,68,56,78,74
1922,Lora,Spain,75,87,62,73,71,72,64
1923,Mariano,Brazil,75,89,62,76,77,72,66
1924,Djalma,Angola,75,86,68,68,76,54,61
1925,Felipe,Brazil,75,70,47,61,60,75,75
1926,Kolbeinn Sigþórsson,Iceland,75,76,72,59,68,52,76
1927,Vurnon Anita,Holland,75,83,47,68,74,74,58
1928,Siphiwe Tshabalala,South Africa,75,83,67,69,76,48,47
1929,Yohan Mollo,France,75,84,68,72,78,41,62
1930,Bakary Koné,Burkina Faso,75,69,42,56,45,75,83
1931,Eric Maxim Choupo-Moting,Cameroon,75,77,71,71,78,47,72
1932,Marco Parolo,Italy,75,70,66,75,74,71,67
1933,Isaac Vorsah,Ghana,75,77,38,63,54,76,80
1934,Cheikh M'Bengué,Senegal,75,81,39,73,68,76,70
1935,Moussa Sissoko,France,75,85,73,70,75,76,74
1936,Timo Gebhart,Germany,75,77,67,73,78,61,67
1937,Ja Cheol Koo,Korea Republic,75,77,74,73,79,60,58
1938,Sidnei,Brazil,75,63,50,64,55,77,76
1939,Sotiris Ninis,Greece,75,73,74,76,79,42,62
1940,Albin Ekdal,Sweden,75,71,67,76,80,67,65
1941,Bořek Dočkal,Czech Republic,75,70,75,77,73,57,64
1942,Zé Eduardo,Brazil,75,79,71,68,78,51,67
1943,Marcelo,Brazil,75,69,44,45,59,76,79
1944,Paulão,Brazil,75,57,45,58,45,76,80
1945,Simon Kjær,Denmark,75,62,43,62,52,77,74
1946,Youssouf Mulumbu,DR Congo,75,73,56,71,73,76,68
1947,Xavi Torres,Spain,75,56,63,75,65,73,69
1948,Jorge Fucile,Uruguay,75,74,42,73,74,76,67
1949,Federico Peluso,Italy,75,81,54,69,54,75,77
1950,Charlie Mulgrew,Scotland,75,67,60,73,65,75,74
1951,Alessio Cerci,Italy,75,78,70,74,84,52,58
1952,Kévin Anin,France,75,67,47,74,70,76,69
1953,Jirès Kembo-Ekoko,France,75,83,74,69,77,49,62
1954,Daniele Capelli,Italy,75,63,38,53,42,77,77
1955,Weligton,Brazil,75,61,36,54,52,78,69
1956,Jonathan De Guzmán,Holland,75,77,75,72,78,48,57
1957,Nicolás Bertolo,Argentina,75,75,67,72,82,61,72
1958,Yannick Djaló,Portugal,75,90,72,67,76,41,68
1959,Ruben Yttergård Jenssen,Norway,75,71,68,73,77,68,58
1960,Andreas Beck,Germany,75,79,49,76,74,72,70
1961,Mevlüt Erdinç,Turkey,75,77,71,69,74,52,73
1962,Jozy Altidore,United States,75,74,74,52,68,53,80
1963,Valter Birsa,Slovenia,75,75,72,76,74,56,70
1964,Nathan Dyer,England,75,92,66,66,81,45,46
1965,Siqueira,Brazil,75,78,54,71,81,72,63
1966,Victor Moses,Nigeria,75,84,66,64,83,47,62
1967,Perparim Hetemaj,Finland,75,79,68,76,76,70,68
1968,Lasse Schøne,Denmark,75,72,71,74,75,52,57
1969,Danijel Pranjić,Croatia,75,75,68,75,75,66,51
1970,David Fuster,Spain,75,74,73,72,74,61,63
1971,Sereno,Portugal,75,67,41,62,56,75,76
1972,Graham Dorrans,Scotland,75,74,74,76,76,64,68
1973,Diego Buonanotte,Argentina,75,76,67,70,82,33,44
1974,Marvin Compper,Germany,75,62,40,69,59,75,76
1975,Roy Beerens,Holland,75,81,70,64,78,39,46
1976,Jay Rodriguez,England,75,80,70,56,73,46,76
1977,Aquivaldo Mosquera,Colombia,75,63,44,60,62,76,77
1978,Jamie O'Hara,England,75,69,73,79,72,71,65
1979,Darron Gibson,Ireland Republic,75,70,68,81,71,65,68
1980,Danny Guthrie,England,75,70,68,76,77,64,61
1981,Shane Long,Ireland Republic,75,88,69,53,73,49,74
1982,Scott Sinclair,England,75,89,69,61,82,41,53
1983,Taisir Al Jassim,Saudi Arabia,75,72,68,76,79,48,49
1984,Mohammed Noor,Saudi Arabia,75,53,67,78,77,51,59
1985,Jardel,Brazil,75,46,40,53,54,77,75
1986,Maicosuel,Brazil,75,76,70,76,84,45,62
1987,Viktor Fayzulin,Russia,75,79,63,77,77,48,43
1988,Jorge Henrique,Brazil,75,90,69,66,78,59,75
1989,Chu Young Park,Korea Republic,75,77,76,65,73,44,68
1990,Thiago Ribeiro,Brazil,75,78,76,67,82,54,66
1991,Eugen Polanski,Poland,75,66,66,72,67,77,68
1992,Cyril Théréau,France,75,69,71,71,79,52,81
1993,Valera,Spain,75,78,50,71,67,72,81
1994,Michu,Spain,75,66,70,67,69,68,79
1995,Bruno Gama,Portugal,75,78,68,75,78,50,51
1996,Dennis Aogo,Germany,75,77,62,75,76,75,72
1997,Chinedu Obasi,Nigeria,75,86,72,69,82,45,68
1998,André Santos,Brazil,75,78,71,78,75,73,71
1999,Josué,Brazil,75,65,62,70,70,76,71
2000,Adriano,Brazil,75,76,63,77,80,73,65
2001,Andrea Lazzari,Italy,75,70,72,77,76,66,58
2002,Roland Lamah,Belgium,75,90,64,68,75,63,66
2003,James Morrison,Scotland,75,76,72,76,76,61,50
2004,Johan Djourou,Switzerland,75,75,34,63,59,76,77
2005,Karim El Ahmadi,Morocco,75,70,63,73,77,68,56
2006,Aristide Bancé,Burkina Faso,75,75,71,65,73,50,81
2007,Diego Pérez,Uruguay,75,60,57,74,69,74,75
2008,Pirmin Schwegler,Switzerland,75,69,64,76,74,73,73
2009,Christian Gentner,Germany,75,70,68,76,71,74,72
2010,Jean Beausejour,Chile,75,83,67,72,77,67,61
2011,Aaron Hunt,Germany,75,77,73,72,78,50,67
2012,Scott Dann,England,75,65,42,57,59,75,78
2013,Jorge Valdivia,Chile,75,71,65,74,81,47,59
2014,Sylvain Marveaux,France,75,75,72,77,76,56,57
2015,Mauricio Molina,Colombia,75,74,77,72,73,43,56
2016,Chung-Yong Lee,Korea Republic,75,82,65,71,78,55,67
2017,Manuel Pasqual,Italy,75,74,61,78,76,72,68
2018,Juan Manuel Insaurralde,Argentina,75,64,40,54,38,74,76
2019,Jussiê,Brazil,75,73,74,73,79,46,64
2020,Henrique,Brazil,75,54,51,58,43,76,80
2021,Ibson,Brazil,75,81,73,78,80,66,66
2022,Marquinhos,Brazil,75,58,74,80,74,58,59
2023,Leonardo Silva,Brazil,75,48,40,46,34,75,77
2024,Steven Davis,Northern Ireland,75,79,67,76,78,68,64
2025,Sébastien Puygrenier,France,75,50,44,49,50,78,76
2026,Wesley Hoolahan,Ireland Republic,75,69,67,70,78,49,59
2027,Amauri,Italy,75,53,71,65,81,53,87
2028,Valeri Bojinov,Bulgaria,75,75,72,61,76,56,72
2029,Guglielmo Stendardo,Italy,75,33,42,52,35,78,76
2030,Roman Pavlyuchenko,Russia,75,70,78,67,64,42,77
2031,Dmitriy Loskov,Russia,75,50,68,82,73,50,61
2032,Gavilán,Spain,75,73,69,74,79,43,52
2033,Ariel Ibagaza,Argentina,75,70,69,82,78,57,42
2034,Iván Ramis,Spain,75,56,58,65,56,75,74
2035,Lafita,Spain,75,69,65,72,79,45,60
2036,Javi Fuego,Spain,75,65,63,67,65,74,56
2037,Necati Ateş,Turkey,75,73,76,64,74,50,71
2038,Leandro Fernández,Argentina,75,73,46,63,56,73,81
2039,Gökdeniz Karadeniz,Turkey,75,77,69,70,82,51,52
2040,Daniel Ludueña,Argentina,75,57,74,80,74,38,58
2041,Leon Britton,England,75,70,51,78,78,68,52
2042,Jô,Brazil,75,76,73,62,74,43,78
2043,Boštjan Cesar,Slovenia,75,33,37,47,31,80,77
2044,Carlos Salcido,Mexico,75,78,58,72,70,76,76
2045,João Tomás,Portugal,75,34,79,63,62,50,81
2046,Alejandro Domínguez,Argentina,75,70,74,72,81,44,58
2047,Kieran Richardson,England,75,85,73,73,78,75,59
2048,Ruben Amorim,Portugal,75,72,68,75,74,72,69
2049,Mounir El Hamdaoui,Morocco,75,68,78,63,79,40,58
2050,Obafemi Martins,Nigeria,75,90,71,60,72,40,74
2051,Alessandro Rosina,Italy,75,78,72,72,78,51,52
2052,Zoltán Gera,Hungary,75,67,78,75,79,51,67
2053,Wendel,Brazil,75,71,76,76,76,68,67
2054,Marcelo Camacho,Brazil,75,58,73,79,72,45,52
2055,Damien Perquis,Poland,75,54,47,60,49,75,84
2056,Marc Planus,France,75,57,50,63,51,71,80
2057,Steve Sidwell,England,75,68,70,78,70,71,66
2058,Felipe,Brazil,75,62,69,82,85,56,65
2059,Mario Santana,Argentina,75,76,71,72,85,56,48
2060,Piotr Trochowski,Germany,75,76,77,73,80,58,56
2061,Christian Schulz,Germany,75,62,55,72,63,76,76
2062,Jean II Makoun,Cameroon,75,74,55,70,71,73,80
2063,Pablo Contreras,Chile,75,65,42,60,62,75,75
2064,Renaud Cohade,France,75,68,70,77,73,70,70
2065,Sascha Riether,Germany,75,77,56,73,70,74,72
2066,Oguchi Onyewu,United States,75,40,46,52,42,76,78
2067,David Navarro,Spain,75,53,48,57,52,77,78
2068,Óscar,Spain,75,68,73,73,73,48,58
2069,Daniele Conti,Italy,75,55,71,80,70,71,57
2070,Stefano Morrone,Italy,75,64,62,73,71,72,60
2071,Simone Padoin,Italy,75,74,66,75,75,68,65
2072,Cédric Makiadi,DR Congo,75,78,73,73,76,75,77
2073,Mike Hanke,Germany,75,61,72,71,71,54,81
2074,Rolando Bianchi,Italy,75,70,69,56,70,45,80
2075,Camuñas,Spain,75,77,68,70,80,50,60
2076,Chris Brunt,Northern Ireland,75,66,74,80,76,57,65
2077,Bruno Grougi,France,75,68,71,75,72,54,38
2078,Kevin Nolan,England,75,61,75,75,70,68,79
2079,Manuel Friedrich,Germany,75,51,41,57,46,75,78
2080,Matthew Upson,England,75,65,27,55,47,74,82
2081,Jonathan Woodgate,England,75,59,37,53,40,77,77
2082,Igor de Camargo,Belgium,75,67,70,69,73,57,87
2083,Etienne Didot,France,75,58,65,77,70,70,62
2084,Mauro Cetto,Argentina,75,68,41,56,51,76,76
2085,Marius Stankevicius,Lithuania,75,58,65,68,61,75,78
2086,Rubén Olivera,Uruguay,75,71,72,70,81,53,66
2087,Valdo,Cape Verde Islands,75,81,66,72,78,44,66
2088,Alexander Farnerud,Sweden,75,73,68,76,68,53,60
2089,Paul Scharner,Austria,75,55,60,68,60,76,78
2090,Mikael Antonsson,Sweden,75,55,50,64,59,74,80
2091,Christian Tiffert,Germany,75,71,73,78,74,66,63
2092,Gary Caldwell,Scotland,75,50,26,64,55,74,79
2093,Steve von Bergen,Switzerland,75,72,34,60,45,76,75
2094,Andreas Ivanschitz,Austria,75,53,77,74,73,47,62
2095,Benoît Cheyrou,France,75,64,66,78,72,73,70
2096,Matthieu Delpierre,France,75,54,45,66,45,76,74
2097,Christoph Metzelder,Germany,75,43,33,68,55,77,74
2098,Rafael Márquez,Mexico,75,48,58,72,64,74,74
2099,Capdevila,Spain,75,67,66,78,66,76,72
2100,Roque Santa Cruz,Paraguay,75,51,72,58,66,47,75
2101,Vincenzo Iaquinta,Italy,75,74,72,56,63,55,80
2102,Kléberson,Brazil,75,76,69,76,79,66,73
2103,Luca Toni,Italy,75,46,69,54,58,44,85
2104,Custódio,Portugal,75,68,59,72,68,75,74
2105,Danny Murphy,England,75,44,71,82,69,69,65
2106,Hélder Postiga,Portugal,75,73,70,56,75,45,75
2107,Dean Whitehead,England,75,65,65,79,71,72,70
2108,Andrew Johnson,England,75,82,73,60,77,48,68
2109,Marchena,Spain,75,50,57,72,61,74,73
2110,Enzo Maresca,Italy,75,51,72,81,73,63,54
2111,Giorgios Karagounis,Greece,75,65,72,73,71,60,57
2112,José Bosingwa,Portugal,75,80,58,77,76,73,67
2113,Eliseu,Portugal,75,92,69,70,72,70,63
2114,Jonathan Zebina,France,75,47,47,70,58,77,73
2115,Umut Bulut,Turkey,74,71,79,67,73,47,79
2116,Alexandr Kokorin,Russia,74,83,76,70,76,52,69
2117,Celso Borges,Costa Rica,74,75,77,74,68,59,84
2118,Anders Svensson,Sweden,74,50,64,73,68,71,47
2119,Konstantinos Mitroglou,Greece,74,63,78,62,75,44,76
2120,Loïc Perrin,France,74,66,65,77,62,75,74
2121,James Vaughan,England,74,74,80,62,72,54,75
2122,Fraizer Campbell,England,74,88,72,59,74,47,72
2123,Niki Zimling,Denmark,74,69,69,72,67,75,74
2124,Diogo,Brazil,74,78,75,57,77,39,72
2125,Sami Allagui,Tunisia,74,76,76,66,78,43,76
2126,Gabriele Angella,Italy,74,58,56,48,41,77,76
2127,Licá,Portugal,74,83,74,70,79,45,66
2128,Alfreð Finnbogason,Iceland,74,68,76,60,71,43,72
2129,Héctor Mancilla,Chile,74,67,75,65,71,46,74
2130,Ben Watson,England,74,64,70,74,73,69,64
2131,Thomas Buffel,Belgium,74,71,75,75,73,59,59
2132,Lincoln,Brazil,74,60,78,79,75,45,67
2133,Gil,Brazil,74,51,40,60,48,77,70
2134,Patrice Bernier,Canada,74,74,69,72,75,73,72
2135,Tony Beltran,United States,74,87,55,62,65,75,72
2136,Mike Magee,United States,74,75,80,71,75,58,76
2137,Camilo,Brazil,74,80,78,67,82,46,65
2138,Brad Davis,United States,74,69,70,79,75,64,60
2139,Will Johnson,Canada,74,83,67,70,71,64,68
2140,Graham Zusi,United States,74,75,78,77,72,59,65
2141,Omar Gonzalez,United States,74,67,46,59,46,82,83
2142,Aurélien Collin,France,74,68,52,65,54,80,85
2143,Boubacar Sanogo,Ivory Coast,74,73,75,60,72,46,82
2144,Maikon Leite,Brazil,74,90,70,60,77,39,53
2145,Jefferson Montero,Ecuador,74,85,70,63,82,44,60
2146,Petter Andersson,Sweden,74,83,77,75,77,67,72
2147,Álvaro Saborío,Costa Rica,74,75,76,62,73,55,82
2148,Brek Shea,United States,74,75,69,70,72,60,68
2149,Lucas Viatri,Argentina,74,75,72,57,71,45,80
2150,Fagner,Brazil,74,85,69,74,77,72,60
2151,Mauricio Romero,Argentina,74,55,53,60,63,76,77
2152,Diego Fabbrini,Italy,74,78,69,71,82,48,62
2153,Luan,Brazil,74,78,77,72,75,62,68
2154,Roman Shishkin,Russia,74,77,64,73,69,76,66
2155,Baena,Spain,74,65,53,67,64,75,72
2156,Juan Fernando Quintero,Colombia,74,74,62,68,80,46,51
2157,Alen Stevanovic,Serbia,74,86,59,65,81,50,58
2158,Paul Baysse,France,74,63,43,66,64,74,80
2159,Cesare Bovo,Italy,74,55,57,64,53,75,72
2160,Grant Holt,England,74,58,72,59,60,54,84
2161,Bojan Jokič,Slovenia,74,78,58,72,70,71,66
2162,Alessandro Agostini,Italy,74,79,49,73,64,72,66
2163,Rafael Miranda,Brazil,74,66,51,68,67,74,71
2164,Carlos Bocanegra,United States,74,52,44,60,57,75,79
2165,Tarik Elyounoussi,Norway,74,88,71,58,78,48,74
2166,Laurent Bonnart,France,74,63,51,74,50,71,66
2167,Sylvain Armand,France,74,59,59,74,62,74,72
2168,Moritz Leitner,Germany,74,82,67,71,82,57,54
2169,Curtis Davies,England,74,71,35,53,42,74,78
2170,Steve Morison,Wales,74,68,71,38,67,52,79
2171,Aldo De Nigris,Mexico,74,74,71,64,67,54,77
2172,Nasser Al Shamrani,Saudi Arabia,74,83,74,56,67,44,64
2173,Erik Pieters,Holland,74,72,39,68,61,75,70
2174,Leonardo,Brazil,74,78,75,73,79,39,55
2175,Joona Toivio,Finland,74,71,57,58,56,73,81
2176,Jiloan Hamad,Sweden,74,72,58,64,78,50,43
2177,Índio,Brazil,74,49,50,60,47,72,85
2178,Ádám Szalai,Hungary,74,68,70,56,73,48,76
2179,Stefan Ishizaki,Sweden,74,71,70,75,76,53,57
2180,Carvajal,Spain,74,85,38,73,74,72,61
2181,Licá,Portugal,74,82,69,68,77,44,64
2182,Gaël Danic,France,74,76,68,74,75,46,54
2183,Jordan Lotiès,France,74,65,56,65,56,73,74
2184,Iago Aspas,Spain,74,80,66,60,80,42,56
2185,Sławomir Peszko,Poland,74,85,65,71,76,45,44
2186,Romelu Lukaku,Belgium,74,81,73,65,66,44,74
2187,Tobias Hysén,Sweden,74,84,74,59,66,43,69
2188,Yago Falqué,Spain,74,78,69,75,83,40,43
2189,Kyle Beckerman,United States,74,69,69,75,69,74,69
2190,Michael Barrantes,Costa Rica,74,73,74,78,78,67,57
2191,Jo Inge Berget,Norway,74,79,75,72,80,56,62
2192,Steven Caldwell,Scotland,74,55,35,62,52,76,80
2193,Kenny Miller,Scotland,74,74,76,63,70,42,74
2194,Walter Erviti,Argentina,74,72,72,78,74,63,63
2195,Soriano,Spain,74,54,68,70,60,69,70
2196,Leonardo Miglionico,Uruguay,74,63,47,64,60,75,80
2197,Nnamdi Oduamadi,Nigeria,74,94,68,65,79,38,62
2198,Matilla,Spain,74,68,65,78,73,56,51
2199,Lazaros Christodoulop...,Greece,74,79,75,75,76,46,68
2200,Jacob Mulenga,Zambia,74,75,73,58,70,52,79
2201,Russell Martin,Scotland,74,70,56,77,65,80,73
2202,Carlos Martinez,Spain,74,77,56,80,69,82,75
2203,Manolo Gabbiadini,Italy,74,84,73,50,75,45,77
2204,Illarramendi,Spain,74,67,60,81,75,67,60
2205,Carlos Bacca,Colombia,74,84,76,60,70,45,74
2206,Maxime Lestienne,Belgium,74,80,76,79,81,49,55
2207,William Vainqueur,France,74,69,58,77,79,75,69
2208,Daryl Janmaat,Holland,74,78,71,76,79,80,73
2209,Daley Blind,Holland,74,72,55,72,73,77,74
2210,Cheikhou Kouyaté,Senegal,74,87,61,68,68,80,84
2211,Davy De Fauw,Belgium,74,73,68,79,68,81,76
2212,Didier Digard,France,74,71,63,75,77,76,80
2213,Charles,Brazil,74,71,75,51,72,47,71
2214,Giovani dos Santos,Mexico,74,84,73,73,88,40,55
2215,Nacho Insa,Spain,74,68,63,71,71,68,63
2216,Nicolás Lodeiro,Uruguay,74,71,72,74,84,42,54
2217,Montoya,Spain,74,82,54,74,71,76,65
2218,Cheick Tidiane Diabaté,Mali,74,70,78,67,76,43,81
2219,Souza,Brazil,74,74,65,80,75,74,69
2220,Nilton,Brazil,74,69,67,71,73,75,80
2221,Roberto Lago,Spain,74,81,55,63,68,76,65
2222,Tore Reginiussen,Norway,74,72,50,66,54,80,73
2223,Carvajal,Spain,74,90,45,80,80,81,69
2224,Ömer Toprak,Turkey,74,82,47,74,73,82,79
2225,Eddie Johnson,United States,74,85,73,57,73,46,83
2226,Casquero,Spain,74,55,74,81,71,66,64
2227,Leigh Griffiths,Scotland,74,85,72,65,70,39,65
2228,Jérémie Aliadiere,France,74,85,75,64,77,45,68
2229,Pablo Andrés González,Argentina,74,89,78,71,74,45,72
2230,Lee Keun Ho,Korea Republic,74,93,67,70,77,47,74
2231,Kris Commons,Scotland,74,76,80,76,81,47,61
2232,Koke,Spain,74,72,68,81,74,66,67
2233,Emanuele Terranova,Italy,74,73,45,52,52,75,77
2234,Jonathan Soriano,Spain,74,75,77,67,75,44,72
2235,Graziano Pellè,Italy,74,60,75,62,69,48,87
2236,Max Kruse,Germany,74,78,78,77,79,60,69
2237,Thomas Ince,England,74,83,74,72,80,44,50
2238,Deulofeu,Spain,74,93,75,61,88,40,55
2239,Morgan Schneiderlin,France,74,67,62,76,69,75,68
2240,Sebastian Rode,Germany,74,77,65,75,77,76,75
2241,Jose Holebas,Greece,74,90,70,73,74,75,79
2242,Matt Besler,United States,74,66,43,56,45,78,75
2243,Hubert Wołąkiewicz,Poland,74,79,45,69,53,76,72
2244,Mariano Pavone,Argentina,74,67,80,60,70,44,79
2245,Gonzalo Bergessio,Argentina,74,74,78,69,78,48,73
2246,Apoño,Spain,74,68,76,80,74,68,60
2247,Guillaume Gillet,Belgium,74,72,77,74,72,71,80
2248,Aldo De Nigris,Mexico,74,76,79,65,70,54,83
2249,Jordan Henderson,England,74,78,75,80,79,68,73
2250,David Bentley,England,74,65,71,79,75,41,54
2251,Alan,Brazil,74,83,76,66,80,38,70
2252,Felipe Baloy,Panama,74,64,56,55,60,79,75
