,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
1530,Lacina Traoré,Ivory Coast,76,72,73,53,69,63,66
1531,Julian Schieber,Germany,76,76,72,67,69,60,75
1532,Emanuel Pogatetz,Austria,76,55,40,51,32,81,70
1533,Ederson,Brazil,76,79,76,74,81,57,62
1534,Angelo Palombo,Italy,76,74,68,75,72,77,73
1535,Michele Canini,Italy,76,66,45,66,47,78,79
1536,Diego Costa,Brazil,76,79,74,55,74,58,63
1537,Ibson,Brazil,76,81,72,77,80,67,71
1538,Henri Bedimo Nsamé,Cameroon,76,85,61,75,75,79,77
1539,Ruben Amorim,Portugal,76,72,70,76,75,72,69
1540,Clément Chantôme,France,76,74,60,82,82,72,80
1541,Dimitris Salpingidis,Greece,76,90,80,72,77,56,65
1542,Rasmus Elm,Sweden,76,70,82,80,76,67,66
1543,Lee Dong Gook,Korea Republic,76,70,85,83,75,50,78
1544,Nikica Jelavić,Croatia,76,78,73,48,73,54,71
1545,Yannick Djaló,Portugal,76,91,73,69,75,44,75
1546,Eliaquim Mangala,France,76,83,50,55,60,80,83
1547,Bakary Sako,France,76,88,74,76,80,58,64
1548,Antonio Candreva,Italy,76,64,75,76,80,66,63
1549,Sotirios Kyrgiakos,Greece,76,41,42,46,38,80,80
1550,Dario Dainelli,Italy,76,56,45,54,47,79,77
1551,Pavel Pogrebnyak,Russia,76,72,74,66,64,62,70
1552,Michele Pazienza,Italy,76,72,62,75,73,72,68
1553,Srdjan Lakić,Croatia,76,70,74,60,69,57,82
1554,Jesús Dátolo,Argentina,76,75,70,75,82,53,55
1555,Zé Eduardo,Brazil,76,83,72,67,77,57,67
1556,Danilo,Brazil,76,87,72,73,80,68,65
1557,Danilo,Brazil,76,87,72,73,80,68,65
1558,Pizzi,Portugal,76,81,74,69,80,51,63
1559,Emilio Izaguirre,Honduras,76,82,52,74,76,74,71
1560,Enzo Pérez,Argentina,76,83,69,71,81,57,63
1561,Giovanni Moreno,Colombia,76,74,75,74,82,50,67
1562,Phil Jones,England,76,67,46,66,52,76,77
1563,Antoine Griezmann,France,76,80,68,71,83,45,54
1564,Yuto Nagatomo,Japan,76,86,56,72,73,65,60
1565,Beram Kayal,Israel,76,82,60,75,82,77,73
1566,Víctor Ruíz,Spain,76,67,45,64,52,77,79
1567,Xherdan Shaqiri,Switzerland,76,89,68,68,84,66,61
1568,Artjoms Rudnevs,Latvia,76,73,74,52,62,50,75
1569,Wallyson,Brazil,76,91,69,61,75,50,63
1570,Ralf,Brazil,76,66,54,63,62,82,69
1571,Julian Schieber,Germany,76,76,72,67,69,60,75
1572,Adem Ljajić,Serbia,76,78,67,71,81,51,58
1573,Luuk de Jong,Holland,76,71,74,67,78,56,70
1574,Kevin Strootman,Holland,76,59,72,76,69,72,59
1575,Rafael,Brazil,76,84,58,71,78,73,65
1576,Davy Claude Angan,Ivory Coast,76,83,69,41,82,56,75
1577,David Hoilett,Canada,76,91,68,65,77,52,68
1578,Stefan Reinartz,Germany,76,59,55,70,46,79,71
1579,Oussama Assaidi,Morocco,76,87,67,66,84,46,51
1580,Kyle Walker,England,76,93,62,69,77,75,77
1581,Kevin Großkreutz,Germany,76,78,71,72,75,62,57
1582,Lewis Holtby,Germany,76,78,70,75,84,49,54
1583,Steven N'Zonzi,France,76,71,58,70,58,77,72
1584,Claudemir,Brazil,76,75,73,75,75,71,67
1585,Danny Welbeck,England,76,83,73,66,77,52,78
1586,Javier Morales,Argentina,76,69,73,74,74,56,59
1587,Martin Kelly,England,76,78,45,69,69,77,76
1588,Jack Rodwell,England,76,73,70,74,76,75,78
1589,Timo Gebhart,Germany,76,77,69,74,81,67,68
1590,Nikica Jelavić,Croatia,76,78,73,48,73,54,71
1591,Vedran Ćorluka,Croatia,76,66,57,66,65,78,75
1592,Tim Matavž,Slovenia,76,75,73,46,71,54,69
1593,Guilherme,Brazil,76,72,76,61,78,50,66
1594,Zé Eduardo,Brazil,76,83,72,67,77,57,67
1595,Lima,Brazil,76,76,77,59,79,59,72
1596,Séamus Coleman,Ireland Republic,76,83,58,72,76,73,65
1597,Jermaine Beckford,England,76,92,68,51,64,56,70
1598,Diego Costa,Brazil,76,79,74,55,74,58,63
1599,Charles Kaboré,Burkina Faso,76,75,58,76,64,77,76
1600,Simon Kjær,Denmark,76,66,47,66,58,77,75
1601,Gary Hooper,England,76,81,71,62,76,51,79
1602,Boško Janković,Serbia,76,75,71,76,78,60,64
1603,Radja Nainggolan,Belgium,76,83,66,76,77,69,61
1604,Olivier Giroud,France,76,63,77,64,67,60,85
1605,Srdjan Lakić,Croatia,76,70,74,60,69,57,82
1606,Martin Harnik,Austria,76,83,70,69,74,60,71
1607,Rafinha,Brazil,76,85,70,72,78,54,59
1608,Serdar Tasci,Germany,76,66,41,65,59,77,75
1609,Axel Witsel,Belgium,76,73,73,73,79,71,74
1610,Yannick Djaló,Portugal,76,91,73,69,75,44,75
1611,Christian Benítez,Ecuador,76,91,68,65,82,54,79
1612,Henrique,Brazil,76,70,71,73,75,76,72
1613,Rafael Moura,Brazil,76,58,74,51,67,64,86
1614,Andreas Beck,Germany,76,80,43,76,74,73,70
1615,Adrián Ramos,Colombia,76,80,71,65,75,53,79
1616,Éder Luís,Brazil,76,89,71,64,85,54,65
1617,Denilson,Brazil,76,72,67,79,75,69,61
1618,Łukasz Piszczek,Poland,76,83,64,72,74,76,69
1619,Héctor Moreno,Mexico,76,68,46,61,64,75,78
1620,Antonio Candreva,Italy,76,64,75,76,80,66,63
1621,Paolo De Ceglie,Italy,76,82,64,70,72,71,67
1622,Danijel Pranjić,Croatia,76,75,71,76,76,63,59
1623,Raúl García,Spain,76,61,67,74,69,74,65
1624,Graham Dorrans,Scotland,76,74,74,75,81,66,67
1625,Urby Emanuelson,Holland,76,84,71,72,82,62,55
1626,Jamie O'Hara,England,76,69,70,79,73,74,64
1627,Javad Nekounam,Iran,76,53,66,73,66,76,68
1628,Maicosuel,Brazil,76,84,69,71,84,48,63
1629,Alexandr Ryazantsev,Russia,76,72,67,77,78,63,69
1630,Alexandr Bukharov,Russia,76,75,75,68,69,62,75
1631,Marco Ruben,Argentina,76,72,73,61,72,56,79
1632,Nicolás Pareja,Argentina,76,72,59,64,60,76,77
1633,Stefan Radu,Romania,76,76,45,65,48,79,76
1634,Steven Fletcher,Scotland,76,77,66,58,76,55,76
1635,Marcell Jansen,Germany,76,79,75,78,73,74,69
1636,Dennis Aogo,Germany,76,77,63,76,75,75,73
1637,Matthew Jarvis,England,76,84,68,74,78,47,55
1638,Michele Canini,Italy,76,66,45,66,47,78,79
1639,Daniele Galloppa,Italy,76,75,68,78,73,70,63
1640,Younès Kaboul,France,76,73,37,57,54,78,84
1641,Moussa Dembélé,Belgium,76,79,73,63,85,64,71
1642,Abdoulay Konko,France,76,85,61,75,76,73,72
1643,Víctor Montaño,Colombia,76,79,73,63,76,57,73
1644,Sergey Kornilenko,Belarus,76,73,75,58,64,55,76
1645,Jesús Gámez,Spain,76,76,48,66,64,80,72
1646,Alaixys Romao,Togo,76,66,52,74,67,78,78
1647,Steven Taylor,England,76,63,39,55,44,78,75
1648,William Kvist,Denmark,76,67,65,76,64,76,62
1649,Mark González,Chile,76,91,80,72,77,48,72
1650,Mohamed Sissoko,Mali,76,79,62,72,70,81,72
1651,Antonio Nocerino,Italy,76,76,69,76,71,77,68
1652,Mathieu Flamini,France,76,74,66,74,71,72,68
1653,Andreas Granqvist,Sweden,76,57,62,61,57,78,74
1654,Ederson,Brazil,76,79,76,74,81,57,62
1655,Cristian Săpunaru,Romania,76,71,56,75,66,80,74
1656,Luis Amaranto Perea,Colombia,76,82,37,51,44,81,79
1657,Marcel Schäfer,Germany,76,75,72,78,73,73,70
1658,Ibson,Brazil,76,81,72,77,80,67,71
1659,Leonardo Silva,Brazil,76,64,42,43,33,79,75
1660,David Bentley,England,76,65,76,80,81,50,53
1661,DJ Campbell,England,76,80,75,64,73,52,71
1662,Christophe Jallet,France,76,77,65,75,71,72,69
1663,Paolo Guerrero,Peru,76,70,72,69,77,51,73
1664,Avraam Papadopoulos,Greece,76,67,51,57,57,80,70
1665,Valeri Bojinov,Bulgaria,76,73,75,61,73,56,64
1666,Taddei,Brazil,76,74,72,72,79,63,63
1667,Sergey Semak,Russia,76,69,73,75,76,70,63
1668,Vasiliy Berezutskiy,Russia,76,57,43,61,46,78,78
1669,Pavel Pogrebnyak,Russia,76,72,74,66,64,62,70
1670,Gavilán,Spain,76,75,70,75,80,50,52
1671,Lafita,Spain,76,73,69,72,78,52,59
1672,Raffael,Brazil,76,77,73,71,81,57,72
1673,Jesús Dátolo,Argentina,76,75,70,75,82,53,55
1674,Germán Denis,Argentina,76,68,72,58,70,62,82
1675,Pablo Zabaleta,Argentina,76,70,57,74,73,78,75
1676,Bolívar,Brazil,76,71,47,62,61,78,74
1677,Alan Hutton,Scotland,76,79,48,71,73,76,72
1678,Anderson Polga,Brazil,76,53,59,63,59,77,76
1679,Christian Fuchs,Austria,76,74,72,76,72,74,69
1680,Boštjan Cesar,Slovenia,76,56,38,52,29,82,77
1681,Demy de Zeeuw,Holland,76,70,76,77,71,60,67
1682,Ruben Amorim,Portugal,76,72,70,76,75,72,69
1683,Diego Tardelli,Brazil,76,85,74,69,81,53,69
1684,Michele Pazienza,Italy,76,72,62,75,73,72,68
1685,Giuseppe Biava,Italy,76,64,48,61,50,76,74
1686,Michaël Ciani,France,76,66,35,58,45,78,86
1687,Stijn Schaars,Holland,76,64,66,79,68,73,62
1688,Zoltán Gera,Hungary,76,68,77,75,79,57,66
1689,Szabolcs Huszti,Hungary,76,76,74,74,80,58,64
1690,Angel,Spain,76,78,65,74,69,74,66
1691,Felipe,Brazil,76,37,71,80,86,60,55
1692,Giandomenico Mesto,Italy,76,83,69,75,72,75,67
1693,Nelson Haedo Valdez,Paraguay,76,79,72,60,72,66,84
1694,Juninho,Brazil,76,59,82,84,79,58,61
1695,Jérémy Mathieu,France,76,73,62,73,63,80,66
1696,Franck Béria,France,76,77,55,74,66,77,75
1697,Sascha Riether,Germany,76,77,58,74,69,72,74
1698,Duda,Portugal,76,68,77,84,74,61,60
1699,Hamit Altintop,Turkey,76,74,78,77,74,73,67
1700,John Mensah,Ghana,76,61,43,56,29,78,77
1701,David Suazo,Honduras,76,91,76,56,65,58,71
1702,Daniele Conti,Italy,76,53,71,80,71,72,64
1703,Jaime Valdés,Chile,76,76,75,73,77,54,46
1704,Sotirios Kyrgiakos,Greece,76,41,42,46,38,80,80
1705,Angelo Palombo,Italy,76,74,68,75,72,77,73
1706,David Dunn,England,76,54,75,70,75,66,69
1707,Thomas Hitzlsperger,Germany,76,64,80,76,68,76,73
1708,Tommaso Rocchi,Italy,76,68,77,63,75,58,69
1709,Maurizio Domizzi,Italy,76,53,62,62,54,78,72
1710,Matthew Upson,England,76,67,27,53,45,76,83
1711,Carlton Cole,England,76,75,73,58,73,57,84
1712,Igor de Camargo,Belgium,76,66,72,68,74,66,87
1713,John Heitinga,Holland,76,74,61,73,57,79,78
1714,Kader Mangane,Senegal,76,59,61,62,50,81,78
1715,Gilberto Silva,Brazil,76,52,52,65,59,78,66
1716,Fernando Meira,Portugal,76,48,43,65,55,79,76
1717,Renato,Brazil,76,72,74,76,75,71,78
1718,Daniele Bonera,Italy,76,62,48,68,62,76,76
1719,Christian Tiffert,Germany,76,71,74,78,75,71,61
1720,Andreas Ivanschitz,Austria,76,48,77,73,71,56,62
1721,Matthieu Delpierre,France,76,66,47,67,41,78,71
1722,Per Krøldrup,Denmark,76,52,48,60,39,80,79
1723,Peer Kluge,Germany,76,65,59,72,69,74,69
1724,Luca Toni,Italy,76,45,70,50,56,59,81
1725,Rade Prica,Sweden,76,73,76,56,75,58,86
1726,Valerón,Spain,76,55,64,80,78,36,40
1727,James Collins,Wales,76,62,52,57,42,79,77
1728,Martin Petrov,Bulgaria,76,69,78,78,77,50,49
1729,Aaron Hughes,Northern Ireland,76,54,37,56,56,74,76
1730,Timmy Simons,Belgium,76,50,59,66,60,76,73
1731,Teemu Tainio,Finland,76,66,61,75,64,72,65
1732,Andrew Johnson,England,76,78,74,57,77,51,68
1733,Wes Brown,England,76,65,31,62,57,77,77
1734,Emanuel Pogatetz,Austria,76,55,40,51,32,81,70
1735,Dario Dainelli,Italy,76,56,45,54,47,79,77
1736,Hernán Crespo,Argentina,76,46,72,46,60,49,79
1737,Giorgios Karagounis,Greece,76,65,74,73,73,60,57
1738,Eidur Gudjohnsen,Iceland,76,60,75,69,77,58,71
1739,David Jarolím,Czech Republic,76,63,58,70,72,74,72
1740,Simone Perrotta,Italy,76,75,71,75,71,73,73
1741,Nicola Legrottaglie,Italy,76,55,46,60,58,76,78
1742,Harry Kewell,Australia,76,71,77,71,78,49,73
1743,Filippo Inzaghi,Italy,76,51,69,42,54,35,69
1744,Giampiero Pinzi,Italy,76,68,68,76,73,74,68
1745,Sébastien Bassong,Cameroon,75,77,42,55,34,76,79
1746,Christian Poulsen,Denmark,75,48,57,69,66,74,71
1747,Azpilicueta,Spain,75,80,57,73,70,75,68
1748,Paulo Machado,Portugal,75,71,78,76,76,61,49
1749,Chris,Brazil,75,57,46,64,57,76,75
1750,Dickson Etuhu,Nigeria,75,59,55,64,63,80,72
1751,Tiberio Guarente,Italy,75,63,73,80,70,74,60
1752,Patrick Ebert,Germany,75,80,60,72,76,57,64
1753,Vadim Demidov,Norway,75,53,58,66,47,76,76
1754,Paulo Assunção,Brazil,75,68,50,62,58,79,70
1755,Tinga,Brazil,75,65,64,74,75,73,74
1756,Delvin Ndinga,Congo,75,73,53,63,59,78,64
1757,Hedwiges Maduro,Holland,75,41,57,66,56,79,67
1758,Valdo,Spain,75,79,67,72,77,49,57
1759,Gaël Kakuta,France,75,80,62,62,82,41,57
1760,Hugo Rodallega,Colombia,75,77,74,66,77,57,79
1761,Carlos Cuéllar,Spain,75,53,35,41,40,78,76
1762,Jermaine Jenas,England,75,72,75,78,74,71,71
1763,Fábio,Brazil,75,83,58,73,77,71,62
1764,Chico,Spain,75,60,33,46,40,79,74
1765,Kévin Constant,Guinea,75,75,68,78,76,70,67
1766,Stefano Guberti,Italy,75,76,74,73,78,56,63
1767,Jackson Martínez,Colombia,75,88,69,64,76,53,79
1768,Gylfi Sigurðsson,Iceland,75,66,80,73,70,61,67
1769,Sotiris Ninis,Greece,75,82,73,75,76,49,60
1770,Andrea Poli,Italy,75,73,67,78,72,65,64
1771,Fegor Ogude,Nigeria,75,82,70,70,80,82,85
1772,Philipp Wollscheid,Germany,75,65,37,55,60,84,80
1773,Nemanja Pejčinović,Serbia,75,55,40,65,50,77,80
1774,Egidio Arévalo Ríos,Uruguay,75,72,55,70,56,78,63
1775,Roy Beerens,Holland,75,86,72,65,80,42,50
1776,Christian Giménez,Argentina,75,83,75,77,77,51,66
1777,Francisco Rodríguez,Mexico,75,65,43,55,52,80,75
1778,Christian Pander,Germany,75,76,78,82,77,77,72
1779,Oguchi Onyewu,United States,75,55,44,50,33,86,82
1780,Marc Janko,Austria,75,38,76,47,58,56,65
1781,Mohamed Zidan,Egypt,75,78,74,72,84,49,62
1782,Jonathan Brison,France,75,78,59,77,69,68,67
1783,Emiliano Armenteros,Argentina,75,67,73,71,79,51,64
1784,Felix Bastians,Germany,75,80,65,77,72,75,70
1785,Eder,Brazil,75,82,71,66,78,49,58
1786,Apoño,Spain,75,67,70,77,70,71,57
1787,Kévin Anin,France,75,69,48,74,69,78,66
1788,Elias,Brazil,75,70,76,71,76,54,56
1789,Marcos Aurélio,Brazil,75,85,71,72,76,57,69
1790,Andrezinho,Brazil,75,68,76,78,76,60,65
1791,Fabrício,Brazil,75,72,71,79,74,76,66
1792,Andrea Caracciolo,Italy,75,63,68,52,62,60,83
1793,Yohan Mollo,France,75,88,68,70,79,49,65
1794,Hanno Balitsch,Germany,75,61,60,70,61,76,74
1795,Eran Zahavi,Israel,75,62,73,73,82,51,70
1796,Alejandro Martinuccio,Argentina,75,70,72,75,78,48,61
1797,Roberto Firmino,Brazil,75,74,70,71,79,48,72
1798,Emmanuel Emenike,Nigeria,75,81,75,52,69,58,60
1799,Nolito,Spain,75,86,69,67,85,51,61
1800,Dušan Tadić,Serbia,75,78,70,80,79,58,63
1801,Isco,Spain,75,78,61,68,83,56,55
1802,Jordan Ayew,Ghana,75,80,76,68,78,47,61
1803,Jackson Martínez,Colombia,75,88,69,64,76,53,79
1804,Baena,Spain,75,61,55,68,63,77,68
1805,André,Brazil,75,81,69,54,76,50,71
1806,Manuel Schmiedebach,Germany,75,73,52,73,68,73,71
1807,Kevin De Bruyne,Belgium,75,74,72,78,75,46,49
1808,Holger Badstuber,Germany,75,60,57,68,49,75,74
1809,Elkeson,Brazil,75,74,73,71,80,65,72
1810,Ahmed El Mohamady,Egypt,75,80,70,76,74,68,75
1811,Celso Borges,Costa Rica,75,75,76,70,65,64,83
1812,Markus Henriksen,Norway,75,73,68,71,73,74,68
1813,Fábio,Brazil,75,83,58,73,77,71,62
1814,Mehmet Ekici,Turkey,75,73,72,73,78,62,54
1815,Sílvio,Portugal,75,80,65,74,74,74,73
1816,Jeffrén,Spain,75,85,68,69,80,61,67
1817,Davide Santon,Italy,75,83,60,72,74,74,71
1818,Susaeta,Spain,75,83,69,73,76,47,60
1819,Rodnei,Brazil,75,66,54,55,53,78,76
1820,Libor Kozák,Czech Republic,75,65,66,36,66,55,82
1821,Delvin Ndinga,Congo,75,73,53,63,59,78,64
1822,Pierre-Emerick Aubame...,Gabon,75,89,70,67,76,57,75
1823,Semir Štilić,Bosnia Herzegovina,75,53,69,80,75,48,62
1824,Ryad Boudebouz,Algeria,75,81,72,71,84,45,46
1825,Emmanuel Riviere,France,75,79,66,70,75,52,72
1826,James McCarthy,Ireland Republic,75,70,66,77,77,66,65
1827,Ronald Vargas,Venezuela,75,83,70,71,80,46,58
1828,Airton,Brazil,75,67,59,70,68,78,79
1829,Artem Dzyuba,Russia,75,78,76,65,63,59,75
1830,Dmitriy Kombarov,Russia,75,78,72,75,77,53,63
1831,Kwadwo Asamoah,Ghana,75,78,69,74,73,75,71
1832,Leandro Salino,Brazil,75,82,62,76,77,58,53
1833,Gojko Kačar,Serbia,75,64,70,75,73,74,86
1834,Siem de Jong,Holland,75,67,75,68,69,66,73
1835,Konstantin Rausch,Germany,75,79,64,73,75,69,64
1836,Gaël Kakuta,France,75,80,62,62,82,41,57
1837,Kieran Gibbs,England,75,84,60,73,71,73,66
1838,Andrea Poli,Italy,75,73,67,78,72,65,64
1839,Djalma,Angola,75,86,69,66,77,54,60
1840,Gylfi Sigurðsson,Iceland,75,66,80,73,70,61,67
1841,Kyriakos Papadopoulos,Greece,75,67,39,58,58,77,78
1842,Azpilicueta,Spain,75,80,57,73,70,75,68
1843,Lucas Pratto,Argentina,75,74,73,56,70,57,81
1844,Marko Arnautovic,Austria,75,79,74,65,81,56,70
1845,Toby Alderweireld,Belgium,75,66,62,70,60,76,68
1846,Juan Daniel Forlin,Argentina,75,69,39,60,47,74,75
1847,Jérémy Pied,France,75,84,74,70,74,62,63
1848,Angelo Ogbonna,Italy,75,82,44,61,49,81,81
1849,Yohan Mollo,France,75,88,68,70,79,49,65
1850,Marco Parolo,Italy,75,76,64,75,73,72,67
1851,Apoño,Spain,75,67,70,77,70,71,57
1852,Mario Bolatti,Argentina,75,64,66,75,67,77,74
1853,Valentin Stocker,Switzerland,75,79,65,70,78,65,67
1854,Marc Albrighton,England,75,85,70,70,82,47,45
1855,Ciaran Clark,Ireland Republic,75,71,60,56,60,76,78
1856,Sotiris Ninis,Greece,75,82,73,75,76,49,60
1857,Elias,Brazil,75,70,76,71,76,54,56
1858,Georginio Wijnaldum,Holland,75,86,71,63,86,53,73
1859,Breno,Brazil,75,76,42,65,55,74,74
1860,Emerson,Qatar,75,73,70,63,76,48,72
1861,Marcos Aurélio,Brazil,75,85,71,72,76,57,69
1862,Fernandinho,Brazil,75,87,75,64,84,59,58
1863,Anthony Annan,Ghana,75,69,52,69,69,73,68
1864,Robert Acquafresca,Italy,75,75,70,56,68,51,78
1865,Craig Gardner,England,75,73,80,74,70,74,68
1866,Kévin Anin,France,75,69,48,74,69,78,66
1867,Abdou Razack Traoré,Burkina Faso,75,89,73,66,74,59,72
1868,Eder,Brazil,75,82,71,66,78,49,58
1869,Alain Traoré,Burkina Faso,75,77,71,68,75,68,65
1870,Stefano Guberti,Italy,75,76,74,73,78,56,63
1871,Chico,Spain,75,60,33,46,40,79,74
1872,Kévin Constant,Guinea,75,75,68,78,76,70,67
1873,Onyekachi Apam,Nigeria,75,63,41,62,41,80,79
1874,Nicolás Bertolo,Argentina,75,78,65,65,82,59,68
1875,Ruben Yttergård Jenssen,Norway,75,71,67,73,77,68,59
1876,Ilsinho,Brazil,75,81,71,74,74,72,70
1877,Patrick Ebert,Germany,75,80,60,72,76,57,64
1878,Felipe Santana,Brazil,75,78,50,60,53,75,83
1879,Marcus Berg,Sweden,75,71,71,58,70,55,77
1880,Juan Ángel Albín,Uruguay,75,76,69,68,79,57,63
1881,Valter Birsa,Slovenia,75,77,74,77,73,60,70
1882,Hélder Barbosa,Portugal,75,81,65,68,80,45,58
1883,Cristian Bolaños,Costa Rica,75,83,71,70,80,49,54
1884,David Goodwillie,Scotland,75,84,69,66,76,52,79
1885,Adrián,Spain,75,83,69,57,83,51,71
1886,Marko Pantelić,Serbia,75,59,74,57,72,54,73
1887,Pablo Barrera,Mexico,75,82,75,70,80,60,65
1888,Sébastien Bassong,Cameroon,75,77,42,55,34,76,79
1889,Mikel Gonzalez,Spain,75,67,42,56,49,76,77
1890,Lasse Schøne,Denmark,75,74,71,67,76,50,56
1891,David Fuster,Spain,75,74,73,71,76,48,64
1892,Jim Larsen,Denmark,75,65,44,49,52,78,78
1893,Landry N'Guemo,Cameroon,75,74,46,70,74,76,65
1894,Felix Bastians,Germany,75,80,65,77,72,75,70
1895,Mark Davies,England,75,76,61,74,82,61,59
1896,Lee Cattermole,England,75,72,68,78,71,78,69
1897,Danny Simpson,England,75,78,39,68,71,73,71
1898,Jonny Evans,Northern Ireland,75,67,32,62,45,73,78
1899,Mehdi Lacen,Algeria,75,69,65,74,76,71,65
1900,Adrian Ricchiuti,Argentina,75,68,62,74,77,50,45
1901,Shane Long,Ireland Republic,75,88,69,51,72,55,74
1902,Sami Allagui,Tunisia,75,75,70,58,76,50,75
1903,Siaka Tiéné,Ivory Coast,75,77,62,77,72,71,62
1904,Miranda,Brazil,75,72,49,59,62,75,80
1905,Hedwiges Maduro,Holland,75,41,57,66,56,79,67
1906,Hugo Rodallega,Colombia,75,77,74,66,77,57,79
1907,Anthony Stokes,Ireland Republic,75,78,75,49,73,52,72
1908,Roman Shirokov,Russia,75,76,66,76,72,76,67
1909,Nikola Žigić,Serbia,75,64,69,68,64,63,66
1910,Cristian Llama,Argentina,75,75,74,74,77,65,61
1911,Jorge Henrique,Brazil,75,88,70,65,78,60,79
1912,Durval,Brazil,75,45,48,54,50,77,72
1913,Thiago Ribeiro,Brazil,75,83,75,68,74,61,66
1914,Paulo Machado,Portugal,75,71,78,76,76,61,49
1915,Gabriel Agbonlahor,England,75,93,73,65,73,56,75
1916,Willian,Brazil,75,82,75,53,77,54,67
1917,André Santos,Brazil,75,78,73,76,74,75,61
1918,Julien Féret,France,75,63,68,72,75,51,61
1919,Steven Naismith,Scotland,75,86,70,57,76,55,80
1920,Evaldo,Brazil,75,80,57,72,72,74,71
1921,Emiliano Armenteros,Argentina,75,67,73,71,79,51,64
1922,Farinós,Spain,75,55,71,78,68,69,53
1923,Vedad Ibišević,Bosnia Herzegovina,75,70,72,62,73,55,75
1924,Tiberio Guarente,Italy,75,63,73,80,70,74,60
1925,Zapater,Spain,75,71,72,76,73,72,68
1926,Rafik Djebbour,Algeria,75,79,71,55,76,52,76
1927,Diego Pérez,Uruguay,75,64,58,74,69,75,74
1928,Michael Krohn-Dehli,Denmark,75,74,69,67,77,48,55
1929,Loïc Perrin,France,75,64,68,76,77,70,68
1930,Lucas Biglia,Argentina,75,53,64,73,76,72,60
1931,Pirmin Schwegler,Switzerland,75,76,63,75,75,71,72
1932,Matthieu Chalmé,France,75,74,57,76,64,74,69
1933,Aaron Hunt,Germany,75,77,73,71,78,55,68
1934,Tulio de Melo,Brazil,75,63,73,61,67,60,83
1935,Sejad Salihović,Bosnia Herzegovina,75,50,81,82,75,74,55
1936,Sylvain Marveaux,France,75,75,72,77,76,59,58
1937,Yoan Gouffran,France,75,81,70,74,75,60,66
1938,Maarten Martens,Belgium,75,71,68,72,75,43,56
1939,Vadim Demidov,Norway,75,53,58,66,47,76,76
1940,Arnold Mvuemba,France,75,77,68,76,72,72,71
1941,Rafael Sóbis,Brazil,75,81,74,64,79,47,64
1942,Mike Williamson,England,75,60,37,59,42,76,76
1943,Mads Junker,Denmark,75,75,71,61,67,54,69
1944,Steven Davis,Northern Ireland,75,82,69,77,78,71,66
1945,Jonathan Brison,France,75,78,59,77,69,68,67
1946,Konstantinos Katsouranis,Greece,75,60,66,71,66,76,69
1947,Wesley Hoolahan,Ireland Republic,75,70,68,68,78,51,63
1948,Marco Rossi,Italy,75,70,67,78,75,69,65
1949,Henning Hauger,Norway,75,67,60,68,59,73,67
1950,Carlos Cuéllar,Spain,75,53,35,41,40,78,76
1951,Ariel Ibagaza,Argentina,75,71,71,80,77,54,51
1952,Marqués,Spain,75,83,68,70,77,50,54
1953,Tuncay,Turkey,75,67,74,68,79,53,70
1954,Mauricio Romero,Argentina,75,69,55,60,62,79,81
1955,Lucas Lobos,Argentina,75,72,72,75,77,58,66
1956,Chris,Brazil,75,57,46,64,57,76,75
1957,Darío Verón,Paraguay,75,70,54,62,58,77,79
1958,Paulo Da Silva,Paraguay,75,56,58,65,57,76,78
1959,Joris Marveaux,France,75,61,55,69,59,75,74
1960,Paulo Assunção,Brazil,75,68,50,62,58,79,70
1961,Matteo Contini,Italy,75,64,44,49,51,75,78
1962,Blerim Džemaili,Switzerland,75,73,66,74,71,70,66
1963,Hassan Yebda,Algeria,75,67,64,72,70,77,78
1964,Jonathan Walters,Ireland Republic,75,73,71,60,76,61,78
1965,Marc Janko,Austria,75,38,76,47,58,56,65
1966,Michael Turner,England,75,53,37,44,40,77,78
1967,Luca Antonini,Italy,75,81,60,74,74,71,72
1968,Salvatore Aronica,Italy,75,60,44,61,53,75,71
1969,Sérgio Pinto,Portugal,75,68,72,73,71,73,71
1970,Fábio Simplício,Brazil,75,62,69,76,71,70,65
1971,Marcinho,Brazil,75,79,75,75,78,65,64
1972,Pablo García,Uruguay,75,57,63,69,67,79,68
1973,Gabriel Tamaş,Romania,75,52,59,53,54,76,78
1974,Tinga,Brazil,75,65,64,74,75,73,74
1975,Deivid,Brazil,75,73,73,67,77,51,76
1976,Edu Dracena,Brazil,75,59,51,53,53,75,78
1977,Andrezinho,Brazil,75,68,76,78,76,60,65
1978,Damien Perquis,France,75,60,47,59,47,77,83
1979,Fabrício,Brazil,75,72,71,79,74,76,66
1980,Steve Sidwell,England,75,68,70,77,69,70,65
1981,Andrea Mantovani,Italy,75,65,47,68,52,76,76
1982,Stefano Lucchini,Italy,75,64,36,52,46,78,76
1983,Marco Donadel,Italy,75,67,65,76,73,72,68
1984,Christian Schulz,Germany,75,62,52,72,63,76,76
1985,Nikolče Noveski,FYR Macedonia,75,44,53,58,35,77,67
1986,Ricardo Fuller,Jamaica,75,72,72,56,77,58,74
1987,Rubén Castro,Spain,75,81,71,57,76,44,67
1988,Gurpegi,Spain,75,65,54,67,62,79,82
1989,Grétar Steinsson,Iceland,75,55,52,74,60,77,73
1990,Gaetano D'Agostino,Italy,75,67,71,79,70,68,57
