,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
1028,Javi Venta,Spain,76,78,57,73,69,74,62
1029,David Navarro,Spain,76,73,51,61,55,76,80
1030,Josemi,Spain,76,75,50,70,68,75,70
1031,Cani,Spain,76,80,74,75,79,61,64
1032,Richarlyson,Brazil,76,78,71,74,69,71,70
1033,Sergio Almirón,Argentina,76,74,71,74,74,70,70
1034,Markus Feulner,Germany,76,75,70,76,73,70,66
1035,David Hellebuyck,France,76,75,79,74,74,63,69
1036,Sotirios Kyrgiakos,Greece,76,66,40,56,45,80,86
1037,Marlon King,Jamaica,76,82,72,57,74,63,73
1038,Thomas Rasmussen,Denmark,76,87,71,67,66,72,52
1039,Henrik Larsson,Sweden,76,72,74,68,72,65,80
1040,Florian Kringe,Germany,76,69,72,74,67,79,78
1041,Omar Milanetto,Italy,76,72,65,78,73,73,56
1042,Massimo Maccarone,Italy,76,79,74,53,79,59,60
1043,Bruno Marioni,Argentina,76,72,75,66,72,62,76
1044,Kenny Miller,Scotland,76,86,72,62,74,54,58
1045,Damien Duff,Republic of Ireland,76,84,70,71,82,62,51
1046,Edu,Brazil,76,66,73,79,76,70,75
1047,Carlton Cole,England,76,76,72,58,75,64,84
1048,Mario Melchiot,Netherlands,76,68,47,71,66,76,82
1049,Julio Álvarez,Spain,76,79,73,78,76,56,62
1050,Papa Bouba Diop,Senegal,76,69,74,73,56,83,88
1051,Ernesto Javier Chevantón,Uruguay,76,75,77,49,75,60,71
1052,Marius Stankevicius,Lithuania,76,76,70,73,69,76,80
1053,Puñal,Spain,76,71,70,75,71,75,66
1054,Mikael Forssell,Finland,76,76,74,58,76,52,68
1055,Christopher Samba,DR Congo,76,68,47,44,42,80,86
1056,Léo,Brazil,76,85,64,72,77,71,52
1057,Fabio Liverani,Italy,76,63,73,82,73,67,58
1058,Gary Caldwell,Scotland,76,68,24,68,65,79,82
1059,Thimothée Atouba,Cameroon,76,80,55,69,76,73,69
1060,Tomáš Ujfaluši,Czech Republic,76,69,44,66,49,79,86
1061,Per Krøldrup,Denmark,76,76,52,61,51,75,82
1062,Jan Vennegoor of Hess...,Netherlands,76,75,75,54,74,67,80
1063,Lars Jacobsen,Denmark,76,74,57,67,64,75,68
1064,Gonzalo Sorondo,Uruguay,76,67,49,52,58,79,80
1065,Mario Yepes,Colombia,76,71,52,53,53,78,77
1066,Kléberson,Brazil,76,76,71,76,70,71,64
1067,Luca Toni,Italy,76,66,76,59,76,68,83
1068,Facundo Quiroga,Argentina,76,78,44,58,58,76,78
1069,Danny Murphy,England,76,63,75,82,64,74,65
1070,Igor Budan,Croatia,76,72,74,62,72,64,79
1071,Daniel Van Buyten,Belgium,76,57,57,57,35,84,84
1072,Shabani Nonda,Congo,76,83,71,56,74,62,79
1073,Peguy Luyindula,France,76,78,73,66,71,57,78
1074,Razundara Tjikuzu,Namibia,76,76,56,61,71,76,62
1075,Gianpaolo Bellini,Italy,76,79,54,70,67,74,70
1076,Jorge López,Spain,76,73,77,77,77,63,70
1077,Aitor Ocio,Spain,76,68,46,61,58,78,78
1078,Manuel Pablo,Spain,76,80,49,76,60,75,52
1079,Etxeberría,Spain,76,74,71,68,80,58,66
1080,Bodipo,Guinea,76,74,75,62,72,58,77
1081,Kakhaber Kaladze,Georgia,76,73,45,74,56,77,73
1082,Caneira,Portugal,76,74,55,66,62,75,74
1083,Eidur Gudjohnsen,Iceland,76,62,77,67,77,58,80
1084,David Jarolím,Czech Republic,76,73,61,78,79,76,70
1085,Bernard Mendy,France,76,83,54,60,59,74,64
1086,Peter Bernard Luccin,France,76,75,66,75,68,76,74
1087,Gennaro Ivan Gattuso,Italy,76,75,53,77,68,86,69
1088,Wayne Bridge,England,76,72,54,80,69,75,72
1089,Robert Pires,France,76,72,76,80,83,57,58
1090,Cyril Rool,France,76,69,53,74,49,78,64
1091,Daniele Franceschini,Italy,76,76,68,75,74,70,66
1092,Jérôme Rothen,France,76,78,72,77,79,70,53
1093,Darius Vassell,England,76,86,70,58,76,55,63
1094,Giampiero Pinzi,Italy,76,77,67,75,73,74,66
1095,Guy Demel,Ivory Coast,76,72,51,66,65,76,76
1096,Holger Badstuber,Germany,75,70,47,57,48,74,75
1097,Pablo Daniel Osvaldo,Italy,75,76,70,60,78,58,74
1098,Benni McCarthy,South Africa,75,73,76,62,75,57,73
1099,Nemanja Matić,Serbia,75,74,64,76,59,76,74
1100,Ivan Obradović,Serbia,75,84,54,73,73,70,66
1101,Rúben Micael,Portugal,75,73,71,73,75,70,56
1102,Sergio Busquets,Spain,75,72,57,78,74,78,66
1103,Masoud,Iran,75,82,73,72,85,52,60
1104,Tomás Costa,Argentina,75,75,66,75,73,72,66
1105,José Baxter,England,75,77,72,64,76,54,58
1106,Mauricio Isla,Chile,75,79,59,73,70,76,64
1107,Henrique,Brazil,75,74,47,54,61,76,78
1108,Leandro Salino,Brazil,75,81,59,72,72,74,65
1109,Kyle Naughton,England,75,88,52,66,63,70,70
1110,Keisuke Honda,Japan,75,71,76,76,78,58,71
1111,Aaron Ramsey,Wales,75,78,70,75,75,63,60
1112,Davide Lanzafame,Italy,75,77,71,62,74,58,70
1113,Carlinhos Paraíba,Brazil,75,79,67,75,73,64,57
1114,Jack Collison,Wales,75,72,64,75,70,74,76
1115,Nathan Delfouneso,England,75,88,66,45,82,51,70
1116,Azpilicueta,Spain,75,81,50,71,66,72,64
1117,Fabian Delph,England,75,78,72,71,76,66,55
1118,Timo Gebhart,Germany,75,78,70,74,81,61,65
1119,Adil Rami,France,75,67,36,61,51,79,78
1120,Raul Marcelo Bobadilla,Argentina,75,80,72,60,71,55,70
1121,Michael Johnson,England,75,75,68,71,68,76,76
1122,Breno,Brazil,75,73,45,66,64,74,76
1123,Eren Derdiyok,Switzerland,75,77,68,69,73,55,76
1124,Ben Sahar,Israel,75,86,69,52,79,48,62
1125,José Shaffer,Argentina,75,79,56,73,71,71,68
1126,Diego Costa,Brazil,75,82,72,48,73,57,70
1127,Karim Matmour,Algeria,75,82,70,64,76,62,59
1128,Jonathan De Guzman,Netherlands,75,81,77,70,78,58,62
1129,Vieirinha,Portugal,75,79,70,70,78,54,54
1130,Alessandro Matri,Italy,75,72,74,53,71,63,80
1131,Axel Witsel,Belgium,75,71,71,74,79,68,68
1132,Dimitar Rangelov,Bulgaria,75,79,70,60,73,66,76
1133,Hugo Patricio Droguett,Chile,75,78,72,78,75,56,49
1134,Alexandre Licata,France,75,77,70,66,75,52,72
1135,Jozy Altidore,United States,75,80,73,44,74,62,74
1136,Milivoje Novakovič,Slovenia,75,71,75,62,72,62,72
1137,Milan Stepanov,Serbia,75,68,49,58,46,77,81
1138,Alanzinho,Brazil,75,78,72,77,82,52,52
1139,Wason Rentería,Colombia,75,81,70,56,77,62,68
1140,Stanislav Šesták,Slovakia,75,90,68,60,73,54,64
1141,Felipe Caicedo,Ecuador,75,78,68,63,79,64,66
1142,Ibrahima Sory Camara,Guinea,75,75,40,72,62,75,64
1143,Antonio Candreva,Italy,75,75,73,74,74,64,64
1144,Niklas Moisander,Finland,75,74,46,68,67,74,72
1145,Moussa Sow,France,75,77,72,62,75,60,70
1146,Gonzalo Bergessio,Argentina,75,73,75,63,71,57,68
1147,Daniel Sturridge,England,75,87,71,48,71,58,75
1148,Nicolas Federico Spolli,Argentina,75,69,50,57,50,78,80
1149,Cristiano,Brazil,75,81,68,68,78,55,62
1150,Diego Capel,Spain,75,88,60,74,87,51,51
1151,Roy Beerens,Netherlands,75,83,68,68,78,54,56
1152,Urby Emanuelson,Netherlands,75,83,65,70,81,66,57
1153,Matt Derbyshire,England,75,80,72,57,70,54,76
1154,Christian Eichner,Germany,75,77,55,73,68,72,66
1155,Adrian Ricchiuti,Argentina,75,77,73,73,74,62,51
1156,Nejc Pečnik,Slovenia,75,76,74,71,76,65,76
1157,José Israel Martínez,Mexico,75,75,68,73,70,70,62
1158,Ismaël Bangoura,Guinea,75,78,75,59,66,55,75
1159,Ivan Rakitić,Croatia,75,65,79,80,79,55,50
1160,Ron Vlaar,Netherlands,75,67,65,62,54,76,76
1161,Edixon Perea,Colombia,75,78,72,62,72,63,66
1162,Ari,Brazil,75,81,69,58,73,60,73
1163,Henok Goitom,Sweden,75,71,73,67,74,59,74
1164,Issiar Dia,Senegal,75,82,70,65,73,58,64
1165,Jan Šimůnek,Czech Republic,75,69,37,61,57,77,76
1166,Danilinho,Brazil,75,77,70,72,76,58,62
1167,Nicolás Martín Pareja,Argentina,75,70,59,62,60,76,72
1168,Thiago Ribeiro,Brazil,75,80,69,66,73,55,72
1169,Eugen Polanski,Germany,75,77,65,72,68,77,57
1170,Sebastian Larsson,Sweden,75,74,71,76,75,63,64
1171,Wellington Paulista,Brazil,75,76,72,58,67,64,84
1172,Weldon,Brazil,75,79,70,58,72,57,77
1173,Oriol,Spain,75,70,49,60,71,76,71
1174,Fabio Caserta,Italy,75,73,63,76,78,69,60
1175,Lassana Diarra,France,75,81,48,74,71,84,61
1176,Omar Arellano,Mexico,75,81,70,63,73,52,73
1177,Sébastien Pocognoli,Belgium,75,79,55,72,72,72,64
1178,Johan Djourou,Switzerland,75,73,38,62,51,76,83
1179,Chica,Spain,75,72,53,63,49,77,68
1180,Milos Maric,Serbia,75,73,71,71,70,73,63
1181,Javi García,Spain,75,74,65,71,67,79,81
1182,Carlos Andrés Diogo,Uruguay,75,75,51,67,74,73,72
1183,Borges,Brazil,75,72,74,62,71,60,78
1184,Marco Cellini,Italy,75,77,71,65,76,61,64
1185,César Santin,Brazil,75,73,73,65,83,55,52
1186,Pablo Sebastián Álvarez,Argentina,75,75,61,72,60,73,62
1187,Simone Bentivoglio,Italy,75,75,66,72,69,76,72
1188,José Mari,Spain,75,72,73,66,74,54,65
1189,Ashkan Dejagah,Germany,75,82,69,72,82,58,59
1190,Gastón Nicolás Fernández,Argentina,75,78,69,62,81,55,68
1191,Julien Faubert,France,75,81,65,69,77,70,65
1192,Rodrigo Ruíz,Chile,75,76,72,78,71,54,59
1193,Johan Vonlanthen,Switzerland,75,78,67,67,80,57,66
1194,Luis Gabriel Rey,Colombia,75,75,72,66,72,65,76
1195,Clint Dempsey,United States,75,82,75,70,79,58,82
1196,Aiden McGeady,Republic of Ireland,75,82,71,74,88,56,24
1197,Łukasz Garguła,Poland,75,72,69,74,74,70,50
1198,Per Ciljan Skjelbred,Norway,75,84,67,72,76,72,58
1199,Washington,Brazil,75,69,75,55,69,68,85
1200,Danny Collins,Wales,75,68,51,58,52,77,79
1201,Heiko Butscher,Germany,75,72,58,66,57,75,76
1202,Theofanis Gekas,Greece,75,79,73,56,70,57,71
1203,Laryea Kingston,Ghana,75,80,66,73,76,65,51
1204,Kevin Doyle,Republic of Ireland,75,75,73,56,71,63,81
1205,Alessandro Potenza,Italy,75,74,51,68,62,74,72
1206,Diomansy Kamará,Senegal,75,86,66,55,79,48,71
1207,Marco Rossi,Italy,75,75,67,73,75,72,64
1208,Nicolas Andres Cordova,Chile,75,76,71,75,73,66,66
1209,Ireneusz Jeleń,Poland,75,78,71,60,73,62,70
1210,Marat Izmailov,Russia,75,76,73,74,76,64,62
1211,Juan Rodríguez,Spain,75,69,69,73,70,75,77
1212,Diaz de Cerio,Spain,75,78,71,64,74,61,68
1213,Daniel Jensen,Denmark,75,67,71,78,74,69,65
1214,Corrales,Spain,75,80,56,69,71,72,64
1215,Raúl Bravo,Spain,75,77,47,65,56,74,68
1216,Nenê,Brazil,75,78,74,76,81,54,71
1217,Mario Bermejo,Spain,75,74,71,63,70,61,80
1218,Ivan Alonso,Uruguay,75,69,73,66,70,58,79
1219,Xabi Prieto,Spain,75,75,72,69,74,53,68
1220,Momo,Spain,75,78,73,69,76,54,55
1221,Oscar Wendt,Sweden,75,76,61,72,62,73,63
1222,Gökhan Zan,Turkey,75,68,44,61,47,78,83
1223,Emre Aşık,Turkey,75,65,36,50,41,81,79
1224,Arda Turan,Turkey,75,74,69,78,87,58,53
1225,Semih Şentürk,Turkey,75,74,71,63,70,55,80
1226,Alessandro Lucarelli,Italy,75,75,45,64,55,74,80
1227,Damiano Ferronetti,Italy,75,75,46,71,63,75,68
1228,Sinha,Mexico,75,73,73,75,74,64,64
1229,Bolívar,Brazil,75,72,47,62,62,76,70
1230,Miguel Sabah,Mexico,75,74,70,69,72,61,79
1231,Alberto Medina,Mexico,75,80,69,69,75,52,64
1232,Guillermo Franco,Mexico,75,73,70,67,73,60,78
1233,Nicolás Burdisso,Argentina,75,78,45,58,47,74,82
1234,Marc Pfertzel,France,75,79,58,65,64,72,74
1235,Blerim Džemaili,Switzerland,75,74,72,71,70,70,69
1236,Ümit Karan,Turkey,75,72,74,64,72,64,72
1237,Hassan Yebda,France,75,73,64,73,75,77,81
1238,Stanislav Vlček,Czech Republic,75,75,70,72,73,64,68
1239,Robert Huth,Germany,75,65,52,44,39,80,84
1240,Simone Loria,Italy,75,74,56,55,51,75,76
1241,Giulio Migliaccio,Italy,75,75,63,74,69,77,72
1242,Massimo Gobbi,Italy,75,80,59,74,70,73,70
1243,Alessandro Budel,Italy,75,69,68,76,74,70,64
1244,Itamar,Brazil,75,77,71,61,73,56,76
1245,Hector Font,Spain,75,70,72,77,75,63,58
1246,Iriney,Brazil,75,77,63,72,82,69,62
1247,Geijo,Switzerland,75,76,72,63,72,62,74
1248,Ayoze,Spain,75,80,46,73,65,73,66
1249,Tinga,Brazil,75,75,60,74,73,77,71
1250,Gilberto,Brazil,75,74,63,77,77,68,60
1251,Júnior César,Brazil,75,85,66,72,75,70,54
1252,Kléber,Brazil,75,74,71,78,75,72,60
1253,Fabrício,Brazil,75,70,70,76,70,73,62
1254,Martin Lanig,Germany,75,73,67,74,71,72,80
1255,Serkan Balcı,Turkey,75,86,55,74,74,70,44
1256,Andrea Mantovani,Italy,75,77,43,62,57,75,72
1257,Marco Donadel,Italy,75,76,67,68,70,81,64
1258,Brandão,Brazil,75,76,73,58,66,65,89
1259,Lee Miller,Scotland,75,74,73,61,68,57,82
1260,Luis Prieto,Spain,75,71,61,61,52,76,74
1261,Francesco Modesto,Italy,75,78,61,74,71,74,66
1262,Michele Marcolini,Italy,75,73,70,74,73,70,68
1263,Daniel Ngom Kome,Cameroon,75,82,67,69,78,51,66
1264,David Lopez,Spain,75,80,70,74,72,59,57
1265,Colsa,Spain,75,68,65,75,64,83,82
1266,Ludovic Delporte,France,75,78,72,72,73,63,64
1267,Sascha Riether,Germany,75,83,57,71,67,70,68
1268,Martí,Spain,75,62,74,77,68,73,69
1269,Mario,Spain,75,73,46,59,50,76,80
1270,Corominas,Spain,75,80,69,74,75,57,64
1271,Manolo,Spain,75,76,52,67,63,75,57
1272,Eduardo,Brazil,75,71,73,66,74,52,69
1273,John Mensah,Ghana,75,67,45,57,50,79,73
1274,Júnior,Brazil,75,68,70,78,72,68,51
1275,Tressor Moreno,Colombia,75,72,72,74,72,69,70
1276,Jaime Andrés Zapata V...,Chile,75,76,71,69,81,68,66
1277,Daniel Braaten,Norway,75,82,66,70,83,62,60
1278,Christian Grindheim,Norway,75,75,70,72,69,71,62
1279,Ieroklis Stoltidis,Greece,75,74,75,69,73,72,74
1280,Marco Pisano,Italy,75,80,53,72,66,72,64
1281,Simone Padoin,Italy,75,76,63,74,73,71,60
1282,Ali Bilgin,Turkey,75,83,72,65,72,60,58
1283,Derek Owusu Boateng,Ghana,75,84,61,72,73,72,72
1284,Abdoulaye Faye,Senegal,75,70,40,53,51,78,80
1285,Jelle Van Damme,Belgium,75,68,62,65,62,76,76
1286,Erik Edman,Sweden,75,77,70,65,61,72,67
1287,Bobby Zamora,England,75,77,73,53,69,65,80
1288,Anton Ferdinand,England,75,76,49,58,57,74,80
1289,Steffen Hofmann,Germany,75,78,72,76,74,60,54
1290,Portillo,Spain,75,74,71,69,71,51,72
1291,Mohamadou Idrissou,Cameroon,75,85,69,61,69,60,70
1292,Aranda,Spain,75,76,72,63,69,61,74
1293,Barkero,Spain,75,68,77,81,70,59,48
1294,Tranquillo Barnetta,Switzerland,75,87,62,72,85,61,54
1295,Florent Balmont,France,75,75,70,78,76,62,52
1296,Zat Knight,England,75,71,40,61,48,76,90
1297,Paul Konchesky,England,75,87,58,72,37,70,76
1298,David Dunn,England,75,70,73,70,75,72,67
1299,Grégory Thil,France,75,77,73,67,67,57,70
1300,Laurent Bonnart,France,75,75,53,76,43,75,71
1301,Jonathan Greening,England,75,72,67,73,71,76,51
1302,David Bellion,France,75,82,68,65,73,58,71
1303,Selim Benachour,Tunisia,75,78,68,76,79,60,50
1304,Karim Ziani,Algeria,75,78,71,77,80,53,69
1305,Wilfried Dalmat,France,75,86,67,71,69,64,66
1306,Etienne Didot,France,75,71,66,77,68,74,67
1307,Frédéric Piquionne,France,75,76,72,59,69,60,81
1308,Fodé Mansaré,Guinea,75,83,68,68,76,52,64
1309,Ekrem Dağ,Austria,75,84,69,72,74,64,58
1310,Kris Boyd,Scotland,75,68,76,54,74,64,82
1311,Fabricio Coloccini,Argentina,75,66,56,74,69,75,76
1312,Valdo,Spain,75,83,71,73,79,55,71
1313,Grégory Tafforeau,France,75,72,59,71,69,73,71
1314,Marcelo Zalayeta,Uruguay,75,74,73,59,72,64,80
1315,Barry Robson,Scotland,75,70,76,72,73,71,72
1316,Paul Scharner,Austria,75,67,59,64,42,77,86
1317,Calleja,Spain,75,79,69,71,72,69,62
1318,Thomas Manfredini,Italy,75,74,60,55,58,75,68
1319,Didier Zokora,Ivory Coast,75,78,59,70,75,80,72
1320,Jon Dahl Tomasson,Denmark,75,72,74,67,71,61,70
1321,Zlatan Bajramović,Bosnia Herzegovina,75,64,71,76,73,75,74
1322,Bruno Cheyrou,France,75,70,72,72,71,75,72
1323,Ayhan Akman,Turkey,75,73,62,74,72,76,60
1324,Rade Prica,Sweden,75,75,72,55,73,59,77
1325,Adriano,Brazil,75,73,73,59,71,59,79
1326,Derlei,Brazil,75,75,72,67,69,64,76
1327,Jorge Ribeiro,Portugal,75,75,71,74,69,71,64
1328,James Collins,Wales,75,63,50,51,56,79,81
1329,Theo Janssen,Netherlands,75,67,74,79,71,67,62
1330,Juan Pablo Ángel,Colombia,75,71,76,52,70,59,78
1331,Titus Bramble,England,75,76,43,54,40,76,82
1332,Wes Brown,England,75,73,32,62,48,78,78
1333,Petter Hansson,Sweden,75,64,60,64,58,77,83
1334,Paul Stalteri,Canada,75,75,40,44,52,78,68
1335,Habib Beye,Senegal,75,75,43,66,62,75,74
1336,Kevin Davies,England,75,70,73,59,70,74,90
1337,Gerald Asamoah,Germany,75,80,68,67,71,71,74
1338,Juanfran,Spain,75,69,62,73,69,75,69
1339,Danijel Ljuboja,Serbia,75,74,72,64,73,56,70
1340,Thorstein Helstad,Norway,75,73,75,62,73,62,67
1341,Jean-Alain Boumsong,France,75,70,48,65,47,77,80
1342,Manuele Blasi,Italy,75,78,57,73,70,80,70
1343,Franck Jurietti,France,75,74,47,66,63,75,66
1344,Fredrik Ljungberg,Sweden,75,77,72,71,80,63,54
1345,Nabil Baha,Morocco,75,75,73,54,72,58,78
1346,Gérémi,Cameroon,75,70,66,74,69,76,68
1347,Giovanni van Bronckhorst,Netherlands,75,71,68,74,71,72,68
1348,Nwankwo Kanu,Nigeria,75,61,72,66,83,62,78
1349,Sebastian Kehl,Germany,75,71,64,74,60,82,82
1350,Bruno Cirillo,Italy,75,73,49,60,51,77,72
1351,Salvatore Lanna,Italy,75,78,43,63,56,74,69
1352,Cristiano Lucarelli,Italy,75,74,74,55,71,66,83
1353,Christian Brocchi,Italy,75,72,62,77,70,74,64
1354,Richard Dunne,Republic of Ireland,75,74,36,53,35,78,86
1355,Petit,Portugal,75,66,69,74,61,81,62
1356,Nunes,Portugal,75,72,44,70,53,75,79
1357,Paul Hartley,Scotland,75,66,73,78,69,70,52
1358,Gerardo Torrado,Mexico,75,75,68,68,69,79,70
1359,Ricardo Gardner,Jamaica,75,82,66,73,77,67,64
1360,Matthew Amoah,Ghana,75,79,72,61,70,52,76
1361,Kew Jaliens,Netherlands,75,73,49,52,59,76,76
1362,Ryan Nelsen,New Zealand,75,64,37,56,42,80,80
1363,Aimo Stefano Diana,Italy,75,80,65,74,68,72,76
1364,Francesco Cozza,Italy,75,70,76,77,76,61,53
1365,Steve Finnan,Republic of Ireland,75,73,45,70,69,74,76
1366,Cosmin Marius Contra,Romania,75,78,56,68,70,73,57
1367,Ousmane Dabo,France,75,68,69,76,67,75,68
1368,Bernardo Corradi,Italy,75,74,71,64,71,65,84
1369,Serge Gakpé,Togo,74,74,70,66,70,49,73
1370,Cheik Ismael Tioté,Ivory Coast,74,80,50,70,75,82,75
1371,David Hoilett,Canada,74,86,68,65,77,51,66
1372,Håvard Nordtveit,Norway,74,75,55,64,61,77,85
1373,Jaime Andrés Zapata V...,Chile,74,77,74,74,85,68,66
1374,Kris Boyd,Scotland,74,63,81,54,70,64,86
1375,Isaac Vorsah,Ghana,74,75,45,65,53,84,83
1376,Ronny,Brazil,74,77,92,76,69,70,62
1377,Ilan,Brazil,74,80,80,61,83,60,73
1378,Robbie Fowler,England,74,60,84,55,70,50,65
1379,Vladimir Weiss,Slovakia,74,83,70,77,82,52,60
1380,Nikica Jelavić,Croatia,74,80,70,60,80,56,82
1381,Jonjo Shelvey,England,74,80,70,74,80,74,65
1382,Azpilicueta,Spain,74,85,50,77,80,77,70
1383,Scott Sinclair,England,74,88,70,60,85,44,50
1384,Marlon Harewood,England,74,84,80,45,75,61,75
1385,John Bostock,England,74,80,70,75,76,60,58
1386,Matthew Kilgallon,England,74,80,40,70,50,77,84
1387,Jack Wilshere,England,74,82,73,77,85,51,49
1388,Frank Nouble,England,74,86,75,55,76,50,80
1389,Titus Bramble,England,74,76,43,54,40,82,85
1390,Nikola Žigić,Serbia,74,70,77,55,70,65,88
1391,Tom Cleverley,England,74,85,65,75,80,54,52
1392,Leonardo Bonucci,Italy,74,75,31,44,45,83,83
1393,Nicolás Gaitán,Argentina,74,75,70,82,81,50,60
1394,Lorik Cana,Albania,74,78,65,75,47,85,85
1395,Siphiwe Tshabalala,South Africa,74,90,82,70,77,60,48
1396,Robert Lewandowski,Poland,74,83,77,50,75,55,70
1397,Christian Poulsen,Denmark,74,75,56,80,70,86,75
1398,Jermaine Beckford,England,74,89,82,44,75,54,75
1399,Danny Welbeck,England,74,85,80,55,80,49,70
1400,Breno,Brazil,74,80,45,66,64,80,82
1401,Frédéric Piquionne,France,74,76,82,59,69,60,83
1402,Ilan,Brazil,74,77,75,60,78,57,66
1403,Pablo Barrera,Mexico,74,81,67,66,80,50,61
1404,Winston Reid,Denmark,74,75,40,50,50,78,84
1405,Tal Ben-Haim,Israel,74,56,38,55,45,77,82
1406,Zequinha,Portugal,74,76,68,66,72,58,71
1407,Franco Zuculini,Argentina,74,72,64,75,77,70,64
1408,Thomas Müller,Germany,74,79,71,66,69,52,62
1409,Fabrizio Cacciatore,Italy,74,75,48,65,57,73,68
1410,Lewis Holtby,Germany,74,81,65,71,78,48,56
1411,Matias Suarez,Argentina,74,77,70,65,75,49,61
1412,Manucho,Angola,74,77,71,48,72,60,83
1413,Leroy Fer,Netherlands,74,72,69,69,71,73,80
1414,Federico Macheda,Italy,74,75,74,50,72,50,71
1415,Miguel Vítor,Portugal,74,71,37,56,51,76,77
1416,Andrea Poli,Italy,74,75,69,74,71,64,68
1417,Djalma,Angola,74,81,68,64,77,58,58
1418,Bojan Zajić,Serbia,74,75,77,65,81,64,66
1419,Giuseppe Tedaldo,Italy,74,74,69,68,72,72,70
1420,Paulo Henrique,Brazil,74,76,69,62,71,65,77
1421,Toby Alderweireld,Belgium,74,70,54,68,61,73,72
1422,Milan Smiljanić,Serbia,74,74,68,74,73,64,64
1423,Moussa Sissoko,France,74,76,56,71,74,77,71
1424,Błażej Augustyn,Poland,74,69,47,57,47,77,78
1425,Sotiris Ninis,Greece,74,79,73,76,77,50,59
1426,Serginho,Brazil,74,82,60,69,73,72,65
1427,Miralem Pjanic,Bosnia Herzegovina,74,81,72,74,78,54,62
1428,Nelson Rivas,Colombia,74,70,43,53,45,77,76
1429,Leandro Grimi,Argentina,74,73,45,69,66,74,68
1430,Emiliano Insua,Argentina,74,82,48,72,73,71,56
1431,Marko Marin,Germany,74,84,69,76,87,43,40
1432,Danny Holla,Netherlands,74,73,70,73,65,70,63
1433,Antunes,Portugal,74,78,64,69,64,70,64
1434,Charlie Mulgrew,Scotland,74,73,45,78,52,74,66
1435,Alessio Cerci,Italy,74,83,67,67,76,65,58
1436,Canella,Spain,74,82,58,64,70,69,62
1437,Abdel Kader Ghezzal,France,74,75,70,55,74,59,74
1438,Simone Pesce,Italy,74,77,67,72,69,67,60
1439,Royston Drenthe,Netherlands,74,86,58,72,73,67,64
1440,Robbert Schilder,Netherlands,74,71,70,71,74,69,54
1441,Yannick Djaló,Guinea Bissau,74,80,68,61,71,55,70
1442,Kevin Schlitte,Germany,74,85,59,63,60,68,72
1443,Duško Tošić,Serbia,74,76,39,60,59,74,73
1444,Dady,Cape Verde Islands,74,75,70,62,71,62,78
1445,Cristian Bolaños,Costa Rica,74,76,68,73,78,62,50
1446,Walter Ayoví,Ecuador,74,79,70,70,69,65,46
1447,Castro,Uruguay,74,77,68,59,78,59,70
1448,Adrian,Spain,74,78,69,60,75,54,72
1449,Marcano,Spain,74,72,42,70,63,74,64
1450,Pablo Barrera,Mexico,74,81,67,66,76,49,61
1451,Héctor Moreno,Mexico,74,76,54,58,61,72,76
1452,Daniele Dessena,Italy,74,76,65,71,71,73,70
1453,Victor Moses,England,74,82,66,60,79,54,60
1454,Socratis Papastathopo...,Greece,74,71,54,58,58,75,74
1455,Erik Huseklepp,Norway,74,84,66,65,78,49,60
1456,Kevin Mirallas,Belgium,74,76,71,63,73,56,68
1457,László Sepsi,Romania,74,78,45,67,67,72,68
1458,Marquitos,Spain,74,80,71,73,78,53,60
1459,Michael Mancienne,England,74,77,41,71,62,72,80
1460,Alfaro,Spain,74,72,76,75,70,61,72
1461,Mario Suárez,Spain,74,73,64,74,71,71,62
1462,Cisma,Spain,74,76,60,70,71,71,60
1463,Ryan Shawcross,England,74,67,45,49,39,78,86
1464,Darron Gibson,Republic of Ireland,74,74,67,76,62,69,68
1465,Mehdi Lacen,Algeria,74,74,59,75,75,72,58
1466,Serge Gakpé,Togo,74,74,70,66,70,48,73
1467,Ronny,Brazil,74,77,72,76,69,70,62
1468,Sylvan Ebanks-Blake,England,74,87,70,46,76,54,61
1469,Moudou Sougou,Senegal,74,87,67,60,73,56,64
1470,Sami Allagui,Tunisia,74,80,69,58,71,52,69
1471,Acasiete,Peru,74,70,43,62,66,74,78
1472,Alberto Junior Rodríguez,Peru,74,74,37,36,58,77,76
1473,Maicosuel,Brazil,74,84,72,69,81,55,63
1474,Cristian Ezequiel Llama,Argentina,74,77,72,71,70,66,60
1475,Dorin Nicolae Goian,Romania,74,62,55,62,57,77,81
1476,Sebastian Freis,Germany,74,85,67,62,73,55,64
1477,Steven Fletcher,Scotland,74,80,68,59,79,61,63
1478,Tim Hoogland,Germany,74,74,68,71,68,73,76
1479,Mbark Boussoufa,Morocco,74,77,71,76,86,51,62
1480,Andrea Esposito,Italy,74,70,43,53,48,76,76
1481,Evandro Roncatto,Brazil,74,73,71,64,70,60,72
1482,Luis Ángel Landín,Mexico,74,75,71,65,70,57,75
1483,Jérémy Clément,France,74,72,62,74,75,74,68
1484,James Vaughan,England,74,79,70,56,71,66,77
1485,Emanuel Villa,Argentina,74,72,72,60,67,61,82
1486,Nicola Pozzi,Italy,74,75,70,64,71,58,77
1487,Víctor,Spain,74,69,71,66,73,59,76
1488,André Lima,Brazil,74,75,71,60,70,59,75
