,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
2689,Federico Balzaretti,Italy,74,77,56,73,71,73,64
2690,Luca Antonelli,Italy,74,78,48,69,70,74,70
2691,Ashkan Dejagah,Iran,74,78,69,72,80,46,64
2692,David Suazo,Honduras,74,91,73,58,67,51,68
2693,Paul Verhaegh,Netherlands,74,76,48,71,72,73,67
2694,Joris Mathijsen,Netherlands,74,32,38,63,49,75,73
2695,Urby Emanuelson,Netherlands,74,84,68,73,81,70,56
2696,Dimitris Siovas,Greece,74,48,41,55,61,74,77
2697,Avraam Papadopoulos,Greece,74,75,48,60,57,76,77
2698,Giannis Maniatis,Greece,74,77,65,72,70,74,69
2699,Panagiotis Kone,Greece,74,78,72,74,76,64,64
2700,Giannis Fetfatzidis,Greece,74,80,64,69,81,38,37
2701,Emmanuel Badu,Ghana,74,80,65,74,77,71,66
2702,Christian Atsu,Ghana,74,92,63,65,79,38,53
2703,Kurt Zouma,France,74,70,50,57,54,74,80
2704,Andros Townsend,England,74,89,69,68,80,42,54
2705,Jonjo Shelvey,England,74,67,70,77,71,63,58
2706,Jake Livermore,England,74,67,60,72,69,72,73
2707,Ryan Bertrand,England,74,78,45,73,68,73,69
2708,Ivo Iličević,Croatia,74,78,75,71,78,44,59
2709,Joel Campbell,Costa Rica,74,88,76,76,79,53,71
2710,Celso Borges,Costa Rica,74,72,72,70,67,62,73
2711,Juan Camilo Zúñiga,Colombia,74,87,64,73,80,71,62
2712,Macnelly Torres,Colombia,74,73,65,72,76,44,63
2713,Carlos Sánchez,Colombia,74,66,57,71,70,74,75
2714,Aquivaldo Mosquera,Colombia,74,61,44,60,58,74,78
2715,Esteban Paredes,Chile,74,78,72,67,74,47,71
2716,Felipe Gutiérrez,Chile,74,71,69,75,77,62,50
2717,Carlos Carmona,Chile,74,77,56,77,70,73,61
2718,Jean Beausejour,Chile,74,73,64,72,76,64,63
2719,Charles Aránguiz,Chile,74,77,73,81,76,60,57
2720,Pierre Webó,Cameroon,74,74,72,53,72,45,77
2721,Sébastien Bassong,Cameroon,74,73,38,55,44,74,77
2722,Izet Hajrović,Bosnia Herzegovina,74,83,70,69,81,50,57
2723,Ilombe Mboyo,Belgium,74,75,70,65,75,52,76
2724,Robbie Kruse,Australia,74,84,65,66,77,48,59
2725,Mile Jedinák,Australia,74,58,67,68,59,77,71
2726,Brett Holman,Australia,74,78,69,68,73,60,66
2727,Federico Fernández,Argentina,74,52,29,46,38,75,80
2728,El Arbi Soudani,Algeria,74,80,72,70,76,52,69
2729,Nabil Ghilas,Algeria,74,75,70,62,73,51,75
2730,Rafik Djebbour,Algeria,74,76,72,58,75,43,74
2731,Madjid Bougherra,Algeria,74,76,34,54,58,75,73
2732,Ryad Boudebouz,Algeria,74,77,71,76,80,41,46
2733,Walter,Brazil,74,65,81,68,73,49,73
2734,Jesús Dátolo,Argentina,74,77,73,69,83,48,56
2735,Richard Dunne,Republic of Ireland,74,37,42,38,37,83,81
2736,Guillermo Molins,Sweden,74,87,73,68,76,50,60
2737,Kasper Kusk,Denmark,74,81,78,72,78,56,64
2738,Matt Smith,Australia,74,63,44,57,53,75,80
2739,Paulo Da Silva,Paraguay,74,45,62,70,64,80,82
2740,Thorgan Hazard,Belgium,74,77,75,80,80,50,56
2741,Virgil van Dijk,Netherlands,74,70,71,71,67,81,86
2742,Federico Higuaín,Argentina,74,75,76,77,79,52,70
2743,Jérémy Morel,France,74,76,67,72,68,75,71
2744,Daniel Wass,Denmark,74,76,70,74,71,76,67
2745,Bakary Koné,Burkina Faso,74,72,47,54,46,81,83
2746,Marcus Berg,Sweden,74,73,83,62,75,46,75
2747,Jonatan Soriano,Spain,74,71,81,72,79,45,73
2748,Vincent Aboubakar,Cameroon,74,88,72,60,69,48,78
2749,Fabien Lemoine,France,74,68,60,80,74,76,71
2750,Salvador Agra,Portugal,74,91,70,68,83,37,42
2751,Christian Bolaños,Costa Rica,74,82,74,74,82,45,57
2752,Luciano Fabián Monzón,Argentina,74,76,74,78,76,77,68
2753,Ricardo Rodriguez,Switzerland,74,80,60,79,75,80,80
2754,Josip Drmic,Switzerland,74,81,76,61,72,50,71
2755,Maximilian Meyer,Germany,74,78,68,74,85,44,43
2756,André Hahn,Germany,74,78,68,76,77,55,70
2757,Michael Turner,England,74,54,39,46,45,80,83
2758,Will Hughes,England,74,73,56,76,76,69,63
2759,Gary Roberts,England,74,77,68,74,74,45,62
2760,Aaron Cresswell,England,74,86,58,78,72,74,64
2761,Kieran Trippier,England,74,85,61,76,75,76,74
2762,Wes Morgan,England,74,68,42,51,63,80,83
2763,Jason Shackell,England,74,72,45,65,63,77,80
2764,Scott Golbourne,England,74,79,40,69,70,74,78
2765,Danny Drinkwater,England,74,74,67,75,73,59,61
2766,Kevin McDonald,Scotland,74,78,65,75,71,64,72
2767,Danny Ings,England,74,92,69,53,77,46,74
2768,Jonjo Shelvey,England,74,68,73,82,75,64,60
2769,Rafael Toloi,Brazil,74,65,53,55,60,82,79
2770,Mario Rondón,Venezuela,74,80,76,66,80,47,79
2771,Cheick Diabaté,Mali,74,66,79,62,72,47,82
2772,Andy Delort,France,74,79,74,61,76,44,68
2773,Łukasz Teodorczyk,Poland,74,80,74,62,77,46,76
2774,Magnus Eriksson,Sweden,74,69,75,68,71,52,71
2775,Kim Shin Wook,Korea Republic,74,79,75,63,71,66,84
2776,Hans Vanaken,Belgium,74,66,72,75,72,48,73
2777,Andy Reid,Republic of Ireland,74,61,79,81,77,57,54
2778,Isaac Brizuela,Mexico,74,90,68,70,74,45,62
2779,Nilton,Brazil,74,72,70,74,75,81,81
2780,William Carvalho,Portugal,74,67,59,73,73,82,82
2781,Danny Batth,England,74,57,33,53,42,73,80
2782,Aaron Cresswell,England,74,86,58,78,72,74,64
2783,Danny Ings,England,74,92,69,53,77,46,74
2784,Josip Drmic,Switzerland,74,81,76,61,72,50,71
2785,Memphis Depay,Netherlands,74,90,80,68,85,46,64
2786,Rômulo,Brazil,74,83,67,82,80,75,65
2787,Victor Sánchez,Spain,74,75,64,82,74,73,66
2788,Alessandro Rosina,Italy,74,84,78,77,83,51,57
2789,Luke Shaw,England,74,88,44,70,82,82,71
2790,Mateo Musacchio,Argentina,74,70,41,68,60,80,81
2791,Jan Ďurica,Slovakia,74,72,51,60,61,82,85
2792,Layvin Kurzawa,France,74,78,55,67,60,76,73
2793,Carlos Darwin Quintero,Colombia,74,88,79,68,81,41,60
2794,Jason Puncheon,England,74,79,76,71,83,48,55
2795,Nasser Al Shamrani,Saudi Arabia,74,83,80,59,70,47,68
2796,Jay Rodriguez,England,74,86,76,67,80,49,77
2797,Ari,Brazil,74,82,81,73,76,50,80
2798,Craig Bryson,Scotland,74,75,77,72,72,70,66
2799,Jordan Rhodes,Scotland,74,73,74,44,69,51,75
2800,Kris Commons,Scotland,74,74,79,77,79,46,59
2801,Thomas Ince,England,74,80,64,64,77,39,48
2802,Jeffrén,Spain,74,82,69,70,80,53,64
2803,Rafael Toloi,Brazil,74,64,50,53,58,76,76
2804,Modibo Maïga,Mali,74,77,73,58,74,44,75
2805,Srdjan Lakić,Croatia,74,68,72,62,69,47,82
2806,Liam Bridcutt,Scotland,74,71,46,72,73,73,71
2807,Iriney,Brazil,74,66,59,68,74,73,63
2808,Wilfried Zaha,England,74,85,62,60,82,47,50
2809,Marquinho,Brazil,74,72,74,75,76,67,70
2810,Kim Källström,Sweden,74,66,78,82,74,66,70
2811,Ravel Morrison,England,74,79,70,76,81,54,54
2812,Jay Rodriguez,England,74,85,71,64,77,47,76
2813,Alan,Brazil,74,83,82,68,79,44,72
2814,Daniel Ludueña,Argentina,74,51,78,82,76,41,60
2815,Cejudo,Spain,74,80,70,70,80,52,59
2816,Domi Kumbela,DR Congo,74,83,78,60,76,43,74
2817,Emerson,Brazil,74,68,56,65,65,79,78
2818,Davy Klaassen,Netherlands,74,77,74,73,76,65,74
2819,Andros Townsend,England,74,90,72,71,83,43,56
2820,Davy Klaassen,Netherlands,74,76,67,69,73,63,72
2821,Maximilian Arnold,Germany,74,74,75,69,76,50,52
2822,Ravel Morrison,England,74,78,65,73,79,51,52
2823,William Carvalho,Portugal,74,63,54,67,69,77,77
2824,Andros Townsend,England,74,89,69,68,80,42,55
2825,Jelle Van Damme,Belgium,74,73,71,75,68,78,88
2826,Fagner,Brazil,74,91,64,73,78,71,59
2827,Maxi López,Argentina,74,68,72,60,74,45,69
2828,Andile Jali,South Africa,74,74,59,75,73,70,46
2829,Sébastien Corchia,France,74,77,58,75,71,72,66
2830,Michele Canini,Italy,74,68,38,56,46,76,73
2831,Tulio de Melo,Brazil,74,51,72,64,68,52,82
2832,Kenwyne Jones,Trinidad and Tobago,74,69,70,55,69,55,86
2833,Mohamed Salah,Egypt,74,91,61,67,82,57,56
2834,Salvador Agra,Portugal,74,90,63,66,81,36,40
2835,Wason Rentería,Colombia,74,83,70,60,77,50,71
2836,Ryan Bertrand,England,74,78,45,73,69,73,69
2837,Shane Long,Republic of Ireland,74,85,68,56,73,49,74
2838,Walter,Brazil,74,64,75,66,71,48,71
2839,Esteban Paredes,Chile,74,67,75,70,75,48,75
2840,Duda,Portugal,74,64,79,86,74,58,56
2841,Izet Hajrovic,Bosnia Herzegovina,74,83,70,69,81,52,57
2842,Grant Holt,England,74,54,73,62,64,59,84
2843,Rodrigo Mora,Uruguay,74,75,75,66,74,40,70
2844,Hedwiges Maduro,Netherlands,74,38,55,69,57,77,72
2845,Diogo,Brazil,74,66,72,55,75,41,73
2846,Alexander Merkel,Germany,74,70,65,72,77,46,53
2847,Raul Rusescu,Romania,74,66,73,58,72,42,72
2848,Fagner,Brazil,74,91,64,73,78,71,59
2849,Felipe Baloy,Panama,74,65,52,53,59,73,78
2850,Daniel Ludueña,Argentina,74,50,73,79,74,40,58
2851,Marco Russ,Germany,74,55,47,65,47,79,77
2852,Adam Le Fondre,England,74,77,76,61,70,45,68
2853,Daryl Janmaat,Netherlands,74,74,63,77,74,76,70
2854,Domenico Berardi,Italy,74,82,81,71,78,44,63
2855,Rafinha,Brazil,74,78,72,61,83,52,62
2856,Jeison Murillo,Colombia,74,68,42,50,49,78,85
2857,Raul Rusescu,Romania,74,67,79,60,74,44,74
2858,Robert Koren,Slovenia,74,66,76,75,74,62,66
2859,Luca Toni,Italy,74,37,72,50,59,47,87
2860,Shinji Okazaki,Japan,74,79,74,74,81,46,79
2861,Sebastian Prödl,Austria,74,55,34,52,40,82,79
2862,Javi Guerra,Spain,74,78,77,60,72,50,80
2863,Ezequiel Muñoz,Argentina,74,60,36,54,46,79,84
2864,Marc Bertrán,Spain,74,73,44,72,68,80,65
2865,Fredy Montero,Colombia,74,79,81,66,79,50,63
2866,Mike Williamson,England,74,59,37,61,45,80,77
2867,Halil Altintop,Turkey,74,75,76,68,76,48,71
2868,Pape N'diaye Souaré,Senegal,74,78,56,78,74,78,79
2869,Ogenyi Onazi,Nigeria,74,79,65,78,78,73,59
2870,Jean II Makoun,Cameroon,74,66,59,73,72,73,83
2871,Ross McCormack,Scotland,74,76,82,71,77,46,66
2872,Youssef El Arabi,Morocco,74,75,83,63,87,50,70
2873,Rubén Pardo,Spain,74,66,65,81,77,60,51
2874,Nabil El Zhar,Morocco,74,82,71,72,85,45,57
2875,Sébastien Squillaci,France,74,39,35,58,56,76,80
2876,Marco Parolo,Italy,74,72,73,81,75,72,69
2877,Alex López,Spain,74,68,74,78,72,64,56
2878,José Ángel,Spain,74,80,58,71,73,76,65
2879,Kevin Kampl,Slovenia,74,84,61,77,87,48,45
2880,Graham Zusi,United States,74,70,76,81,73,64,63
2881,Martin Olsson,Sweden,74,85,65,74,71,74,71
2882,Pierre-Michel Lasogga,Germany,74,65,80,50,67,50,81
2883,Georgios Samaras,Greece,74,86,70,72,77,46,78
2884,Cédric,Portugal,74,80,66,74,76,73,64
2885,Steven Caulker,England,74,74,35,60,61,77,81
2886,Robbie Kruse,Australia,74,85,70,71,80,49,60
2887,Lucas Piazon,Brazil,74,77,66,74,82,46,60
2888,Foued Kadir,Algeria,74,77,71,74,76,53,59
2889,Ilombe Mboyo,Belgium,74,75,75,72,77,53,78
2890,Mounir El Hamdaoui,Morocco,74,70,83,65,79,43,59
2891,Adrián Centurión,Argentina,74,92,63,68,80,51,58
2892,Juan Manuel Iturbe,Argentina,74,91,69,64,81,40,53
2893,Pierre-Michel Lasogga,Germany,74,64,72,47,64,48,80
2894,Giannis Fetfatzidis,Greece,74,80,64,69,81,40,35
2895,Lerin Duarte,Netherlands,74,84,69,71,76,66,67
2896,Kévin Théophile-Cathe...,France,74,74,41,69,68,75,72
2897,Libor Kozák,Czech Republic,74,64,66,44,63,46,85
2898,Foued Kadir,Algeria,74,76,66,72,74,51,57
2899,Mehdi Carcela-Gonzalez,Morocco,74,84,71,69,82,42,48
2900,Sung-Yueng Ki,Korea Republic,74,67,69,79,77,60,57
2901,Mevlüt Erdinç,Turkey,74,71,72,69,74,53,76
2902,Morgan Amalfitano,France,74,74,68,76,75,61,62
2903,Andrea Coda,Italy,74,53,35,58,48,76,72
2904,Karim Haggui,Tunisia,74,55,36,56,49,74,78
2905,Emanuele Calaió,Italy,74,72,70,54,73,43,75
2906,Michael Kightly,England,74,78,62,71,74,49,58
2907,Mounir El Hamdaoui,Morocco,74,69,77,62,78,42,57
2908,Luca Antonini,Italy,74,81,57,74,72,70,70
2909,Antonio Floro Flores,Italy,74,79,72,50,72,43,76
2910,Raul Rusescu,Romania,74,66,73,58,72,42,72
2911,Lazar Marković,Serbia,74,87,65,70,82,42,51
2912,Alexis Rolin,Uruguay,74,55,40,58,56,74,70
2913,Adrián Centurión,Argentina,74,92,63,68,80,51,58
2914,Alexandru Maxim,Romania,74,78,68,75,80,49,46
2915,Víctor Rodríguez,Spain,74,82,62,68,79,47,45
2916,Julián Velázquez,Argentina,74,77,41,68,57,75,76
2917,Mohamed Salah,Egypt,74,91,61,67,82,57,56
2918,Fred,Brazil,74,82,67,67,79,55,55
2919,Gotoku Sakai,Japan,74,78,48,73,75,72,62
2920,Samuel Umtiti,France,74,72,55,63,62,74,78
2921,Ewerton,Brazil,74,65,37,57,54,76,71
2922,Aloísio,Brazil,74,72,68,62,75,43,74
2923,Salvador Agra,Portugal,74,90,63,66,81,36,40
2924,Joel Campbell,Costa Rica,74,88,70,62,77,49,66
2925,Kurt Zouma,France,74,70,50,57,54,74,80
2926,Viktor Fischer,Denmark,74,78,71,66,82,46,50
2927,Kelvin,Brazil,74,84,69,61,84,40,55
2928,Alessandro Florenzi,Italy,74,78,69,75,76,68,67
2929,Thorgan Hazard,Belgium,74,73,68,74,75,46,48
2930,Álvaro,Spain,74,75,32,56,53,73,78
2931,Ogenyi Onazi,Nigeria,74,78,63,73,75,71,57
2932,Rodrigo Mora,Uruguay,74,75,75,66,74,40,70
2933,Suso,Spain,74,76,63,71,86,34,47
2934,Alejandro Martinuccio,Argentina,74,84,69,73,82,40,68
2935,Timothy Chandler,United States,74,81,59,72,70,74,72
2936,Ekiza,Spain,74,69,30,55,39,76,73
2937,Federico Fernández,Argentina,74,54,29,46,38,75,79
2938,Valentin Roberge,France,74,54,36,57,57,75,77
2939,André Martins,Portugal,74,80,66,74,79,57,58
2940,Moritz Leitner,Germany,74,80,67,71,81,58,49
2941,Alexander Merkel,Germany,74,70,65,72,77,46,53
2942,Giannis Maniatis,Greece,74,77,65,74,70,74,69
2943,Thomas Ince,England,74,80,64,64,77,39,48
2944,Pedro Obiang,Spain,74,68,59,75,72,73,73
2945,Allan,Brazil,74,76,59,76,75,75,62
2946,Francesco Acerbi,Italy,74,63,48,51,51,75,79
2947,Josué,Portugal,74,74,65,76,77,51,56
2948,Matthew Lowton,England,74,73,60,69,71,74,71
2949,Paco Montañés,Spain,74,86,65,67,80,50,59
2950,Sergi Roberto,Spain,74,68,62,75,73,60,55
2951,Granit Xhaka,Switzerland,74,50,67,73,75,67,63
2952,Juan Manuel Iturbe,Argentina,74,91,69,64,81,40,53
2953,Siyabonga Sangweni,South Africa,74,66,45,58,64,73,76
2954,Saphir Taïder,Algeria,74,72,67,76,77,69,54
2955,Wilfried Zaha,England,74,85,62,60,82,47,50
2956,Nikola Đurđić,Serbia,74,71,71,55,69,48,66
2957,Anthony Ujah,Nigeria,74,79,69,53,71,48,81
2958,Franco Jara,Argentina,74,81,71,62,79,43,67
2959,Matěj Vydra,Czech Republic,74,81,71,63,70,44,69
2960,Jordi Amat,Spain,74,65,47,51,48,73,76
2961,Pierre-Michel Lasogga,Germany,74,64,72,47,64,48,80
2962,Jens Toornstra,Netherlands,74,72,68,73,75,62,60
2963,Giannelli Imbula,France,74,74,50,71,72,73,67
2964,Ibrahima Baldé,Senegal,74,78,72,51,66,47,77
2965,Giannis Fetfatzidis,Greece,74,80,64,69,81,40,35
2966,Teófilo Gutiérrez,Colombia,74,73,71,65,74,45,80
2967,Baena,Spain,74,65,53,67,61,76,70
2968,Shinji Okazaki,Japan,74,78,69,69,78,45,78
2969,Youssef El Arabi,Morocco,74,74,76,61,85,49,68
2970,Andreas Weimann,Austria,74,81,72,52,72,48,61
2971,Izet Hajrovic,Bosnia Herzegovina,74,83,70,69,81,52,57
2972,Juan Dominguez,Spain,74,66,55,75,71,58,54
2973,Steven Caulker,England,74,73,31,58,60,75,78
2974,Idrissa Gana Gueye,Senegal,74,70,51,70,71,74,61
2975,Lerin Duarte,Netherlands,74,84,69,71,76,66,67
2976,Manuel Schmiedebach,Germany,74,71,51,73,71,73,67
2977,Haris Seferovic,Switzerland,74,68,75,62,69,48,70
2978,Ricardo Rodriguez,Switzerland,74,77,54,73,70,73,72
2979,Andile Jali,South Africa,74,74,59,75,73,70,46
2980,Guram Kashia,Georgia,74,61,30,60,59,74,75
2981,Ilombe Mboyo,Belgium,74,74,69,65,75,52,76
2982,Mario Rondón,Venezuela,74,79,68,64,77,45,76
2983,Dany Nounkeu,Cameroon,74,81,33,63,56,75,79
2984,Emmanuel Agyemang-Badu,Ghana,74,81,60,75,73,72,66
2985,Botía,Spain,74,62,50,64,58,71,77
2986,Sébastien Corchia,France,74,77,58,75,71,72,66
2987,Marcos Rocha,Brazil,74,84,62,74,81,73,57
2988,Fidel Martínez,Ecuador,74,80,69,67,79,45,65
2989,Dídac,Spain,74,77,47,70,68,74,70
2990,Tomás Rincón,Venezuela,74,66,50,70,65,76,69
2991,Fredy Montero,Colombia,74,78,75,64,77,48,61
2992,Kévin Théophile-Cathe...,France,74,74,41,69,68,75,72
2993,Carlos Darwin Quintero,Colombia,74,87,71,66,79,40,58
2994,Tony Jantschke,Germany,74,69,43,70,70,74,68
2995,Rubén Pérez,Spain,74,67,55,67,60,75,65
2996,Jeffrén,Spain,74,82,69,70,80,53,64
2997,Bastian Oczipka,Germany,74,72,54,75,72,72,73
2998,Jens Hegeler,Germany,74,62,56,77,73,70,72
2999,Jonjo Shelvey,England,74,67,68,77,71,63,58
3000,Jake Livermore,England,74,67,61,73,70,72,73
3001,Manuel Lanzini,Argentina,74,82,64,74,81,36,56
3002,Victor Wanyama,Kenya,74,75,68,72,75,77,84
3003,Libor Kozák,Czech Republic,74,64,66,44,63,46,85
3004,Walter,Brazil,74,64,75,66,71,48,71
3005,Marc Valiente,Spain,74,57,36,69,58,75,72
3006,Miguel Lopes,Portugal,74,83,43,73,74,74,68
3007,Sekou Oliseh,Liberia,74,86,66,68,79,43,59
3008,Johannes Flum,Germany,74,68,67,74,70,74,67
3009,Abel Hernández,Uruguay,74,91,69,54,73,44,67
3010,Carlos Carmona,Chile,74,78,56,77,70,72,61
3011,Cheick Diabaté,Mali,74,65,70,60,70,46,79
3012,Daryl Janmaat,Netherlands,74,73,62,72,72,73,68
3013,Wellington,Brazil,74,83,64,73,76,73,65
3014,Foued Kadir,Algeria,74,76,66,72,74,51,57
3015,Wanderson,Brazil,74,73,75,70,78,38,63
3016,Diogo,Brazil,74,66,72,55,75,41,73
3017,Rafael Toloi,Brazil,74,64,50,53,58,76,76
3018,Claudemir,Brazil,74,72,71,74,74,66,67
3019,Mateo Musacchio,Argentina,74,66,35,64,52,74,76
3020,Theodor Gebre Selassie,Czech Republic,74,80,44,74,75,71,68
3021,Luca Rossettini,Italy,74,55,41,53,47,76,74
3022,Alan Kardec,Brazil,74,72,71,56,65,45,75
3023,Stefanos Athanasiadis,Greece,74,78,71,66,70,51,73
3024,Marquinho,Brazil,74,72,74,75,76,67,70
3025,Kolbeinn Sigþórsson,Iceland,74,75,73,58,67,52,78
3026,Mehdi Carcela-Gonzalez,Morocco,74,84,71,69,82,42,48
3027,Vurnon Anita,Netherlands,74,77,50,68,74,73,58
3028,Gregory van der Wiel,Netherlands,74,82,59,73,74,73,72
3029,Modibo Maïga,Mali,74,77,73,58,74,44,75
3030,Andreas Bjelland,Denmark,74,60,46,66,59,76,76
3031,Bakary Koné,Burkina Faso,74,71,42,52,45,75,79
3032,Chico,Brazil,74,68,56,66,58,74,76
3033,Fagner,Brazil,74,91,64,73,78,71,59
3034,Eric Maxim Choupo-Moting,Cameroon,74,79,70,71,77,48,72
3035,Marco Parolo,Italy,74,71,68,77,72,71,67
3036,Daniel Schwaab,Germany,74,72,39,66,65,74,72
3037,Raúl Bobadilla,Argentina,74,70,72,61,74,44,77
3038,Max-Alain Gradel,Ivory Coast,74,91,67,66,80,50,62
3039,Carlos Sánchez,Colombia,74,66,57,71,70,74,75
3040,Robbie Kruse,Australia,74,84,65,66,77,48,59
3041,Anthony Modeste,France,74,72,71,65,70,45,78
3042,Victor Simões,Brazil,74,76,75,57,68,47,72
3043,William Vainqueur,France,74,68,62,72,74,72,64
3044,Martin Latka,Czech Republic,74,60,51,61,60,76,77
3045,Hajime Hosogai,Japan,74,71,58,72,73,74,65
3046,Sung-Yueng Ki,Korea Republic,74,67,69,79,77,60,57
3047,Bakary Sako,France,74,86,75,73,75,52,65
3048,Gary Hooper,England,74,77,69,64,72,43,75
3049,Miralem Sulejmani,Serbia,74,81,73,64,79,43,54
3050,Jorge Fucile,Uruguay,74,75,42,71,74,74,68
3051,Kévin Anin,France,74,67,47,74,70,75,68
3052,Romain Danzé,France,74,73,59,74,67,74,66
3053,Lazaros Christodoulop...,Greece,74,77,74,74,73,44,62
3054,André Leão,Portugal,74,63,55,71,65,73,69
3055,Bueno,Spain,74,75,74,67,78,47,57
3056,Fernando Tissone,Argentina,74,68,68,70,68,72,65
3057,Srdjan Lakić,Croatia,74,68,72,62,69,47,82
3058,Royston Drenthe,Netherlands,74,88,71,71,80,61,68
3059,Adil Hermach,Morocco,74,67,64,72,70,70,68
3060,Sebastian Prödl,Austria,74,54,33,50,39,76,76
3061,Nabil Dirar,Morocco,74,85,65,72,80,44,61
3062,Ivo Iličević,Croatia,74,78,75,71,78,44,59
3063,Jesús Zavala,Mexico,74,70,57,71,67,74,73
3064,Bojan Jokič,Slovenia,74,78,56,70,69,73,71
3065,Yassine Chikhaoui,Tunisia,74,76,64,66,84,49,58
3066,Henrique,Brazil,74,69,68,73,74,76,69
3067,Andreas Beck,Germany,74,76,49,74,73,72,68
3068,Mevlüt Erdinç,Turkey,74,71,72,69,74,53,76
3069,Jan Rosenthal,Germany,74,73,70,71,73,48,68
3070,Wason Rentería,Colombia,74,83,70,60,77,50,71
3071,Christian Bolaños,Costa Rica,74,81,71,70,79,44,53
3072,Cristian Riveros,Paraguay,74,56,68,79,72,64,66
3073,Luca Antonelli,Italy,74,78,48,69,70,74,70
3074,Coke,Spain,74,77,57,66,67,73,74
3075,Zurutuza,France,74,66,64,75,77,53,52
3076,Elustondo,Spain,74,65,62,77,67,68,60
3077,Lasse Schøne,Denmark,74,70,73,76,77,60,57
3078,Adrián Colunga,Spain,74,76,73,58,80,42,58
3079,Ukra,Portugal,74,80,66,69,77,42,64
3080,Liam Bridcutt,Scotland,74,71,46,72,73,73,71
3081,Jack Cork,England,74,64,52,71,68,74,69
3082,Ryan Bertrand,England,74,78,45,73,69,73,69
3083,Aquivaldo Mosquera,Colombia,74,63,44,60,58,74,78
3084,Danny Guthrie,England,74,68,68,77,77,62,60
3085,Shane Long,Republic of Ireland,74,85,68,56,73,49,74
3086,Ángel Reyna,Mexico,74,78,72,70,78,54,68
3087,Omar Ramos,Spain,74,81,56,69,85,42,52
3088,Taisir Al Jassim,Saudi Arabia,74,72,68,74,76,51,52
3089,Hedwiges Maduro,Netherlands,74,38,55,69,57,77,72
3090,Hugo Rodallega,Colombia,74,78,74,66,75,48,78
3091,Elkin Soto,Colombia,74,62,65,76,77,72,60
3092,Ari,Brazil,74,81,73,71,74,48,79
3093,Morgan Amalfitano,France,74,74,68,76,75,61,62
3094,Maicosuel,Brazil,74,77,70,76,82,42,62
3095,Jorge Torres Nilo,Mexico,74,81,56,68,66,73,67
3096,Jan Polák,Czech Republic,74,58,65,68,60,75,72
3097,Guillermo Rodríguez,Uruguay,74,61,38,46,40,77,74
3098,Danilinho,Brazil,74,82,69,70,77,62,68
3099,Eugen Polanski,Poland,74,66,66,71,66,76,69
3100,Edinho,Portugal,74,67,71,50,65,48,80
3101,Stuart Holden,United States,74,74,65,78,73,68,62
3102,André Santos,Brazil,74,75,71,78,75,73,73
3103,Paulinho,Brazil,74,81,71,68,73,43,74
3104,Josué,Brazil,74,63,54,69,68,75,68
3105,Michele Canini,Italy,74,68,38,56,46,76,73
3106,Daniele Galloppa,Italy,74,68,66,81,72,64,61
3107,Djamel Abdoun,Algeria,74,76,69,73,77,51,55
3108,Andrea Coda,Italy,74,53,35,58,48,76,72
3109,Roland Lamah,Belgium,74,90,64,69,74,62,66
3110,Emanuel Villa,Argentina,74,65,71,59,64,46,85
3111,Karim El Ahmadi,Morocco,74,68,64,71,76,67,54
3112,Alexander Baumjohann,Germany,74,68,69,71,76,47,61
3113,André Lima,Brazil,74,66,71,60,67,49,82
3114,Élton,Brazil,74,87,71,70,82,38,31
3115,Diego Pérez,Uruguay,74,60,57,75,69,75,75
3116,Andy Wilkinson,England,74,68,39,60,62,76,74
3117,Michael Krohn-Dehli,Denmark,74,77,69,69,76,50,54
3118,Jean Beausejour,Chile,74,73,66,72,77,66,63
3119,Leon Osman,England,74,67,74,73,82,61,66
3120,Kenwyne Jones,Trinidad and Tobago,74,69,70,55,69,55,86
3121,Salva Sevilla,Spain,74,61,69,81,70,60,56
3122,Tulio de Melo,Brazil,74,51,72,64,68,52,82
3123,Marcos González,Chile,74,51,35,49,53,77,68
3124,Cícero,Brazil,74,70,69,74,73,58,76
3125,Héctor Herrera,Mexico,74,76,62,73,73,69,60
3126,Karim Haggui,Tunisia,74,55,36,56,49,74,78
3127,Luis Amaranto Perea,Colombia,74,84,40,52,52,75,76
3128,William,Brazil,74,52,72,52,67,48,82
3129,Chung-Yong Lee,Korea Republic,74,80,63,70,77,56,67
3130,Arnold Mvuemba,France,74,73,68,77,72,70,73
3131,Alejandro Faurlín,Argentina,74,69,62,76,72,72,72
3132,Edgar Barreto,Paraguay,74,67,68,74,72,72,62
3133,Rubens Sambueza,Argentina,74,78,72,72,76,60,58
3134,Jussiê,Brazil,74,74,71,73,77,48,66
3135,Alexander Tettey,Norway,74,78,69,73,75,75,71
3136,Alexey Eremenko,Finland,74,67,71,74,75,43,62
3137,Domi Kumbela,DR Congo,74,82,70,58,74,42,72
3138,Christian Pander,Germany,74,71,75,79,72,73,70
3139,Theofanis Gekas,Greece,74,70,70,56,68,46,74
3140,Emanuele Calaió,Italy,74,72,70,54,73,43,75
3141,Ruben Schaken,Netherlands,74,84,61,66,75,43,57
3142,Alexey Berezutskiy,Russia,74,68,50,69,61,74,75
3143,Roman Pavlyuchenko,Russia,74,68,77,67,64,45,77
3144,Miguel Flaño,Spain,74,69,41,54,47,73,78
