,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
2004,Paulo Oliveira,Portugal,79,67,35,52,61,81,76
2005,Leroy Sané,Germany,79,91,75,70,83,34,64
2006,Bruno,Spain,79,43,33,48,46,79,84
2007,Matthias Ginter,Germany,79,65,58,72,65,80,76
2008,Antonio Rüdiger,Germany,79,77,40,63,62,78,78
2009,Mathieu Bodmer,France,79,44,71,81,75,76,76
2010,André Hahn,Germany,79,85,78,72,72,52,83
2011,Sven Kums,Belgium,79,65,64,79,76,69,65
2012,Håvard Nordtveit,Norway,79,66,53,71,66,79,79
2013,Klaas-Jan Huntelaar,Netherlands,79,66,79,64,71,32,73
2014,Jérémy Ménez,France,79,86,77,70,85,26,58
2015,Teófilo Gutiérrez,Colombia,79,69,79,71,80,26,74
2016,Bruno Alves,Portugal,79,58,69,67,68,77,84
2017,Nicolas Lombaerts,Belgium,79,41,48,65,57,81,79
2018,John Brooks,United States,79,74,36,55,62,81,75
2019,Valère Germain,France,79,79,80,75,78,31,67
2020,Seydou Doumbia,Ivory Coast,79,91,78,67,78,39,72
2021,Mahmoud Dahoud,Germany,79,71,64,75,82,62,69
2022,Mathieu Valbuena,France,79,83,70,78,82,29,48
2023,Jeremain Lens,Netherlands,79,83,76,75,81,32,70
2024,Gökhan Töre,Turkey,79,86,71,76,85,36,76
2025,Demba Ba,Senegal,79,74,79,72,70,45,76
2026,Pedro Santos,Portugal,79,93,72,71,81,31,55
2027,Matthias Ginter,Germany,79,65,58,72,65,80,76
2028,Klaas-Jan Huntelaar,Netherlands,79,66,79,64,71,32,73
2029,Emil Forsberg,Sweden,79,76,71,75,82,30,66
2030,Danilo,Brazil,79,80,70,71,75,76,79
2031,Nicolás Pareja,Argentina,79,46,60,72,65,79,72
2032,Escudero,Spain,79,77,56,72,71,76,74
2033,Dani García,Spain,79,52,55,74,70,71,78
2034,Emre Çolak,Turkey,79,74,75,78,82,44,50
2035,Pablo Sarabia,Spain,79,78,72,80,83,30,54
2036,Nicola Sansone,Italy,79,85,78,73,83,34,68
2037,William Vainqueur,France,79,73,60,69,72,75,83
2038,Alassane Pléa,France,79,82,79,75,76,41,74
2039,Antonio Rüdiger,Germany,79,77,40,63,62,78,78
2040,Divock Origi,Belgium,79,86,76,68,76,31,77
2041,Victor Wanyama,Kenya,79,66,67,68,72,80,89
2042,Marcos Alonso,Spain,79,80,66,73,76,74,81
2043,Heung Min Son,Korea Republic,79,86,82,71,81,25,62
2044,Juan Fernando Quintero,Colombia,79,76,71,80,84,28,45
2045,Luiz Adriano,Brazil,79,78,79,64,78,30,66
2046,Danilo,Brazil,79,68,65,74,79,79,81
2047,Alen Halilović,Croatia,79,80,65,78,81,47,50
2048,Alfred N'Diaye,Senegal,79,69,54,65,67,78,85
2049,Wilfried Zaha,Ivory Coast,79,89,69,68,84,30,68
2050,Luiz Adriano,Brazil,79,78,79,64,78,30,66
2051,Mathieu Bodmer,France,79,44,71,81,75,76,76
2052,Samuel,Spain,79,78,68,79,78,21,62
2053,Daniel Caligiuri,Italy,79,81,72,74,82,31,68
2054,Alexandr Samedov,Russia,79,80,73,79,77,50,72
2055,Kyriakos Papadopoulos,Greece,79,65,43,52,50,78,84
2056,Martín Demichelis,Argentina,79,34,40,54,42,79,76
2057,Holger Badstuber,Germany,79,48,51,73,53,80,70
2058,Yunus Mallı,Turkey,79,77,70,75,82,36,59
2059,Bafétimbi Gomis,France,79,65,80,64,70,40,79
2060,Leroy Sané,Germany,79,91,75,70,83,34,64
2061,Vincent Koziello,France,79,78,66,78,79,75,71
2062,Danilo,Brazil,79,68,65,74,79,79,81
2063,Julian Weigl,Germany,79,70,50,74,73,73,66
2064,Mahmoud Dahoud,Germany,79,71,64,75,82,62,69
2065,Jean Michaël Seri,Ivory Coast,79,78,71,78,78,70,67
2066,Alen Halilović,Croatia,79,80,65,78,81,47,50
2067,Lisandro López,Argentina,79,67,52,50,64,79,79
2068,Ángel Correa,Argentina,79,83,79,65,86,49,58
2069,Julian Brandt,Germany,79,79,73,74,82,26,60
2070,André Hahn,Germany,79,85,78,72,72,52,83
2071,Elseid Hysaj,Albania,79,82,50,66,72,77,75
2072,Paulo Oliveira,Portugal,79,67,35,52,61,81,76
2073,João Cancelo,Portugal,79,89,63,74,80,75,68
2074,Juan Fernando Quintero,Colombia,79,76,71,80,84,28,45
2075,Hiroshi Kiyotake,Japan,79,69,72,82,79,27,48
2076,Kevin Wimmer,Austria,79,67,27,61,64,79,75
2077,Leon Goretzka,Germany,79,81,69,77,78,75,74
2078,Fabinho,Brazil,79,75,61,72,75,79,79
2079,Fred,Brazil,79,82,70,74,82,71,63
2080,Óliver Torres,Spain,79,72,66,76,84,57,49
2081,Sadio Mané,Senegal,79,92,73,70,82,35,67
2082,Andreas Samaris,Greece,79,61,68,72,73,78,83
2083,Luciano Vietto,Argentina,79,76,78,72,85,36,63
2084,Maximilian Arnold,Germany,79,67,80,74,78,65,67
2085,Taras Stepanenko,Ukraine,79,67,61,69,69,79,80
2086,Denis Cheryshev,Russia,79,81,73,76,79,56,70
2087,Jetro Willems,Netherlands,79,81,62,78,79,75,77
2088,Leo Baptistao,Brazil,79,80,74,69,80,26,63
2089,Edin Višća,Bosnia Herzegovina,79,89,78,70,81,37,58
2090,Bernard,Brazil,79,87,70,75,84,40,44
2091,Carlos Sánchez,Uruguay,79,90,73,76,76,49,72
2092,Daniele Baselli,Italy,79,77,72,80,79,64,70
2093,Raúl Jiménez,Mexico,79,78,76,69,74,39,76
2094,Roque Mesa,Spain,79,78,61,69,74,72,79
2095,John Brooks,United States,79,74,36,55,62,81,75
2096,Šime Vrsaljko,Croatia,79,81,55,72,72,77,77
2097,Joãozinho,Brazil,79,92,75,78,80,61,52
2098,Thorgan Hazard,Belgium,79,77,74,76,82,35,61
2099,Virgil van Dijk,Netherlands,79,67,61,65,67,79,83
2100,Valère Germain,France,79,79,80,75,78,31,67
2101,Felipe Anderson,Brazil,79,92,74,72,86,30,55
2102,Federico Fernández,Argentina,79,53,28,51,50,80,76
2103,Faouzi Ghoulam,Algeria,79,81,64,71,73,76,79
2104,Samuel,Spain,79,78,68,79,78,21,62
2105,Gabriel,Brazil,79,70,54,65,64,80,76
2106,Vladimír Darida,Czech Republic,79,69,74,77,80,63,62
2107,Milan Badelj,Croatia,79,62,61,76,73,75,75
2108,Lorenzo Tonelli,Italy,79,76,31,44,59,82,77
2109,Djibril Sidibé,France,79,78,67,73,75,77,78
2110,Lucas Digne,France,79,80,61,75,75,75,72
2111,Bruno,Spain,79,43,33,48,46,79,84
2112,Sergi Roberto,Spain,79,75,65,81,75,67,73
2113,Dušan Tadić,Serbia,79,71,68,80,83,37,66
2114,Charles Aránguiz,Chile,79,75,72,82,77,56,66
2115,Alex Oxlade-Chamberlain,England,79,89,71,73,84,42,70
2116,Wilfried Zaha,England,79,89,69,68,84,30,68
2117,Tomás Pina,Spain,79,61,60,74,76,71,79
2118,Giannelli Imbula,France,79,77,61,72,79,74,77
2119,Sebastián Coates,Uruguay,79,59,35,48,53,80,83
2120,Teófilo Gutiérrez,Colombia,79,69,79,71,80,26,74
2121,Wahbi Khazri,Tunisia,79,76,80,79,79,43,69
2122,Montoya,Spain,79,86,50,72,75,75,75
2123,Younès Belhanda,Morocco,79,71,74,80,82,56,66
2124,Roberto Soriano,Italy,79,75,70,77,80,62,71
2125,Jaume Costa,Spain,79,83,59,71,74,76,74
2126,Lamine Sané,Senegal,79,66,44,63,66,80,78
2127,Eduardo Salvio,Argentina,79,87,73,73,84,44,65
2128,Illarramendi,Spain,79,61,59,77,77,71,68
2129,Canales,Spain,79,64,71,80,78,26,53
2130,Balenziaga,Spain,79,76,47,71,71,78,77
2131,Luuk de Jong,Netherlands,79,61,77,71,72,42,73
2132,Aleksandar Dragović,Austria,79,72,51,62,65,82,76
2133,Manuel Lanzini,Argentina,79,82,70,76,85,26,53
2134,Alfred N'Diaye,Senegal,79,69,54,65,67,78,85
2135,Seydou Doumbia,Ivory Coast,79,91,78,67,78,39,72
2136,Ryad Boudebouz,Algeria,79,76,76,80,81,32,62
2137,Jefferson Montero,Ecuador,79,90,71,73,82,31,67
2138,Mario Balotelli,Italy,79,77,80,68,78,26,74
2139,Ivelin Popov,Bulgaria,79,80,75,77,75,48,71
2140,Mariano,Brazil,79,84,64,74,75,73,74
2141,Kyriakos Papadopoulos,Greece,79,65,43,52,50,78,84
2142,Nordin Amrabat,Morocco,79,86,76,78,84,38,72
2143,Max Gradel,Ivory Coast,79,88,74,71,82,44,61
2144,Håvard Nordtveit,Norway,79,66,53,71,66,79,79
2145,Luiz Adriano,Brazil,79,78,79,64,78,30,66
2146,Mosquera,Spain,79,58,59,77,71,72,75
2147,Jeremain Lens,Netherlands,79,83,76,75,81,32,70
2148,Miguel Veloso,Portugal,79,64,70,83,75,73,72
2149,Weligton,Brazil,79,51,38,52,54,81,76
2150,Dieumerci Mbokani,DR Congo,79,82,76,61,76,33,78
2151,Fabian Johnson,United States,79,87,67,76,78,70,72
2152,Pontus Wernbloom,Sweden,79,60,67,67,67,80,85
2153,Ignacio Piatti,Argentina,79,77,76,73,83,44,69
2154,Sven Kums,Belgium,79,65,64,79,76,69,65
2155,Kevin-Prince Boateng,Ghana,79,74,73,77,78,66,77
2156,Marcano,Spain,79,69,46,59,58,80,75
2157,Zlatko Junuzović,Austria,79,77,72,81,80,69,74
2158,Moussa Sow,Senegal,79,85,80,71,79,39,76
2159,Diego Valeri,Argentina,79,68,74,79,76,36,63
2160,Mario Suárez,Spain,79,62,66,76,74,72,76
2161,Steven Defour,Belgium,79,68,70,77,76,74,73
2162,Giovani dos Santos,Mexico,79,86,79,73,85,29,53
2163,Ryan Bertrand,England,79,78,46,70,75,78,73
2164,Jonny Evans,Northern Ireland,79,68,32,57,52,80,73
2165,Danilo,Brazil,79,55,39,49,52,84,71
2166,Ştefan Radu,Romania,79,75,64,65,68,84,77
2167,Nicolas Lombaerts,Belgium,79,41,48,65,57,81,79
2168,Giuseppe Rossi,Italy,79,82,81,73,84,23,50
2169,Llorente,Spain,79,55,75,59,66,28,78
2170,Agirretxe,Spain,79,57,77,61,75,47,71
2171,Javi García,Spain,79,65,63,67,68,78,86
2172,Jérémy Ménez,France,79,86,77,70,85,26,58
2173,Fabio Quagliarella,Italy,79,72,84,71,77,24,68
2174,Trashorras,Spain,79,38,67,82,71,65,70
2175,Ibrahim Afellay,Netherlands,79,77,73,78,80,50,61
2176,Scott Dann,England,79,52,37,54,50,81,78
2177,Hilton,Brazil,79,60,51,68,68,80,76
2178,Pablo Batalla,Argentina,79,73,73,79,80,37,62
2179,Vasiliy Berezutskiy,Russia,79,57,39,65,46,82,80
2180,Alexandr Samedov,Russia,79,80,73,79,77,50,72
2181,Javi Fuego,Spain,79,58,60,70,67,76,80
2182,Oscar Wendt,Sweden,79,78,57,78,79,76,71
2183,Gökhan Gönül,Turkey,79,83,63,72,79,75,72
2184,Emir Spahić,Bosnia Herzegovina,79,53,40,56,46,80,74
2185,Bruno Alves,Portugal,79,58,69,67,68,77,84
2186,Wes Morgan,Jamaica,79,51,30,41,56,81,83
2187,Martín Demichelis,Argentina,79,34,40,54,42,79,76
2188,Kolo Touré,Ivory Coast,79,68,61,61,55,79,80
2189,Zoran Tošić,Serbia,79,85,76,75,81,40,60
2190,Mathieu Bodmer,France,79,44,71,81,75,76,76
2191,Eliseu,Portugal,79,82,72,68,73,75,83
2192,Fedor Smolov,Russia,79,85,79,70,76,32,73
2193,Artem Dzyuba,Russia,79,71,75,67,70,30,85
2194,Pavel Mamaev,Russia,79,83,74,79,79,67,66
2195,Domenico Criscito,Italy,79,77,59,73,72,76,75
2196,Igor Denisov,Russia,79,75,65,73,75,77,74
2197,Gökhan Töre,Turkey,79,86,71,76,85,36,76
2198,Arkadiusz Milik,Poland,79,74,82,62,71,37,73
2199,Clint Dempsey,United States,79,69,81,73,78,42,74
2200,Osvaldo Alonso,Cuba,79,78,62,70,76,75,80
2201,Tony Jantschke,Germany,79,64,41,63,67,81,74
2202,Andrés D'Alessandro,Argentina,79,66,72,82,80,35,62
2203,Ashley Young,England,79,81,72,76,81,52,58
2204,Phil Jones,England,79,62,56,65,61,79,80
2205,Fernando,Brazil,79,67,61,68,67,79,82
2206,Matías Fernández,Chile,79,74,71,79,84,52,60
2207,Jonathan Tah,Germany,79,72,27,57,57,78,78
2208,Rodrigo Palacio,Argentina,79,81,74,71,83,38,68
2209,Yunus Mallı,Turkey,79,77,70,75,82,36,59
2210,Christophe Jallet,France,79,74,66,77,73,77,76
2211,Marcelo Brozović,Croatia,79,75,70,78,80,65,69
2212,Alexander Meier,Germany,79,44,82,76,70,42,73
2213,Leroy Sané,Germany,79,91,75,70,83,34,64
2214,Holger Badstuber,Germany,79,48,51,73,53,80,70
2215,Felipe Melo,Brazil,79,69,69,71,73,77,84
2216,Jannik Vestergaard,Denmark,79,46,47,57,50,79,81
2217,Jakub Błaszczykowski,Poland,79,77,71,77,81,56,71
2218,Maxwell,Brazil,79,73,71,79,77,76,74
2219,Aleksandar Kolarov,Serbia,79,67,69,78,74,79,79
2220,Mateo Kovačić,Croatia,79,80,67,82,85,49,64
2221,Johannes Geis,Germany,79,54,67,83,73,76,78
2222,Julian Baumgartlinger,Austria,79,73,48,69,70,77,84
2223,Héctor Bellerín,Spain,79,95,51,68,77,74,68
2224,Daniele Rugani,Italy,79,63,39,51,62,83,72
2225,Daniel Caligiuri,Italy,79,81,72,74,82,31,68
2226,Bernat,Spain,79,79,60,76,82,76,66
2227,Mathieu Valbuena,France,79,83,70,78,82,29,48
2228,Claudio Pizarro,Peru,79,46,80,71,76,31,69
2229,Sergi Darder,Spain,79,58,62,76,80,68,67
2230,Eric Maxim Choupo-Moting,Cameroon,78,78,76,70,83,36,73
2231,Xandão,Brazil,78,53,42,53,57,79,79
2232,Marten de Roon,Netherlands,78,66,60,71,67,76,79
2233,Paul Verhaegh,Netherlands,78,74,51,70,72,78,72
2234,Felipe Caicedo,Ecuador,78,73,76,62,72,47,82
2235,Davy Pröpper,Netherlands,78,69,73,73,75,62,76
2236,Gastón Ramírez,Uruguay,78,74,75,76,80,41,62
2237,Gabriel Fernando de J...,Brazil,78,86,76,70,85,26,66
2238,Ahmed Musa,Nigeria,78,93,76,65,82,28,56
2239,Renato Sanches,Portugal,78,82,72,70,79,72,84
2240,Charles,Brazil,78,65,79,55,79,34,69
2241,Marcos Acuña,Argentina,78,84,67,77,78,57,76
2242,Thomas Heurtaux,France,78,68,43,50,56,80,74
2243,Martin Braithwaite,Denmark,78,85,76,73,80,34,78
2244,Mário Rui,Portugal,78,86,49,70,77,73,70
2245,Jack Cork,England,78,59,54,69,73,75,74
2246,Nélson Semedo,Portugal,78,90,53,64,77,71,70
2247,Juraj Kucka,Slovakia,78,69,73,74,76,73,87
2248,Tiémoué Bakayoko,France,78,71,49,69,74,76,79
2249,Alberto Paloschi,Italy,78,77,72,56,73,22,80
2250,Bernardo Espinosa,Colombia,78,66,44,60,50,78,79
2251,Marco Andreolli,Italy,78,64,28,41,53,80,74
2252,Mehdi Carcela-Gonzalez,Morocco,78,85,72,73,84,33,53
2253,Enzo Pérez,Argentina,78,70,70,75,74,74,79
2254,Bafétimbi Gomis,France,78,65,80,64,70,40,74
2255,Florian Lejeune,France,78,56,57,59,54,77,84
2256,Jefferson,Brazil,78,81,72,75,77,74,78
2257,Cristian Tello,Spain,78,92,70,70,82,24,59
2258,Mehmet Ekici,Turkey,78,75,75,81,78,57,73
2259,Paul Baysse,France,78,65,45,66,63,78,77
2260,Theo Bongonda,Belgium,78,84,70,73,81,27,51
2261,Rúben Semedo,Portugal,78,72,52,51,63,77,84
2262,Diego Llorente,Spain,78,62,40,61,59,79,73
2263,Sebastian Rudy,Germany,78,71,67,76,78,68,67
2264,Victor Nilsson Lindelöf,Sweden,78,65,43,55,59,79,76
2265,André Silva,Portugal,78,82,74,62,77,48,80
2266,Miguel Lopes,Portugal,78,76,43,70,71,74,79
2267,Emmanuel Adebayor,Togo,78,70,76,66,71,30,75
2268,Jan Ďurica,Slovakia,78,49,45,60,58,80,76
2269,Nélson Semedo,Portugal,78,90,53,64,77,71,70
2270,André Silva,Portugal,78,82,74,62,77,48,80
2271,Rogelio Funes Mori,Argentina,78,80,76,69,76,49,79
2272,Diego Buonanotte,Argentina,78,78,68,78,82,24,43
2273,Karim El Ahmadi,Morocco,78,66,61,74,76,69,75
2274,Marcos Acuña,Argentina,78,84,67,77,78,57,76
2275,Miguel Borja,Colombia,78,83,77,57,69,30,81
2276,Eric Botteghin,Brazil,78,36,38,45,50,80,83
2277,Łukasz Teodorczyk,Poland,78,77,77,63,69,25,81
2278,Nicolai Jørgensen,Denmark,78,77,78,70,76,36,77
2279,Marco Fabián,Mexico,78,72,77,75,81,36,68
2280,Sandro Wagner,Germany,78,60,79,45,68,30,82
2281,Nabil Bentaleb,Algeria,78,64,70,75,76,70,72
2282,Raphaël Guerreiro,Portugal,78,83,71,77,81,73,64
2283,Kevin Vogt,Germany,78,72,57,69,66,77,81
2284,Naby Keïta,Guinea,78,80,69,71,82,62,70
2285,Aymen Abdennour,Tunisia,78,61,56,60,56,78,81
2286,Theo Bongonda,Belgium,78,84,70,73,81,27,51
2287,Florian Lejeune,France,78,56,57,59,54,77,84
2288,Wylan Cyprien,France,78,80,74,77,80,73,80
2289,Tiémoué Bakayoko,France,78,71,49,69,74,76,79
2290,Sergej Milinković-Savić,Serbia,78,69,68,71,78,70,81
2291,Piotr Zieliński,Poland,78,82,67,78,81,62,61
2292,Robert Huth,Germany,78,41,54,48,40,78,86
2293,Troy Deeney,England,78,69,80,64,69,35,86
2294,Michail Antonio,England,78,89,73,69,80,52,82
2295,Victor Moses,Nigeria,78,84,71,71,82,66,73
2296,Renato Civelli,Argentina,78,49,53,54,42,78,79
2297,M'Baye Niang,France,78,89,74,67,82,26,67
2298,Gabriel Fernando de J...,Brazil,78,86,76,70,85,26,66
2299,Suk Hyun Jun,Korea Republic,78,77,78,58,74,35,81
2300,Roman Shishkin,Russia,78,77,61,73,72,76,67
2301,Omar El Kaddouri,Morocco,78,74,71,77,79,54,72
2302,M'Baye Niang,France,78,89,74,67,82,26,67
2303,Neven Subotić,Serbia,78,70,45,51,45,81,77
2304,Adrián Ramos,Colombia,78,82,74,66,74,37,72
2305,Lazar Marković,Serbia,78,92,66,71,83,40,56
2306,Luís Hernández,Spain,78,73,50,66,65,79,76
2307,Morgan Sanson,France,78,73,71,76,76,72,73
2308,Jozabed,Spain,78,66,73,72,74,66,65
2309,Tom Cleverley,England,78,70,69,77,78,54,64
2310,Sandro,Brazil,78,72,69,68,68,76,83
2311,Cheick Diabaté,Mali,78,59,79,60,66,25,84
2312,Alberto Aquilani,Italy,78,54,72,83,78,60,62
2313,Rubens Sambueza,Argentina,78,74,69,80,78,49,78
2314,Renato Sanches,Portugal,78,82,72,70,79,72,84
2315,John Stones,England,78,75,35,65,71,78,76
2316,Gelson Martins,Portugal,78,92,71,69,84,34,49
2317,Vincent Janssen,Netherlands,78,74,80,52,70,24,79
2318,Nemanja Radoja,Serbia,78,55,44,66,59,76,74
2319,Omar Al Soma,Syria,78,77,80,71,74,40,79
2320,Jony,Spain,78,85,72,76,76,46,65
2321,Petros,Brazil,78,73,61,68,76,76,76
2322,Victor Nilsson Lindelöf,Sweden,78,65,43,55,59,79,76
2323,Antonio Sanabria,Paraguay,78,77,75,66,81,25,66
2324,Georges-Kévin Nkoudou,France,78,92,72,70,79,35,62
2325,Sebastián Cristóforo,Uruguay,78,66,52,66,65,78,72
2326,Gonzalo Escalante,Argentina,78,66,61,68,69,76,76
2327,Rúben Semedo,Portugal,78,72,52,51,63,77,84
2328,Morales,Spain,78,89,75,71,81,51,61
2329,Wendell,Brazil,78,86,46,72,78,73,72
2330,Keita Baldé Diao,Senegal,78,91,70,70,83,29,71
2331,Duván Zapata,Colombia,78,74,77,52,72,27,78
2332,Andreas Christensen,Denmark,78,66,31,60,66,80,68
2333,Thomas Lemar,France,78,80,72,76,80,62,69
2334,Divock Origi,Belgium,78,85,74,68,76,31,73
2335,Diego Rolán,Uruguay,78,78,77,72,80,31,64
2336,Diego Llorente,Spain,78,62,40,61,59,79,73
2337,Federico Bernardeschi,Italy,78,83,70,74,82,36,64
2338,Lazar Marković,Serbia,78,92,66,71,83,40,56
2339,Morgan Sanson,France,78,73,71,76,76,72,73
2340,Alessio Romagnoli,Italy,78,67,34,48,61,80,77
2341,Ricardo Pereira,Portugal,78,86,60,75,81,76,68
2342,Jozabed,Spain,78,66,73,72,74,66,65
2343,Abdul Rahman Baba,Ghana,78,86,50,67,76,74,74
2344,Marten de Roon,Netherlands,78,66,60,71,67,76,79
2345,Abdoulaye Doucouré,France,78,71,71,73,74,71,79
2346,Felipe,Brazil,78,70,41,48,56,80,73
2347,Ben Davies,Wales,78,78,50,70,73,77,71
2348,Luís Hernández,Spain,78,73,50,66,65,79,76
2349,Santiago Gentiletti,Argentina,78,69,36,58,62,79,73
2350,Marcelo,Brazil,78,74,28,49,53,80,73
2351,Joel Campbell,Costa Rica,78,88,73,74,78,42,74
2352,Mário Rui,Portugal,78,86,49,70,77,73,70
2353,M'Baye Niang,France,78,89,74,67,82,26,67
2354,Christoph Kramer,Germany,78,54,45,68,72,76,76
2355,Konstantinos Fortounis,Greece,78,75,75,76,79,38,66
2356,Rodrigo Moledo,Brazil,78,66,40,50,57,77,82
2357,Fernando,Brazil,78,76,65,68,66,78,80
2358,Eric Dier,England,78,61,60,71,62,79,82
2359,Salif Sané,Senegal,78,64,47,65,67,81,81
2360,Recio,Spain,78,56,66,74,73,71,74
2361,Nicola Sansone,Italy,78,82,72,72,83,34,65
2362,Gastón Ramírez,Uruguay,78,74,75,76,80,41,62
2363,Aïssa Mandi,Algeria,78,68,46,73,69,77,73
2364,Cédric,Portugal,78,78,68,72,76,75,72
2365,Nacer Chadli,Belgium,78,77,77,75,78,45,77
2366,Cristian Tello,Spain,78,92,70,70,82,24,59
2367,Heung Min Son,Korea Republic,78,86,81,70,80,25,61
2368,Vicente Gómez,Spain,78,53,59,74,71,71,72
2369,Dennis Praet,Belgium,78,75,69,78,76,53,66
2370,Bruno Martins Indi,Netherlands,78,61,43,59,58,78,81
2371,Jordy Clasie,Netherlands,78,66,51,80,76,66,74
2372,Vincent Aboubakar,Cameroon,78,82,75,70,77,26,80
2373,Pablo Sarabia,Spain,78,77,69,77,83,30,54
2374,Nampalys Mendy,France,78,75,55,72,74,76,80
2375,Rodrigo,Spain,78,84,76,70,79,32,62
2376,Philipp Wollscheid,Germany,78,51,39,52,41,79,76
2377,Marco Höger,Germany,78,57,72,75,73,77,81
2378,Papy Djilobodji,Senegal,78,71,48,54,52,77,82
2379,Mexer,Mozambique,78,69,48,59,63,79,77
2380,Enzo Pérez,Argentina,78,70,70,75,74,74,79
2381,Suk Hyun Jun,Korea Republic,78,77,78,58,74,35,81
2382,Charlie Austin,England,78,70,79,56,68,40,76
2383,Willian José,Brazil,78,66,77,62,72,38,75
2384,Andros Townsend,England,78,89,75,72,80,32,62
2385,Hernán Pérez,Paraguay,78,80,73,70,80,28,72
2386,Mattia Destro,Italy,78,77,76,60,74,24,68
2387,Martin Braithwaite,Denmark,78,85,76,73,80,34,78
2388,Nemanja Gudelj,Serbia,78,62,70,78,68,71,86
2389,Davy Pröpper,Netherlands,78,69,73,73,75,62,76
2390,Cenk Tosun,Turkey,78,75,77,66,73,30,76
2391,Guram Kashia,Georgia,78,58,28,62,60,77,80
2392,Emanuele Giaccherini,Italy,78,78,70,76,83,62,63
2393,Romain Hamouma,France,78,79,77,77,79,43,67
2394,Allan-Roméo Nyom,Cameroon,78,77,47,63,64,78,84
2395,Fontàs,Spain,78,32,48,69,61,79,68
2396,Edwin Cardona,Colombia,78,70,78,74,78,47,76
2397,Diego Reyes,Mexico,78,68,46,59,68,80,70
2398,Juraj Kucka,Slovakia,78,69,73,74,76,73,87
2399,Sandro,Brazil,78,72,69,68,68,76,83
2400,Tolgay Arslan,Germany,78,75,71,78,83,63,71
2401,Xandão,Brazil,78,53,42,53,57,79,79
2402,Adem Ljajić,Serbia,78,80,74,75,83,32,60
2403,Iago Falqué,Spain,78,80,69,74,82,33,56
2404,Tom Cleverley,England,78,70,69,77,78,54,64
2405,Muniain,Spain,78,82,70,72,82,43,53
2406,Susaeta,Spain,78,74,71,82,78,28,64
2407,Sebastian Rudy,Germany,78,71,67,76,78,68,67
2408,Jonathas,Brazil,78,70,79,58,71,31,80
2409,Volkan Şen,Turkey,78,84,68,73,84,36,61
2410,Bas Dost,Netherlands,78,61,80,49,54,42,74
2411,Miguel Lopes,Portugal,78,76,43,70,71,74,79
2412,Thomas Heurtaux,France,78,68,43,50,56,80,74
2413,Senad Lulić,Bosnia Herzegovina,78,81,72,76,78,71,80
2414,Cheick Diabaté,Mali,78,59,79,60,66,25,84
2415,Lewis Holtby,Germany,78,70,68,79,79,64,73
2416,Juanfran,Spain,78,80,62,70,75,72,76
2417,Jefferson,Brazil,78,81,72,75,77,74,78
2418,Omar El Kaddouri,Morocco,78,74,71,77,79,54,72
2419,Maurício,Brazil,78,69,47,52,54,79,80
2420,Carlos Zambrano,Peru,78,67,49,58,64,76,80
2421,Mame Diouf,Senegal,78,87,76,56,68,42,77
2422,Alberto Paloschi,Italy,78,77,72,56,73,22,80
2423,Bernardo Espinosa,Colombia,78,66,44,60,50,78,79
2424,Odion Ighalo,Nigeria,78,81,73,56,78,40,75
2425,Benjamin Moukandjo,Cameroon,78,91,76,68,78,29,64
2426,Maurício,Brazil,78,74,73,76,77,75,72
2427,Mehdi Carcela-Gonzalez,Morocco,78,85,72,73,84,33,53
2428,Gregory van der Wiel,Netherlands,78,81,64,71,76,74,74
2429,Pablo Piatti,Argentina,78,83,70,73,81,42,57
2430,Sebastian Langkamp,Germany,78,60,27,47,44,81,74
2431,Neven Subotić,Serbia,78,70,45,51,45,81,77
2432,Henri Saivet,Senegal,78,77,71,79,80,63,70
2433,Raúl Bobadilla,Paraguay,78,73,78,70,76,37,86
2434,Andy Carroll,England,78,67,78,62,68,49,86
2435,Koo Ja Cheol,Korea Republic,78,74,76,74,81,56,66
2436,Marek Suchý,Czech Republic,78,76,52,57,65,77,81
2437,Ki Sung Yueng,Korea Republic,78,66,74,81,76,62,71
2438,Charles Kaboré,Burkina Faso,78,73,61,71,71,76,80
2439,Papa Kouli Diop,Senegal,78,59,66,69,68,74,85
2440,Etienne Capoue,France,78,60,62,70,70,76,81
2441,Paul Baysse,France,78,65,45,66,63,78,77
2442,Cristian Zapata,Colombia,78,67,32,46,54,81,80
2443,Alessandro Matri,Italy,78,77,76,58,72,29,70
2444,Adrián Ramos,Colombia,78,82,74,66,74,37,72
2445,Valter Birsa,Slovenia,78,75,70,78,79,37,70
2446,Felipe Caicedo,Ecuador,78,73,76,62,72,47,82
2447,Siqueira,Brazil,78,77,66,75,80,74,76
2448,Luca Antonelli,Italy,78,79,58,69,72,77,77
2449,Zurutuza,France,78,68,67,77,77,65,70
2450,Cheick Tioté,Ivory Coast,78,68,57,66,71,77,88
2451,Jack Cork,England,78,59,54,69,73,75,74
2452,Lee Cattermole,England,78,68,58,69,68,76,80
2453,Ron Vlaar,Netherlands,78,53,57,58,57,80,81
2454,Salvatore Bocchetti,Italy,78,74,51,55,61,78,77
2455,Ignazio Abate,Italy,78,88,51,69,76,73,77
2456,Rasmus Elm,Sweden,78,51,71,83,74,65,61
2457,Vitaliy Denisov,Uzbekistan,78,84,51,66,67,76,77
2458,Roman Shishkin,Russia,78,77,61,73,72,76,67
2459,Alan Kasaev,Russia,78,83,71,74,79,32,61
