,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
1858,Franck Tabanou,France,74,79,73,75,75,64,42
1859,André Luiz,Brazil,74,70,60,54,45,76,83
1860,Nano,Spain,74,65,43,60,60,78,70
1861,Lewis McGugan,England,74,72,62,65,70,78,57
1862,Nick Blackman,England,74,74,81,60,70,55,80
1863,Jamie Murphy,Scotland,74,74,77,62,72,57,72
1864,Grégory Pujol,France,74,72,82,69,80,65,78
1865,Philipp Wollscheid,Germany,74,74,45,65,55,80,82
1866,Wes Morgan,England,74,74,29,45,59,84,86
1867,David Ferreira,Colombia,74,76,75,73,76,68,55
1868,Caleb Folan,Republic of Ireland,74,82,74,48,74,58,70
1869,Jámison Olave,Colombia,74,72,34,50,49,80,79
1870,Damien Perquis,France,74,71,41,59,51,76,80
1871,Atsuto Uchida,Japan,74,78,53,80,78,71,71
1872,Francesco Lodi,Italy,74,74,82,76,77,63,64
1873,Sung-Yueng Ki,Korea Republic,74,70,75,82,81,65,66
1874,Andrea Caracciolo,Italy,74,71,77,52,75,64,84
1875,Álvaro Rafael González,Uruguay,74,79,60,79,74,73,64
1876,Carlos Grossmüller,Uruguay,74,59,77,77,73,62,62
1877,Mijat Marić,Switzerland,74,64,70,66,54,78,69
1878,Xherdan Shaqiri,Switzerland,74,73,64,71,80,70,55
1879,Alain Traoré,Burkina Faso,74,74,79,65,77,44,72
1880,Manuel Da Costa,Portugal,74,70,24,42,68,76,84
1881,Roman Shishkin,Russia,74,79,58,74,71,72,70
1882,Rodríguez,Spain,74,72,45,64,53,76,84
1883,Georgi Peev,Bulgaria,74,75,75,82,75,65,60
1884,Alexandr Samedov,Russia,74,76,69,81,73,57,54
1885,Nenad Djordjević,Serbia,74,68,64,76,69,72,79
1886,Matt Fryatt,England,74,70,80,66,76,59,66
1887,Omar Gonzalez,United States,74,64,45,55,50,78,83
1888,José Fonte,Portugal,74,71,40,61,62,81,84
1889,John Sutton,England,74,75,79,50,73,58,82
1890,Luciano Becchio,Argentina,74,70,75,60,70,66,90
1891,Leon Best,Republic of Ireland,74,72,78,51,65,60,69
1892,Mikael Lustig,Sweden,74,79,62,72,72,76,76
1893,Mikkel Diskerud,United States,74,76,75,71,81,54,46
1894,André Muri,Norway,74,71,57,53,38,73,84
1895,Anthony Ujah,Nigeria,74,76,80,50,72,54,56
1896,Tom Høgli,Norway,74,78,50,65,60,80,64
1897,Emanuel Igiebor,Nigeria,74,76,74,71,81,72,61
1898,Niklas Moisander,Finland,74,77,47,80,71,75,72
1899,Michel Breuer,Netherlands,74,72,55,56,60,72,69
1900,Ragnar Klavan,Estonia,74,73,46,74,67,75,76
1901,Pontus Wernbloom,Sweden,74,72,66,70,58,74,86
1902,Bony Wilfried,Ivory Coast,74,78,73,59,83,63,83
1903,Oussama Assaidi,Morocco,74,80,75,64,80,48,45
1904,Viktor Elm,Sweden,74,65,79,77,70,74,77
1905,Ragnar Sigurdsson,Iceland,74,76,52,49,37,76,77
1906,Miralem Sulejmani,Serbia,74,84,79,61,79,54,52
1907,Mauricio Molina,Colombia,74,80,80,82,79,57,56
1908,Josh Simpson,Canada,74,74,70,77,74,52,56
1909,Carlinhos Paraíba,Brazil,74,80,78,80,80,65,64
1910,Henrique,Brazil,74,77,82,62,79,59,64
1911,Kolbeinn Sigthórsson,Iceland,74,76,83,50,73,51,64
1912,Oribe Peralta,Mexico,74,75,80,68,74,53,71
1913,Jonathan Soriano,Spain,74,79,79,70,73,56,68
1914,Sigurd Rushfeldt,Norway,74,75,82,58,57,59,80
1915,Evgeniy Savin,Russia,74,75,79,72,73,54,70
1916,Luis García,Spain,74,75,74,74,83,61,62
1917,Chris Wondolowski,United States,74,76,79,55,65,56,77
1918,Julian De Guzman,Canada,74,82,60,80,76,76,71
1919,Anthony Gerrard,England,74,70,50,55,63,74,80
1920,Patric,Brazil,74,87,51,64,80,73,62
1921,Guilherme,Brazil,74,84,53,65,75,75,65
1922,Wesley Hoolahan,Republic of Ireland,74,80,77,72,84,58,58
1923,Scott Sinclair,England,74,87,73,68,84,46,52
1924,Grant Holt,England,74,71,82,45,71,66,74
1925,David Templeton,Scotland,74,76,74,65,81,56,60
1926,Shane Long,Republic of Ireland,74,92,80,55,72,50,74
1927,Andrés Mendoza,Peru,74,81,78,50,75,52,68
1928,Adil Hermach,Morocco,74,68,76,79,75,78,65
1929,Craig Beattie,Scotland,74,75,80,62,70,54,72
1930,Jonathan Howson,England,74,75,85,70,70,61,65
1931,Christian Tiffert,Germany,74,76,70,80,80,67,56
1932,Jean,Brazil,74,83,68,74,76,73,68
1933,Kyle Lafferty,Northern Ireland,74,80,78,46,65,62,82
1934,Tomás Rincón,Venezuela,74,75,52,70,74,79,60
1935,Roberto Rosales,Venezuela,74,79,65,80,80,74,69
1936,César Arzo,Spain,74,71,58,66,59,80,77
1937,Albácar,Spain,74,78,75,76,76,76,58
1938,Oscar,Brazil,74,80,77,79,79,51,60
1939,Leonardo Silva,Brazil,74,74,55,48,41,75,88
1940,Kris Commons,Scotland,74,75,80,78,81,50,49
1941,Ashley Williams,Wales,74,73,49,62,62,74,81
1942,Andy King,Wales,74,68,70,80,75,68,72
1943,Adrián,Spain,74,83,75,60,80,56,75
1944,Yuto Nagatomo,Japan,74,83,50,70,70,70,59
1945,Philipp Bargfrede,Germany,74,74,61,72,74,71,58
1946,Jobson,Brazil,74,82,69,63,85,54,60
1947,Fredy Montero,Colombia,74,79,73,54,76,56,58
1948,David Hoilett,Canada,74,86,68,65,76,52,68
1949,Pierre-Emerick Aubame...,Gabon,74,84,68,60,76,50,76
1950,Lewis Holtby,Germany,74,80,67,70,77,50,52
1951,Marlos,Brazil,74,86,69,73,86,57,58
1952,Beto,Brazil,74,73,72,72,70,61,71
1953,Miguel Vítor,Portugal,74,72,34,52,49,73,78
1954,Alan Kardec,Brazil,74,77,77,58,77,60,82
1955,Jack Collison,Wales,74,67,64,75,70,74,76
1956,Toby Alderweireld,Belgium,74,71,55,69,63,71,74
1957,Anthony Mounier,France,74,79,67,70,72,54,64
1958,Martin Fenin,Czech Republic,74,79,65,62,74,54,68
1959,Jermaine Beckford,England,74,85,68,48,61,58,70
1960,Cédric Mongongu,DR Congo,74,74,34,66,49,73,72
1961,Gary Hooper,England,74,72,71,57,73,56,67
1962,Craig Gardner,England,74,71,76,75,67,72,66
1963,Wout Brama,Netherlands,74,72,53,77,68,75,66
1964,Stefano Okaka,Italy,74,80,69,48,68,61,78
1965,Cristián Zapata,Colombia,74,70,48,60,53,72,72
1966,Sebastian Prödl,Austria,74,69,31,49,32,73,78
1967,Ilsinho,Brazil,74,80,70,76,84,71,63
1968,David Goodwillie,Scotland,74,83,70,49,81,56,60
1969,Adrián,Spain,74,81,69,60,77,56,71
1970,Mark Reynolds,Scotland,74,72,20,60,47,72,78
1971,Jonathan Pereira,Spain,74,87,68,64,80,49,60
1972,Michael Mancienne,England,74,72,41,71,61,68,80
1973,Sebastián Eguren,Uruguay,74,69,57,71,60,75,76
1974,Andrea Masiello,Italy,74,80,55,66,59,77,68
1975,Alexandr Ryazantsev,Russia,74,71,55,77,77,69,69
1976,Mert Nobre,Brazil,74,75,67,54,65,59,82
1977,Somen Tchoyi,Cameroon,74,81,67,67,75,69,70
1978,Jérémy Clément,France,74,72,65,75,75,73,68
1979,Andrea Coda,Italy,74,68,38,59,51,72,72
1980,Jorge Wagner,Brazil,74,69,73,79,74,68,72
1981,Alexander Baumjohann,Germany,74,77,69,70,78,53,57
1982,Davide Biondini,Italy,74,76,61,76,70,73,70
1983,Abdoulay Konko,France,74,81,58,72,74,72,75
1984,Víctor Hugo Montaño,Colombia,74,78,69,63,75,63,68
1985,Stephen Hunt,Republic of Ireland,74,76,70,69,74,67,66
1986,Jonathan Pitroipa,Burkina Faso,74,93,59,62,74,44,53
1987,Tobias Weis,Germany,74,78,59,74,71,76,58
1988,Mathieu Debuchy,France,74,77,63,76,70,71,72
1989,Henrique,Brazil,74,69,48,57,40,71,81
1990,Juca,Brazil,74,69,78,81,75,72,62
1991,Mads Junker,Denmark,74,77,71,62,69,60,72
1992,Danny Koevermans,Netherlands,74,66,74,53,64,64,79
1993,Jiří Jarošík,Czech Republic,74,63,58,66,65,74,66
1994,Héctor Bracamonte,Argentina,74,71,71,60,70,68,80
1995,Dmitriy Khokhlov,Russia,74,64,72,79,71,71,67
1996,Gabi,Spain,74,74,67,74,69,69,58
1997,Óscar Serrano,Spain,74,83,69,68,77,53,62
1998,Serdar Özkan,Turkey,74,78,56,71,81,54,55
1999,Albert Bunjaku,Switzerland,74,76,70,50,71,56,72
2000,Lucas Lobos,Argentina,74,71,72,74,74,60,64
2001,Germán Denis,Argentina,74,70,69,56,71,67,82
2002,Alessandro Lucarelli,Italy,74,70,57,66,58,74,75
2003,Michael Kightly,England,74,78,62,71,81,53,48
2004,Paulo Da Silva,Paraguay,74,64,58,65,58,70,78
2005,Kevin Thomson,Scotland,74,75,62,76,78,73,68
2006,Joris Marveaux,France,74,63,55,69,59,74,74
2007,Pável Pardo,Mexico,74,71,72,77,67,74,63
2008,Blerim Džemaili,Switzerland,74,74,70,75,73,72,62
2009,Peter Osaze Odemwingie,Nigeria,74,82,75,65,72,58,76
2010,Shalrie Joseph,Grenada,74,75,66,67,68,74,76
2011,Daniele Portanova,Italy,74,65,42,51,34,72,76
2012,Pablo,Spain,74,55,40,55,48,71,75
2013,Kléber,Brazil,74,74,71,78,76,69,60
2014,Andrea Mantovani,Italy,74,75,43,66,57,73,72
2015,Jermaine Pennant,England,74,78,64,75,75,57,56
2016,Simone Tiribocchi,Italy,74,75,75,54,66,64,69
2017,Michele Marcolini,Italy,74,74,74,76,73,69,66
2018,Franck Béria,France,74,79,53,74,65,74,70
2019,Jiří Štajner,Czech Republic,74,73,73,69,77,60,72
2020,Mario,Spain,74,73,46,52,49,71,78
2021,Paweł Brożek,Poland,74,72,73,61,73,53,60
2022,Grétar Rafn Steinsson,Iceland,74,62,51,70,61,72,70
2023,David Hellebuyck,France,74,75,79,74,74,62,69
2024,Steve Caldwell,Scotland,74,70,39,52,46,72,80
2025,Robbie Blake,England,74,74,78,76,78,52,50
2026,Nicky Shorey,England,74,64,51,74,62,72,72
2027,Michael Chopra,England,74,76,71,57,73,63,68
2028,Andy Reid,Republic of Ireland,74,67,75,77,76,63,42
2029,Cesare Natali,Italy,74,64,44,62,51,73,72
2030,Soriano,Spain,74,66,71,65,68,74,75
2031,Omar Milanetto,Italy,74,68,65,79,72,72,56
2032,Francesco Tavano,Italy,74,76,74,63,76,59,65
2033,Peter Wisgerhof,Netherlands,74,65,46,58,56,73,74
2034,Grégory Thil,France,74,77,73,67,67,57,70
2035,Steffen Iversen,Norway,74,70,73,61,62,67,91
2036,Simon Davies,Wales,74,74,67,74,75,59,64
2037,Philippe Senderos,Switzerland,74,63,35,47,36,73,81
2038,Igor de Camargo,Belgium,74,73,71,69,72,68,84
2039,Arthur Boka,Ivory Coast,74,78,48,73,75,70,58
2040,Shaun Maloney,Scotland,74,78,74,70,78,51,56
2041,Marius Stankevicius,Lithuania,74,72,67,71,58,74,77
2042,Saša Papac,Bosnia Herzegovina,74,68,38,68,66,74,74
2043,Valdo,Spain,74,82,66,68,78,54,64
2044,Aaron Mokoena,South Africa,74,68,44,61,68,75,78
2045,Markus Rosenberg,Sweden,74,79,74,51,70,56,76
2046,Fábio Rochemback,Brazil,74,72,75,78,72,75,64
2047,Pascal Chimbonda,France,74,79,50,67,73,75,86
2048,Fabio Liverani,Italy,74,61,71,81,70,65,58
2049,Gaël Givet,France,74,63,33,59,51,71,76
2050,Gaël Danic,France,74,80,69,71,74,56,56
2051,Zdeněk Grygera,Czech Republic,74,70,59,68,62,72,76
2052,Zlatan Bajramović,Bosnia Herzegovina,74,64,70,75,71,71,74
2053,Peer Kluge,Germany,74,71,60,74,71,71,68
2054,Pontus Farnerud,Sweden,74,76,70,73,76,71,70
2055,Stéphane Dalmat,France,74,77,72,76,75,61,64
2056,Jan Vennegoor of Hess.,Netherlands,74,75,73,49,64,64,80
2057,Ewerthon,Brazil,74,86,70,62,79,49,70
2058,Kléberson,Brazil,74,78,71,78,70,70,64
2059,Rade Prica,Sweden,74,75,74,55,74,59,78
2060,Hélder Postiga,Portugal,74,77,71,63,74,59,76
2061,Steed Malbranque,France,74,69,72,69,80,56,48
2062,Maciej Żurawski,Poland,74,75,76,47,76,47,68
2063,Timmy Simons,Belgium,74,64,59,65,62,72,73
2064,Albert Meyong Zé,Cameroon,74,77,74,63,72,65,74
2065,Titus Bramble,England,74,74,42,54,43,70,80
2066,Peguy Luyindula,France,74,78,72,67,73,57,76
2067,Habib Beye,Senegal,74,74,43,66,61,73,74
2068,Casquero,Spain,74,71,72,78,71,73,60
2069,Manuele Blasi,Italy,74,70,39,71,56,75,66
2070,Freddie Ljungberg,Sweden,74,75,73,70,75,60,56
2071,Marek Jankulovski,Czech Republic,74,75,69,78,74,73,68
2072,Hakan Yakin,Switzerland,74,68,78,72,71,58,60
2073,Luís Boa Morte,Portugal,74,79,70,70,77,59,60
2074,Kevin Phillips,England,74,64,77,56,65,52,74
2075,Eliseu,Portugal,74,88,66,66,73,60,64
2076,Tamudo,Spain,74,75,74,66,77,53,66
2077,Mido,Egypt,74,64,71,56,75,64,86
2078,Martin Stranzl,Austria,74,74,53,68,64,71,76
2079,Mancini,Brazil,74,80,68,68,82,60,53
2080,Massimo Donati,Italy,74,65,66,73,75,68,70
2081,Giampiero Pinzi,Italy,74,74,68,74,71,73,67
2082,Phil Jones,England,74,68,41,59,49,71,77
2083,Víctor Ruíz,Spain,74,70,46,61,53,71,72
2084,Eyong Tarkang Enoh,Cameroon,74,74,35,60,64,76,70
2085,Nicolas N'Koulou Ndou...,Cameroon,74,73,38,64,65,72,70
2086,Alberto Paloschi,Italy,74,80,67,47,72,53,76
2087,Franco di Santo,Argentina,74,72,73,52,70,55,79
2088,Tomáš Hubočan,Slovakia,74,78,51,57,64,73,68
2089,Gaël Kakuta,France,74,79,63,62,81,44,60
2090,Ignacio González,Uruguay,74,70,75,71,75,59,62
2091,Adel Taarabt,Morocco,74,77,70,68,87,54,52
2092,Marek Kulič,Czech Republic,74,80,72,58,81,57,71
2093,Canella,Spain,74,83,58,67,71,74,64
2094,Clément Chantôme,France,74,72,56,75,71,80,78
2095,Cristian Riveros,Paraguay,74,69,70,78,70,68,69
2096,David Fuster,Spain,74,74,72,70,76,51,66
2097,Ukra,Portugal,74,83,66,69,76,55,65
2098,Aquivaldo Mosquera,Colombia,74,71,50,59,55,73,74
2099,Morgan Amalfitano,France,74,71,70,76,72,70,59
2100,Issiar Dia,Senegal,74,85,70,66,73,57,64
2101,Paulo Machado,Portugal,74,73,74,77,75,64,58
2102,Alessandro Diamanti,Italy,74,75,76,74,78,66,56
2103,Ilan,Brazil,74,76,75,59,75,62,72
2104,Nicola Pozzi,Italy,74,75,71,65,71,58,77
2105,Edgar Dueñas,Mexico,74,70,54,66,64,71,74
2106,Pirmin Schwegler,Switzerland,74,78,61,74,74,70,64
2107,Neri Cardozo,Argentina,74,80,68,71,78,51,54
2108,Gustavo Colman,Argentina,74,69,68,76,73,65,56
2109,Hameur Bouazza,Algeria,74,86,65,58,80,58,60
2110,Michael Fink,Germany,74,72,67,72,64,73,75
2111,Gianluca Comotto,Italy,74,75,61,68,67,72,72
2112,Dmitriy Loskov,Russia,74,62,69,75,70,55,55
2113,Mario Bermejo,Spain,74,72,72,50,66,66,88
2114,David Barral,Spain,74,80,72,58,76,60,72
2115,Oscar Wendt,Sweden,74,78,65,75,68,75,63
2116,Róbert Vittek,Slovakia,74,79,74,65,74,59,74
2117,Craig Conway,Scotland,74,77,56,71,81,60,38
2118,Lino,Brazil,74,80,76,80,78,73,72
2119,Hassan Yebda,Algeria,74,73,62,74,74,74,81
2120,Chris Baird,Northern Ireland,74,68,58,72,60,73,76
2121,Salvatore Aronica,Italy,74,74,43,57,58,72,65
2122,Sergio García,Spain,74,78,73,68,77,55,68
2123,Edu Dracena,Brazil,74,70,53,53,54,70,79
2124,Juanito,Spain,74,64,50,60,53,71,76
2125,Stefano Lucchini,Italy,74,72,39,53,52,71,74
2126,Marco Donadel,Italy,74,75,66,72,69,73,64
2127,Ricardo Fuller,Jamaica,74,74,72,56,75,62,73
2128,Juanma Ortiz,Spain,74,80,71,67,75,68,64
2129,Carmelo,Spain,74,75,63,68,80,60,57
2130,Nenad Milijaš,Serbia,74,59,80,81,62,72,71
2131,Eduardo Salvio,Argentina,74,84,66,63,84,55,68
2132,Steven N'Zonzi,France,74,71,58,70,58,75,75
2133,Christian Träsch,Germany,74,77,61,66,68,75,72
2134,Federico Macheda,Italy,74,75,74,50,69,54,71
2135,Fran Mérida,Spain,74,79,73,72,78,55,45
2136,Andy Carroll,England,74,73,69,60,68,59,82
2137,Diego Costa,Brazil,74,81,72,53,81,56,66
2138,Charlie Davies,United States,74,90,68,52,77,60,66
2139,Cleber Santana,Brazil,74,71,73,78,79,70,66
2140,Milan Stepanov,Serbia,74,67,49,57,46,74,70
2141,Ayoze,Spain,74,84,66,64,75,54,48
2142,Paolo De Ceglie,Italy,74,84,67,72,71,71,68
2143,Moussa Sow,France,74,77,72,62,75,60,70
2144,Cisma,Spain,74,79,62,69,71,71,73
2145,Lorenzo De Silvestri,Italy,74,84,58,71,69,73,72
2146,Mehdi Lacen,Algeria,74,74,60,74,72,72,62
2147,Ari,Brazil,74,79,70,60,73,62,74
2148,Wagner,Brazil,74,76,71,72,78,56,63
2149,Bruno Gama,Portugal,74,80,65,72,77,62,56
2150,Pablo Barrientos,Argentina,74,77,70,75,80,59,62
2151,Otman Bakkal,Netherlands,74,74,68,72,74,61,60
2152,Christian Gentner,Germany,74,73,71,79,69,73,75
2153,Charlie Adam,Scotland,74,67,75,76,71,67,70
2154,Vadim Demidov,Norway,74,74,55,63,47,71,75
2155,Ibson,Brazil,74,78,72,76,78,67,68
2156,Paolo Sammarco,Italy,74,75,67,74,71,74,70
2157,Hérita Ilunga,DR Congo,74,76,52,69,65,75,74
2158,Francis,Spain,74,80,51,68,68,74,63
2159,Gökhan Zan,Turkey,74,68,44,60,41,73,83
2160,Roland Juhász,Hungary,74,58,55,56,53,73,73
2161,Darío Verón,Paraguay,74,72,58,59,53,73,73
2162,Roel Brouwers,Netherlands,74,67,44,48,48,72,80
2163,David Rozehnal,Czech Republic,74,69,40,63,40,71,79
2164,Marc Janko,Austria,74,67,74,45,62,60,74
2165,Giulio Migliaccio,Italy,74,70,59,68,59,73,79
2166,Gianluca Grava,Italy,74,74,32,57,48,68,68
2167,Khalid Boulahrouz,Netherlands,74,69,40,60,38,72,74
2168,Ayoze,Spain,74,82,46,68,68,74,66
2169,Pablo García,Uruguay,74,71,63,71,70,78,70
2170,Václav Svěrkoš,Czech Republic,74,77,74,62,75,49,72
2171,Mehmet Yıldız,Turkey,74,72,72,54,66,69,68
2172,Ömer Erdoğan,Turkey,74,69,22,52,45,70,78
2173,De Lucas,Spain,74,74,72,78,73,55,60
2174,Johan Audel,France,74,78,72,69,76,59,68
2175,Clemens Fritz,Germany,74,83,58,71,73,73,72
2176,Fernandinho,Brazil,74,82,73,64,84,63,56
2177,Séamus Coleman,Republic of Ireland,74,75,50,73,69,75,67
2178,Fabian Boll,Germany,73,70,80,70,75,75,78
2179,Ivelin Popov,Bulgaria,73,74,68,66,75,63,64
2180,Magnus Wikström,Sweden,73,62,48,50,33,77,74
2181,Choi Chul Soon,Korea Republic,73,73,33,72,67,77,64
2182,Francesco Bega,Italy,73,62,60,67,48,75,77
2183,Simeon Jackson,Canada,73,83,79,51,72,51,65
2184,Aurélien Collin,France,73,70,70,54,52,75,80
2185,Elliott Bennett,England,73,88,55,77,81,59,51
2186,Timothy Derijck,Belgium,73,67,65,55,67,77,81
2187,Davy De Fauw,Belgium,73,71,55,74,63,70,68
2188,Filip Đuričić,Serbia,73,80,78,72,79,45,40
2189,Márcio Araújo,Brazil,73,77,60,71,77,73,65
2190,Pascal Berenguer,France,73,69,63,70,56,73,72
2191,Osvaldo Alonso,Cuba,73,78,60,75,71,72,70
2192,Kim Jae Sung,Korea Republic,73,75,77,77,72,63,62
2193,Libor Kozák,Czech Republic,73,74,76,36,73,57,79
2194,Danny Mwanga,DR Congo,73,75,74,59,70,49,71
2195,Oscar,Brazil,73,79,72,77,76,51,57
2196,Manoel,Brazil,73,84,52,60,62,74,82
2197,Nenad Tomovic,Serbia,73,74,40,57,44,70,76
2198,Milo Bašic,Montenegro,73,72,52,58,63,71,80
2199,Georgiy Schennikov,Russia,73,80,51,68,65,72,69
2200,Ivan Obradović,Serbia,73,83,55,72,70,68,66
2201,Peter Pekarik,Slovakia,73,75,50,68,69,68,62
2202,Franco Zuculini,Argentina,73,73,60,76,73,68,64
2203,Georg Niedermeier,Germany,73,71,33,67,46,71,76
2204,Ariel Nahuelpan,Argentina,73,72,72,48,67,66,76
2205,Junior Stanislas,England,73,80,72,67,76,49,45
2206,Marcel Schmelzer,Germany,73,76,58,70,66,72,66
2207,Riccardo Meggiorini,Italy,73,76,67,59,71,61,73
2208,Matias Suarez,Argentina,73,79,71,64,77,52,60
2209,Sergey Parshivlyuk,Russia,73,78,59,68,74,74,70
2210,Leroy Fer,Netherlands,73,75,72,71,74,77,80
2211,Djalma,Angola,73,83,69,66,77,61,58
2212,Carlinhos Paraíba,Brazil,73,79,68,78,77,65,64
2213,Luis Morán,Spain,73,81,61,66,76,55,61
2214,Siphiwe Tshabalala,South Africa,73,85,64,69,69,56,48
2215,Slobodan Rajković,Serbia,73,61,33,42,45,73,76
2216,Nabil El Zhar,Morocco,73,80,66,68,81,57,55
2217,Mathias Jørgensen,Denmark,73,76,29,54,48,72,72
2218,Cheikh M'Bengué,France,73,78,30,74,64,70,65
2219,Jo Inge Berget,Norway,73,74,73,68,75,57,56
2220,Nikica Jelavić,Croatia,73,73,71,48,73,58,74
2221,Marek Suchý,Czech Republic,73,72,55,59,63,66,77
2222,Federico Fazio,Argentina,73,66,40,51,62,71,76
2223,Maurice Edu,United States,73,78,63,68,71,76,69
2224,Arana,Spain,73,75,75,77,72,54,48
2225,Eder,Brazil,73,78,74,64,78,57,56
2226,Abdel Kader Ghezzal,Algeria,73,76,71,63,73,63,69
2227,Martin Harnik,Austria,73,79,68,67,74,65,74
2228,Mobido Diakité,France,73,68,39,53,37,72,78
2229,Ümit Korkmaz,Austria,73,81,62,70,79,56,54
2230,Héctor Mancilla,Chile,73,74,71,63,73,60,75
2231,Jan Rosenthal,Germany,73,73,73,72,74,58,68
2232,Aleksandar Luković,Serbia,73,73,57,71,68,73,74
2233,Stanislav Šesták,Slovakia,73,86,66,59,73,52,63
2234,Marek Sapara,Slovakia,73,72,74,76,69,66,61
2235,Felipe Caicedo,Ecuador,73,78,72,58,73,67,70
2236,Jairo Campos,Ecuador,73,77,56,56,56,72,70
2237,Luton Shelton,Jamaica,73,93,65,51,76,51,68
2238,Christoph Leitgeb,Austria,73,77,67,72,79,67,54
2239,Torrejón,Spain,73,66,39,54,47,72,72
2240,Daniele Dessena,Italy,73,74,68,70,71,71,70
2241,Mikel Gonzalez,Spain,73,73,43,56,50,70,72
2242,Zé Roberto,Brazil,73,77,71,76,79,52,60
2243,Thomas Enevoldsen,Denmark,73,80,72,67,76,65,56
2244,Cheik Ismael Tioté,Ivory Coast,73,76,56,66,77,77,70
2245,José Enrique,Spain,73,77,59,73,65,71,65
2246,Miku,Venezuela,73,77,71,53,71,61,72
2247,André Bahia,Brazil,73,71,43,55,64,67,80
2248,Christian Eichner,Germany,73,68,61,75,69,71,66
2249,Adrian Ricchiuti,Argentina,73,75,68,75,78,58,53
2250,Sylvan Ebanks-Blake,England,73,83,68,45,75,52,61
2251,Jan Šimůnek,Czech Republic,73,70,36,53,53,69,76
2252,Danilinho,Brazil,73,81,70,70,77,54,61
2253,Valera,Spain,73,81,54,72,71,68,68
2254,Targino,Portugal,73,86,65,67,73,62,62
2255,Stuart Holden,United States,73,79,71,76,73,61,58
2256,Lee Wallace,Scotland,73,81,34,65,65,75,72
2257,Wellington Paulista,Brazil,73,76,74,58,65,60,84
2258,Matthew Jarvis,England,73,78,56,73,74,56,54
2259,Jonny Magallón,Mexico,73,73,50,68,57,73,74
2260,Michele Canini,Italy,73,70,45,67,51,72,78
2261,André Ooijer,Netherlands,73,64,45,58,51,70,76
2262,Zapater,Spain,73,75,65,78,73,68,62
2263,Loukas Vyntra,Greece,73,74,64,69,61,72,68
2264,Erwin Hoffer,Austria,73,85,68,57,72,53,65
2265,Marco Padalino,Switzerland,73,82,64,69,74,68,61
2266,Jean Beausejour,Chile,73,79,69,68,75,70,62
2267,Andreas Ottl,Germany,73,65,54,65,65,72,74
2268,Christophe Berra,Scotland,73,67,15,52,48,70,78
2269,Edison Méndez,Ecuador,73,75,75,77,72,67,63
2270,Edson Braafheid,Netherlands,73,80,46,69,70,71,66
2271,Jonathan Legear,Belgium,73,86,69,64,75,54,64
2272,Rob Friend,Canada,73,67,71,45,63,64,86
2273,Manuel Pasqual,Italy,73,78,61,73,73,71,68
2274,Koikili,Spain,73,75,59,65,60,71,70
2275,Leonardo Silva,Brazil,73,73,42,43,36,72,84
2276,Martin Vingaard,Denmark,73,74,72,75,70,64,52
2277,Jérémy Berthod,France,73,76,41,72,39,74,72
2278,Gilles Yapi Yapo,Ivory Coast,73,82,60,67,76,69,63
2279,Nicolas Plestan,France,73,69,46,61,54,69,72
2280,Christophe Jallet,France,73,75,66,74,68,73,63
2281,Heiko Butscher,Germany,73,69,58,66,49,72,75
2282,Luciano,Brazil,73,74,65,72,72,65,62
2283,Guglielmo Stendardo,Italy,73,59,43,50,37,73,78
2284,Dmitriy Torbinskiy,Russia,73,84,64,72,70,70,61
2285,Javier Pinola,Argentina,73,75,50,66,69,73,68
2286,David Cortés,Spain,73,83,35,68,72,72,68
2287,Yusuf Şimşek,Turkey,73,61,66,74,81,60,60
2288,Leandro Fernández,Argentina,73,72,48,64,53,68,78
2289,Macbeth Sibaya,South Africa,73,77,63,74,63,73,52
2290,Krisztián Vadócz,Hungary,73,70,72,69,63,72,76
2291,Edu,Brazil,73,74,70,60,72,60,69
2292,Fabián Vargas,Colombia,73,72,69,71,74,70,67
2293,Emerse Faé,Ivory Coast,73,77,60,68,67,77,72
2294,Stanislav Vlček,Czech Republic,73,75,70,72,73,64,68
2295,Elson,Brazil,73,74,74,70,77,54,44
2296,Corrêa,Brazil,73,74,73,77,65,70,60
2297,Georgios Samaras,Greece,73,76,68,61,73,54,77
2298,Michele Pazienza,Italy,73,69,49,72,65,71,71
2299,Fernando,Spain,73,71,72,69,70,56,68
2300,Rodolfo,Brazil,73,71,62,70,56,70,72
2301,Junior Cesar,Brazil,73,87,67,72,76,69,62
2302,Fabrício,Brazil,73,76,71,78,73,73,62
2303,Hasan Kabze,Turkey,73,71,73,68,76,60,68
2304,Sébastien Roudet,France,73,78,68,74,71,61,53
2305,Abraham Paz,Spain,73,66,54,70,54,69,76
2306,Francesco Modesto,Italy,73,77,60,73,71,73,66
2307,Andreas Wolf,Germany,73,62,47,59,41,72,72
2308,Óscar González,Spain,73,75,72,73,69,59,70
2309,Sergio,Spain,73,59,44,55,52,74,68
2310,Marco Streller,Switzerland,73,71,67,56,72,62,84
2311,Gurpegi,Spain,73,74,51,65,62,76,74
2312,François-Joseph Modesto,France,73,64,34,62,37,73,69
2313,Richarlyson,Brazil,73,81,71,75,75,68,70
2314,Nery Alberto Castillo,Mexico,73,83,73,58,79,50,64
2315,Kris Commons,Scotland,73,72,73,70,75,50,49
2316,Jay Bothroyd,England,73,71,72,66,70,57,74
2317,Jelle Van Damme,Belgium,73,69,66,64,64,77,76
