,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
2211,Nabil Bahoui,Sweden,74,85,75,73,80,35,70
2212,Carlos Eduardo,Brazil,74,62,75,79,79,54,72
2213,Nolan Roux,France,74,72,75,68,71,37,65
2214,Albin Ekdal,Sweden,74,71,68,76,78,63,79
2215,Mariano,Brazil,74,85,61,72,75,70,73
2216,Aleksandar Mitrović,Serbia,74,70,76,51,66,29,74
2217,Felipe Pardo,Colombia,74,84,74,66,75,29,78
2218,Damien Duff,Republic of Ireland,74,67,70,75,78,52,56
2219,Ivan Obradović,Serbia,74,83,60,75,75,70,80
2220,Naif Hazazi,Saudi Arabia,74,77,80,60,70,40,75
2221,Modibo Diakité,France,74,73,40,44,43,76,78
2222,Leonardo Bittencourt,Germany,74,83,65,71,78,52,65
2223,César Navas,Spain,74,49,38,54,45,79,81
2224,Davy Pröpper,Netherlands,74,70,70,70,74,56,61
2225,Moi Gómez,Spain,74,75,75,78,79,42,66
2226,Simone Zaza,Italy,74,78,73,57,73,31,71
2227,Alexandru Bourceanu,Romania,74,68,62,73,64,71,72
2228,Federico Cartabia,Argentina,74,76,64,72,81,36,50
2229,Verza,Spain,74,53,67,76,62,65,77
2230,Mattia Cassani,Italy,74,73,56,70,67,72,74
2231,Andreas Beck,Germany,74,75,44,70,73,73,71
2232,Jelle Vossen,Belgium,74,65,78,70,68,41,66
2233,Elustondo,Spain,74,60,62,77,66,63,68
2234,Jeison Murillo,Colombia,74,67,36,47,57,75,77
2235,Ryad Boudebouz,Algeria,74,76,69,75,77,31,56
2236,Leo Baptistao,Brazil,74,77,70,68,81,29,61
2237,Victor Ayala,Paraguay,74,78,69,77,75,66,74
2238,Fernando Cavenaghi,Argentina,74,61,86,69,71,31,73
2239,Matteo Darmian,Italy,74,80,54,69,74,77,75
2240,Kenwyne Jones,Trinidad & Tobago,74,73,77,66,69,45,86
2241,Daniele Gastaldello,Italy,74,56,39,50,52,75,75
2242,Henok Goitom,Sweden,74,69,80,70,74,38,76
2243,Bradley Wright-Phillips,England,74,84,80,55,75,38,73
2244,Kim Shin Wook,Korea Republic,74,76,78,65,68,45,84
2245,Moritz Leitner,Germany,74,74,66,71,81,50,63
2246,Renato Civelli,Argentina,74,51,51,59,42,73,81
2247,M'Baye Niang,France,74,85,67,66,80,38,68
2248,Luis Fariña,Argentina,74,84,71,70,79,53,64
2249,Maximilian Beister,Germany,74,86,75,69,75,46,76
2250,Luca Rossettini,Italy,74,64,48,46,45,77,76
2251,Miralem Sulejmani,Serbia,74,81,70,71,79,31,54
2252,Cani,Spain,74,74,67,72,78,44,63
2253,Hans Vanaken,Belgium,74,67,67,74,71,32,66
2254,Eric Bauthéac,France,74,82,67,71,78,40,58
2255,Lucas Pérez,Spain,74,78,72,76,75,29,70
2256,Zakaria Labyad,Morocco,74,78,70,69,80,31,49
2257,Joselu,Spain,74,68,74,58,72,29,66
2258,Tom Cleverley,England,74,76,64,76,78,48,59
2259,Omar El Kaddouri,Morocco,74,73,67,75,78,52,72
2260,Óliver Torres,Spain,74,75,48,76,85,40,42
2261,André André,Portugal,74,72,68,73,73,66,72
2262,Paulo Dybala,Argentina,74,88,72,67,82,35,61
2263,Modibo Diakité,France,74,73,40,44,43,76,78
2264,José María Giménez,Uruguay,74,70,50,50,50,84,85
2265,Jeison Murillo,Colombia,74,68,38,49,60,80,80
2266,Lasse Vibe,Denmark,74,87,75,66,74,36,67
2267,Chong Te Se,Korea DPR,74,77,80,70,74,45,87
2268,Jannick Vestergaard,Denmark,74,41,46,55,42,80,83
2269,Matias Pérez García,Argentina,74,84,70,78,83,32,66
2270,Sergio Araujo,Argentina,74,82,77,70,83,30,63
2271,Kamil Wilczek,Poland,74,72,81,75,75,55,82
2272,Mike Jensen,Denmark,74,85,70,75,80,75,82
2273,Jan Lecjaks,Czech Republic,74,76,60,85,70,70,75
2274,Nabil Bahoui,Sweden,74,85,75,73,80,35,70
2275,Neeskens Kebano,France,74,80,70,80,74,35,70
2276,Laurent Depoitre,Belgium,74,72,73,60,60,35,86
2277,Marko Vejinović,Netherlands,74,66,75,83,80,74,70
2278,Sven Kums,Belgium,74,75,70,75,80,73,70
2279,Ivan Obradović,Serbia,74,83,60,75,75,70,80
2280,Olivier Deschacht,Belgium,74,70,47,70,62,82,83
2281,Eric Botteghin,Brazil,74,45,42,50,55,83,90
2282,Nemanja Gudelj,Serbia,74,72,71,77,75,75,85
2283,Anthony Mounier,France,74,88,75,80,80,42,70
2284,Roberto Soriano,Italy,74,81,63,80,81,62,76
2285,Daniele Rugani,Italy,74,62,45,50,50,80,80
2286,Diego Perotti,Argentina,74,88,75,75,90,35,65
2287,Riyad Mahrez,Algeria,74,85,72,72,80,32,60
2288,Faouzi Ghoulam,Algeria,74,83,64,76,74,78,77
2289,David Ferreira,Colombia,74,75,70,80,82,45,72
2290,Néstor Ortigoza,Paraguay,74,50,65,80,70,80,74
2291,Román Torres,Panama,74,63,50,55,50,81,82
2292,Leonel Vangioni,Argentina,74,93,77,73,78,80,80
2293,Paul Aguilar,Mexico,74,87,60,75,75,80,85
2294,Leiton Jiménez,Colombia,74,78,60,60,70,80,85
2295,Erick Pulgar,Chile,74,62,40,55,55,75,80
2296,Ezequiel Videla,Argentina,74,75,70,75,78,75,80
2297,Julio Furch,Argentina,74,60,87,55,70,35,80
2298,Fernando Uribe,Colombia,74,80,80,70,80,40,75
2299,Victor Vazquez,Spain,74,49,74,88,77,35,56
2300,Mohammed Al Sahlawi,Saudi Arabia,74,80,80,60,73,35,70
2301,Taisir Al Jassim,Saudi Arabia,74,80,75,80,83,60,70
2302,Osama Hawsawi,Saudi Arabia,74,55,42,55,45,82,85
2303,Digão,Brazil,74,50,40,55,45,80,85
2304,Yasser Al Shahrani,Saudi Arabia,74,96,65,70,82,75,80
2305,Hussein Sulaimani,Saudi Arabia,74,70,45,75,62,80,81
2306,Élton,Brazil,74,94,72,75,80,35,55
2307,Hassan Taïr,Morocco,74,80,72,82,81,35,80
2308,Paul Alo'o Efoulou,Cameroon,74,85,80,65,75,35,60
2309,Naif Hazazi,Saudi Arabia,74,77,80,60,70,40,75
2310,Omar Hawsawi,Saudi Arabia,74,75,35,40,45,80,86
2311,Didier Zokora,Ivory Coast,74,74,56,74,74,80,75
2312,Franco Vázquez,Argentina,74,58,75,78,84,45,75
2313,Aleksandar Mitrović,Serbia,74,71,81,55,70,33,78
2314,Luca Toni,Italy,74,35,80,55,60,35,72
2315,Joe Garner,England,74,84,88,65,74,48,80
2316,Benik Afobe,England,74,87,80,65,75,35,73
2317,Dele Alli,England,74,72,70,80,72,60,70
2318,Michail Antonio,England,74,95,80,70,74,45,75
2319,George Friend,England,74,80,60,65,70,77,80
2320,Simon Francis,England,74,76,45,70,65,76,80
2321,Christophe Berra,Scotland,74,67,40,55,56,80,85
2322,Aden Flint,England,74,60,45,45,42,80,88
2323,Ben Coker,England,74,80,50,80,75,70,70
2324,Matt Ritchie,England,74,81,77,80,80,56,70
2325,Harry Arter,Republic of Ireland,74,80,70,80,75,65,74
2326,Daryl Murphy,Republic of Ireland,74,70,84,70,70,40,84
2327,Daniel Ginczek,Germany,74,75,80,48,70,37,82
2328,Jermaine Beckford,Jamaica,74,84,82,55,70,37,73
2329,Vegard Forren,Norway,74,59,52,61,60,81,80
2330,Ryan Donk,Netherlands,74,70,64,66,71,77,86
2331,Jonás Gutiérrez,Argentina,74,69,72,77,78,68,74
2332,Tomáš Kalas,Czech Republic,74,77,49,51,64,75,75
2333,Callum Wilson,England,74,96,80,60,75,35,75
2334,Marcel Sabitzer,Austria,74,91,74,67,80,35,66
2335,Markus Rosenberg,Sweden,74,79,80,70,75,40,75
2336,Ian Henderson,England,74,76,70,68,75,35,70
2337,Volkan Şen,Turkey,74,86,65,75,85,42,72
2338,Shkëlzen Gashi,Albania,74,82,82,71,70,60,70
2339,Julio Álvarez,Venezuela,74,70,71,80,75,40,60
2340,Luke Freeman,England,74,83,65,65,77,45,65
2341,Jone Samuelsen,Norway,74,73,62,70,72,62,80
2342,Rincón,Brazil,74,60,42,50,45,73,81
2343,Gayà,Spain,74,88,65,76,75,80,71
2344,Ryan Bertrand,England,74,82,49,74,75,80,75
2345,Kevin Wimmer,Austria,74,77,35,65,70,80,82
2346,Sven van Beek,Netherlands,74,78,42,60,55,82,84
2347,Igor Smolnikov,Russia,74,86,52,72,75,80,73
2348,Paul-Georges Ntep,France,74,94,72,68,85,30,71
2349,Pascal Groß,Germany,74,74,65,75,74,65,75
2350,Stefan Johansen,Norway,74,74,71,81,82,65,78
2351,Carlos Sánchez,Uruguay,74,91,75,74,80,58,73
2352,Paulo Dybala,Argentina,74,92,80,73,88,40,66
2353,Troy Deeney,England,74,76,83,60,77,35,86
2354,Danny Rose,England,74,83,61,70,76,77,76
2355,Domenico Berardi,Italy,74,85,81,67,80,31,67
2356,Jonathan Kodjia,Ivory Coast,74,86,81,55,80,34,75
2357,Hakim Ziyech,Netherlands,74,74,75,81,77,45,59
2358,Luca Rossettini,Italy,74,65,50,48,47,81,80
2359,Tom Cleverley,England,74,77,67,79,80,51,61
2360,Albert Rusnák,Slovakia,74,78,71,70,77,38,47
2361,Bradley Johnson,England,74,69,74,75,73,68,77
2362,Troy Deeney,England,74,71,80,54,72,31,83
2363,Stefan Johansen,Norway,74,69,65,77,78,58,71
2364,Jordan Ayew,Ghana,74,79,79,72,78,30,72
2365,Leigh Griffiths,Scotland,74,82,80,67,71,29,64
2366,Quincy Promes,Netherlands,74,83,82,70,79,27,66
2367,Modibo Maïga,Mali,74,79,82,64,77,34,70
2368,Gustavo Canales,Chile,74,54,85,71,71,33,77
2369,Rod Fanni,France,74,81,54,68,70,78,78
2370,Nicola Sansone,Italy,74,83,75,71,82,28,60
2371,Alexander Mejía,Colombia,74,64,47,66,58,71,80
2372,Damien Duff,Republic of Ireland,74,67,70,75,78,52,56
2373,Richard Dunne,Republic of Ireland,74,23,42,35,35,75,75
2374,Edwin Cardona,Colombia,74,80,73,74,77,34,71
2375,Benoît Cheyrou,France,74,51,61,76,70,69,76
2376,Bakary Sako,Mali,74,87,78,76,77,41,75
2377,Jason Puncheon,England,74,79,75,77,80,36,66
2378,Arkadiusz Milik,Poland,74,77,81,65,71,40,77
2379,Marc Janko,Austria,74,52,82,55,63,35,75
2380,Adrien Rabiot,France,74,67,59,76,73,67,79
2381,Roberto Rosales,Venezuela,74,79,56,70,77,75,71
2382,Rubén Pérez,Spain,74,67,55,67,62,70,78
2383,Héldon,Cape Verde Islands,74,85,70,64,78,29,53
2384,Aliaksandr Hleb,Belarus,74,68,64,76,78,31,56
2385,M'Baye Niang,France,74,85,67,66,80,38,68
2386,Pape Souaré,Senegal,74,78,48,72,73,73,74
2387,Nabil Bentaleb,Algeria,74,68,66,75,76,66,73
2388,Sven van Beek,Netherlands,74,71,36,55,49,75,77
2389,Arkadiusz Milik,Poland,74,76,77,62,69,39,75
2390,Paulo Dybala,Argentina,74,88,72,67,82,35,61
2391,Jesús Corona,Mexico,74,81,64,68,84,46,43
2392,Anwar El Ghazi,Netherlands,74,83,71,64,79,27,69
2393,Benjamin Moukandjo,Cameroon,74,91,73,68,77,32,65
2394,Kara Mbodji,Senegal,74,75,58,62,65,75,87
2395,Max-Alain Gradel,Ivory Coast,74,92,76,69,81,42,72
2396,Serey Die,Ivory Coast,74,82,49,70,73,72,87
2397,Harry Kane,England,74,73,78,67,75,30,71
2398,Gary Hooper,England,74,78,81,67,74,32,75
2399,Mario Rondón,Venezuela,74,80,78,69,79,30,75
2400,Saúl,Spain,74,69,50,67,67,75,72
2401,Michel,Brazil,74,83,42,65,70,73,80
2402,Bryan Rabello,Chile,74,82,65,73,81,32,41
2403,Álvaro González,Uruguay,74,77,62,72,74,74,77
2404,Nicolás Spolli,Argentina,74,51,42,37,44,77,77
2405,Marco Borriello,Italy,74,66,73,59,70,30,68
2406,Nils Petersen,Germany,74,66,81,59,71,34,75
2407,Ross McCormack,Scotland,74,76,83,73,78,30,75
2408,Julien Féret,France,74,52,74,82,74,47,67
2409,Laurent Ciman,Belgium,74,73,50,63,53,81,78
2410,Suso,Spain,74,76,62,74,83,27,44
2411,Ravel Morrison,England,74,78,65,73,78,44,65
2412,Vincent Bessat,France,74,78,68,74,77,50,68
2413,Tim Cahill,Australia,74,66,74,71,73,64,82
2414,Carles Gil,Spain,74,70,64,73,80,38,54
2415,Tomáš Kalas,Czech Republic,74,77,49,51,64,75,75
2416,Nils Petersen,Germany,74,65,74,57,69,33,73
2417,Aydın Karabulut,Turkey,74,83,59,70,79,34,64
2418,Maarten Martens,Belgium,74,65,68,76,75,28,50
2419,Emiliano Papa,Argentina,74,83,45,70,72,73,61
2420,Darren Bent,England,74,78,76,54,66,28,59
2421,Karim Rekik,Netherlands,74,74,39,56,61,78,79
2422,Mauricio Pinilla,Chile,74,71,74,57,67,31,75
2423,Jozy Altidore,United States,74,70,73,54,67,34,79
2424,José Fonte,Portugal,74,60,38,54,63,81,79
2425,Tomer Hemed,Israel,74,63,80,53,69,36,72
2426,Mark González,Chile,74,85,82,75,77,31,66
2427,André André,Portugal,74,73,74,76,75,68,75
2428,Renato Civelli,Argentina,74,52,53,61,43,78,84
2429,Sadio Mané,Senegal,74,91,75,74,81,35,62
2430,Charlie Austin,England,74,75,79,55,69,35,75
2431,Roel Brouwers,Netherlands,74,51,47,45,47,80,76
2432,Alan,Brazil,74,76,80,65,79,33,61
2433,Yannick Bolasie,DR Congo,74,86,66,71,83,31,80
2434,Paul Verhaegh,Netherlands,74,76,55,69,74,78,74
2435,Thulani Serero,South Africa,74,85,59,75,82,48,59
2436,Shaun Maloney,Scotland,74,71,72,75,79,42,63
2437,Raphaël Guerreiro,Portugal,74,82,55,71,73,75,66
2438,Tobias Werner,Germany,74,77,76,75,77,45,64
2439,Carlos Eduardo,Brazil,74,62,75,79,79,54,72
2440,Moi Gómez,Spain,74,75,75,78,79,42,66
2441,Valeri Qazaishvili,Georgia,74,72,69,73,79,35,58
2442,Răzvan Raţ,Romania,74,74,60,72,68,75,75
2443,Albin Ekdal,Sweden,74,71,68,76,78,63,79
2444,Ronny,Brazil,74,66,81,80,76,53,60
2445,Ricardo van Rhijn,Netherlands,74,86,55,68,72,73,78
2446,André Hahn,Germany,74,86,79,71,72,52,84
2447,Bryan Rabello,Chile,74,82,65,73,81,32,41
2448,Sadio Mané,Senegal,74,90,70,69,78,34,61
2449,David López,Spain,74,64,66,65,66,73,81
2450,Papá Babacar Diawara,Senegal,74,82,71,54,70,34,76
2451,Tom Cleverley,England,74,76,64,76,78,48,59
2452,Oussama Assaidi,Morocco,74,86,70,67,83,32,53
2453,Mustapha Yatabaré,Mali,74,72,74,61,72,29,74
2454,Tomáš Hubočan,Slovakia,74,77,59,59,55,78,74
2455,Modibo Diakité,France,74,73,40,44,43,76,78
2456,Jelle Vossen,Belgium,74,65,78,70,68,41,66
2457,Karim El Ahmadi,Morocco,74,68,64,70,76,60,75
2458,Per Ciljan Skjelbred,Norway,74,68,60,72,77,63,71
2459,Amauri,Italy,74,52,71,61,72,31,72
2460,Blerim Džemaili,Switzerland,74,75,64,74,73,69,71
2461,Aron Jóhannsson,United States,74,78,77,62,73,29,60
2462,Enner Valencia,Ecuador,74,85,71,65,76,48,70
2463,Federico Cartabia,Argentina,74,76,64,72,81,36,50
2464,Carlos Mané,Portugal,74,87,67,64,82,39,52
2465,Aleksandar Mitrović,Serbia,74,70,76,51,66,29,74
2466,Lisandro López,Argentina,74,64,52,45,62,77,73
2467,Paolo Goltz,Argentina,74,75,45,50,51,75,77
2468,Alexander Mejía,Colombia,74,64,47,66,58,71,80
2469,Felipe Pardo,Colombia,74,84,74,66,75,29,78
2470,Aderlan Santos,Brazil,74,54,53,45,53,76,76
2471,Ali Ghazal,Egypt,74,64,34,61,61,75,82
2472,André Hahn,Germany,74,85,76,69,70,50,83
2473,Adrián Centurión,Argentina,74,92,62,68,78,49,57
2474,Rubén García,Spain,74,80,68,69,81,38,63
2475,Domenico Berardi,Italy,74,84,73,65,78,29,65
2476,Carles Gil,Spain,74,70,64,73,80,38,54
2477,Morgan Sanson,France,74,69,62,72,74,71,67
2478,Dimitris Siovas,Greece,74,47,37,50,60,75,81
2479,José Juan Vázquez,Mexico,74,86,56,69,71,73,75
2480,Doris Fuakuputu,DR Congo,74,80,73,40,65,31,70
2481,Quincy Promes,Netherlands,74,82,75,68,77,26,64
2482,Óliver Torres,Spain,74,75,48,76,85,40,42
2483,Dragoș Grigore,Romania,74,68,52,60,51,75,79
2484,Hakim Ziyech,Netherlands,74,73,73,73,74,42,57
2485,Saúl,Spain,74,68,45,64,65,73,68
2486,Emre Can,Germany,74,79,63,73,77,67,76
2487,Luciano Vietto,Argentina,74,82,77,70,75,45,60
2488,Moi Gómez,Spain,74,74,71,75,76,41,64
2489,Manu Trigueros,Spain,74,73,66,74,74,61,66
2490,Taras Stepanenko,Ukraine,74,67,53,67,69,76,75
2491,Leo Baptistao,Brazil,74,77,70,68,81,29,61
2492,James Ward-Prowse,England,74,73,57,80,75,60,67
2493,Antonio Rüdiger,Germany,74,80,40,59,63,73,77
2494,Raúl Jiménez,Mexico,74,79,72,68,72,33,78
2495,Renato Ibarra,Ecuador,74,90,64,67,75,44,72
2496,Lorenzo Melgarejo,Paraguay,74,87,69,67,74,72,70
2497,Kurt Zouma,France,74,74,49,57,54,74,79
2498,Alexandru Bourceanu,Romania,74,68,62,73,64,71,72
2499,Florin Gardoş,Romania,74,61,48,56,60,75,79
2500,M'Baye Niang,France,74,85,67,66,80,38,68
2501,Eric Botteghin,Brazil,74,39,37,45,46,76,84
2502,Luis Fariña,Argentina,74,84,71,70,79,53,64
2503,Felipe Gutiérrez,Chile,74,71,68,76,78,58,59
2504,Terence Kongolo,Netherlands,74,78,42,62,64,73,74
2505,Wellington Nem,Brazil,74,88,66,70,79,36,56
2506,Leonardo Bittencourt,Germany,74,83,65,71,78,52,65
2507,Thulani Serero,South Africa,74,84,55,70,80,47,57
2508,Simone Zaza,Italy,74,78,73,57,73,31,71
2509,Suso,Spain,74,76,62,74,83,27,44
2510,Ola John,Netherlands,74,84,65,71,78,27,59
2511,Federico Fernández,Argentina,74,54,27,44,40,77,77
2512,Juan Sánchez Miño,Argentina,74,80,72,74,75,49,69
2513,Valentin Eysseric,France,74,75,69,74,76,28,62
2514,Ermin Bičakčić,Bosnia Herzegovina,74,67,36,49,46,74,76
2515,Nicola Sansone,Italy,74,82,69,67,80,27,58
2516,Faouzi Ghoulam,Algeria,74,82,62,71,72,72,75
2517,Jeison Murillo,Colombia,74,67,36,47,57,75,77
2518,Ravel Morrison,England,74,78,65,73,78,44,65
2519,Tomáš Kalas,Czech Republic,74,77,49,51,64,75,75
2520,Rafael Martins,Brazil,74,77,79,67,77,30,68
2521,Benjamin Corgnet,France,74,71,72,74,74,49,65
2522,Moritz Leitner,Germany,74,74,66,71,81,50,63
2523,Tolga Ciğerci,Turkey,74,62,62,72,75,67,76
2524,Giannis Maniatis,Greece,74,76,62,70,70,74,73
2525,Santiago García,Argentina,74,73,52,63,66,74,81
2526,Hans Vanaken,Belgium,74,67,67,74,71,32,66
2527,Allan,Brazil,74,76,56,69,72,73,75
2528,Pedro Pablo Hernández,Chile,74,88,72,68,75,34,68
2529,André Hoffmann,Germany,74,56,37,57,57,74,77
2530,Aurtenetxe,Spain,74,78,49,69,66,74,80
2531,André André,Portugal,74,72,68,73,73,66,72
2532,Gálvez,Spain,74,51,31,54,50,76,78
2533,Eric Bauthéac,France,74,82,67,71,78,40,58
2534,Sebá,Brazil,74,87,72,63,76,31,72
2535,Timm Klose,Switzerland,74,50,42,56,48,76,75
2536,Lucas Pérez,Spain,74,78,72,76,75,29,70
2537,Zakaria Labyad,Morocco,74,78,70,69,80,31,49
2538,Gustavo Canales,Chile,74,53,78,67,69,31,76
2539,Jordi Amat,Spain,74,67,47,52,56,74,78
2540,Josuha Guilavogui,France,74,70,63,69,68,74,79
2541,Jens Toornstra,Netherlands,74,71,72,72,74,54,75
2542,Héldon,Cape Verde Islands,74,85,70,64,78,29,53
2543,Baena,Spain,74,58,52,68,62,73,77
2544,Charlie Austin,England,74,74,73,50,67,34,74
2545,Andros Townsend,England,74,89,70,69,79,31,61
2546,Fallou Diagne,Senegal,74,74,41,59,71,74,71
2547,Daniel Didavi,Germany,74,73,73,71,75,33,63
2548,Juan Dominguez,Spain,74,64,54,74,74,52,68
2549,Nemanja Pejčinović,Serbia,74,54,39,60,53,74,77
2550,Pape Souaré,Senegal,74,78,48,72,73,73,74
2551,Maximilian Beister,Germany,74,86,75,69,75,46,76
2552,Haris Seferović,Switzerland,74,63,77,62,69,38,67
2553,Davy Pröpper,Netherlands,74,70,70,70,74,56,61
2554,Cenk Tosun,Turkey,74,78,75,50,73,29,69
2555,Guram Kashia,Georgia,74,59,29,62,59,74,82
2556,Mario Rondón,Venezuela,74,79,70,67,77,29,73
2557,Fabián Orellana,Chile,74,82,67,69,83,33,52
2558,Daniel Ginczek,Germany,74,74,74,46,66,35,79
2559,Abdelaziz Barrada,Morocco,74,80,71,71,77,37,68
2560,Botía,Spain,74,61,54,58,58,74,79
2561,Atsuto Uchida,Japan,74,77,51,71,76,72,60
2562,Julian Schieber,Germany,74,75,73,65,70,39,79
2563,Omar Gonzalez,United States,74,66,39,49,42,74,82
2564,Nathaniel Clyne,England,74,86,52,65,75,72,74
2565,Rubén Pérez,Spain,74,67,55,67,62,70,78
2566,Georg Niedermeier,Germany,74,36,43,53,43,75,75
2567,Victor Sánchez,Spain,74,68,62,76,70,65,68
2568,Fidel,Spain,74,83,63,67,76,26,64
2569,Serdar Aziz,Turkey,74,73,27,49,53,76,76
2570,Volkan Şen,Turkey,74,81,59,70,78,38,66
2571,Marc Valiente,Spain,74,58,32,60,51,78,71
2572,Miguel Lopes,Portugal,74,77,40,69,73,72,79
2573,Mustafa Pektemek,Turkey,74,76,71,65,75,37,73
2574,Johannes Flum,Germany,74,66,69,72,70,71,76
2575,Carlos Carmona,Chile,74,77,51,74,70,72,74
2576,Ryad Boudebouz,Algeria,74,76,69,75,77,31,56
2577,Marvin Martin,France,74,68,68,77,76,52,63
2578,Lautaro Acosta,Argentina,74,91,70,66,77,33,56
2579,Omar El Kaddouri,Morocco,74,73,67,75,78,52,72
2580,Dmitriy Kombarov,Russia,74,77,69,76,73,67,69
2581,Stefan Johansen,Norway,74,68,62,73,75,56,66
2582,Matias Pérez García,Argentina,74,83,65,75,80,30,62
2583,Manucho,Angola,74,68,70,56,69,32,79
2584,Fabio Borini,Italy,74,80,74,69,76,30,69
2585,Vegard Forren,Norway,74,58,50,59,56,75,76
2586,Luca Rossettini,Italy,74,64,48,46,45,77,76
2587,Kike Sola,Spain,74,69,73,69,72,46,69
2588,Mariano,Brazil,74,85,61,72,75,70,73
2589,Stefanos Athanasiadis,Greece,74,76,74,65,71,43,70
2590,Jordan Rhodes,Scotland,74,72,75,48,68,40,68
2591,Martin Olsson,Sweden,74,84,65,69,72,71,75
2592,Castro,Portugal,74,73,68,72,74,60,74
2593,Martin Kelly,England,74,72,44,62,62,75,76
2594,Nolan Roux,France,74,72,75,68,71,37,65
2595,Vurnon Anita,Netherlands,74,77,54,69,77,69,72
2596,Diego Perotti,Argentina,74,82,68,70,82,31,56
2597,Siphiwe Tshabalala,South Africa,74,80,72,71,77,34,62
2598,Anthony Mounier,France,74,82,68,74,72,37,63
2599,Mathieu Dossevi,France,74,84,72,71,78,35,59
2600,Chico,Brazil,74,67,58,62,57,76,80
2601,Nils Petersen,Germany,74,65,74,57,69,33,73
2602,Sebastian Langkamp,Germany,74,67,31,48,49,76,75
2603,Prince Oniangué,Congo,74,65,70,66,71,72,79
2604,Cheikh M'Bengué,Senegal,74,77,41,67,68,74,76
2605,Fabien Lemoine,France,74,64,59,74,71,74,74
2606,Henri Saivet,Senegal,74,79,71,71,78,38,68
2607,Raúl Bobadilla,Argentina,74,70,75,62,73,31,79
2608,Max-Alain Gradel,Ivory Coast,74,91,70,65,79,41,70
2609,Álvaro González,Uruguay,74,77,62,72,74,74,77
2610,Robbie Kruse,Australia,74,84,68,67,77,38,62
2611,Vassilis Torosidis,Greece,74,76,52,67,69,74,77
2612,Aly Cissokho,France,74,77,59,60,63,75,76
2613,William Vainqueur,France,74,80,61,69,74,69,79
2614,Albin Ekdal,Sweden,74,70,62,74,75,61,76
2615,Makoto Hasebe,Japan,74,65,52,75,72,71,71
2616,Luisinho,Portugal,74,74,53,74,77,68,61
2617,Ki Sung Yueng,Korea Republic,74,67,67,78,75,57,66
2618,Eren Derdiyok,Switzerland,74,67,74,69,73,32,67
2619,Joaquín Larrivey,Argentina,74,59,74,53,64,39,81
2620,Gary Hooper,England,74,77,74,65,72,29,74
2621,Miralem Sulejmani,Serbia,74,81,70,71,79,31,54
2622,Craig Gardner,England,74,56,74,72,71,70,80
2623,Giuseppe Vives,Italy,74,67,61,74,72,69,71
2624,Ryan Donk,Netherlands,74,69,60,64,69,72,84
2625,Romain Danzé,France,74,69,58,69,67,75,74
2626,Aykut Demir,Turkey,74,68,36,51,63,74,80
2627,Fernando Tissone,Argentina,74,66,66,70,69,67,78
2628,Aydın Karabulut,Turkey,74,83,59,70,79,34,64
2629,Julian Schuster,Germany,74,51,63,74,63,71,73
2630,Fabian Johnson,United States,74,86,51,72,76,70,69
2631,Ilsinho,Brazil,74,70,70,71,76,65,70
2632,Andreas Beck,Germany,74,75,44,70,73,73,71
2633,Jozy Altidore,United States,74,70,73,54,67,34,79
2634,Filip Hološko,Slovakia,74,75,75,70,75,34,71
2635,Humberto Suazo,Chile,74,72,75,74,77,42,77
2636,Joselu,Spain,74,68,74,58,72,29,66
2637,Nathan Dyer,England,74,92,73,66,80,37,64
2638,Sébastien Bassong,Cameroon,74,74,36,52,46,75,80
2639,Panagiotis Kone,Greece,74,76,68,72,76,55,73
2640,Marco Andreolli,Italy,74,67,33,43,44,76,76
2641,Elustondo,Spain,74,60,62,77,66,63,68
2642,Danijel Pranjić,Croatia,74,73,70,75,74,65,60
2643,Jonatan Maidana,Argentina,74,64,36,52,49,75,76
2644,César Pereyra,Argentina,74,87,76,68,72,39,59
2645,Nicolás Spolli,Argentina,74,51,42,37,44,77,77
2646,José Fonte,Portugal,74,59,37,51,61,75,75
2647,Lorenzo De Silvestri,Italy,74,81,60,67,70,72,79
2648,Lee Cattermole,England,74,69,57,65,66,76,80
2649,Mehdi Lacen,Algeria,74,67,60,76,75,63,72
2650,Ronny,Brazil,74,65,78,78,74,52,59
2651,Omar Ramos,Spain,74,82,60,65,84,30,62
2652,Taisir Al Jassim,Saudi Arabia,74,74,68,73,77,55,66
2653,Aldo Leão Ramírez,Colombia,74,71,67,74,77,64,70
2654,Ignazio Abate,Italy,74,92,52,69,76,70,80
2655,Alexandr Ryazantsev,Russia,74,73,68,73,74,62,63
2656,Vitaliy Denisov,Uzbekistan,74,84,50,64,66,73,74
2657,Michal Kadlec,Czech Republic,74,71,63,70,70,74,74
2658,Evandro,Brazil,74,67,72,75,77,56,61
2659,Mariano Izco,Argentina,74,77,66,71,76,67,76
2660,Nicolas Maurice-Belay,France,74,78,68,72,74,47,70
2661,Juninho,Brazil,74,44,62,63,59,76,76
2662,Glenn Whelan,Republic of Ireland,74,44,66,75,68,71,75
2663,Marcos Angeleri,Argentina,74,71,48,61,54,74,79
2664,Pablo Barrientos,Argentina,74,67,66,76,82,33,56
2665,Johan Djourou,Switzerland,74,72,32,57,59,73,75
2666,Alexander Baumjohann,Germany,74,68,69,72,76,32,63
2667,Fernando Amorebieta,Venezuela,74,33,46,52,48,73,82
2668,Víctor,Spain,74,70,71,64,74,37,80
